region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
AWS/us-east-1	66677944716	8104	171	85
USA/MA	76287287005	1609	0	105
AWS/ap-southeast-1	873418164	164	164	0
VPN	4906771544	1848	186	88
GitHub	9345302728	9159	769	579
USA/DC	74679120	20	20	0
CHN	2043755492	82	17	10
PHL/03	5633688	1	1	0
FRA/PAC	4847592	1	1	0
IDN/YO	10743312	3	3	0
CAN/QC	67220623342	103	98	4
IND/KA	6011334964	4952	318	243
IND	69281672856	1103	286	113
USA/WA	358053577	459	0	82
JPN/26	846302816	490	83	78
CHE/VD	87279044	282	50	50
IRL	13232616	1	1	0
ARG/B	13756680	3	3	0
VNM/21	8516040	1	1	0
QAT/DA	34326192	1	1	0
COL/ATL	2620320	1	1	0
KWT/KU	1113636	1	1	0
PHL/06	4585560	1	1	0
VEN/V	11791440	2	2	0
PAK/PB	10939836	4	4	0
DEU/NW	5993576	21	3	3
VNM/13	10481280	1	1	0
COL/DC	2358288	1	1	0
AWS/us-east-2	1369728056	3	3	0
BGD/C	1375668	1	1	0
USA/CA	1341339908	390	4	2
USA	4174255892	167	14	9
CAN/BC	878702136	37	6	3
MEX/CMX	175381636	470	105	62
NPL	917112	1	1	0
MEX/OAX	8778072	1	1	0
IRQ/NI	1506684	1	1	0
SAU/04	2358288	1	1	0
SAU/03	6681816	1	1	0
GCP/asia-south1	1844052	7	1	1
FRA/IDF	6374784	12	3	3
TWN/TPE	509128584	9	5	4
BRA/SP	51030732	7	7	0
BRA/CE	10939836	1	1	0
VNM/SG	50179128	6	6	0
USA/NY	85820904	157	9	2
TUR/34	5442602256	6	6	0
SGP	14935824	2	2	0
PRY/11	4454544	1	1	0
BRA/DF	6223260	1	1	0
KAZ/75	7991976	1	1	0
USA/NH	99201124	176	24	12
GCP/us-central1	2516542220	139	15	3
USA/MI	3232584	11	2	1
CHL/RM	15787428	2	2	0
CHN/GD	3379200	18	0	1
USA/TX	937245252	11	3	1
NGA/LA	1768716	1	1	0
ARG/M	12905076	1	1	0
LBN	2030748	1	1	0
PAK/SD	8122992	1	1	0
ALB/01	3995988	1	1	0
VEN/S	11070852	2	2	0
VNM	17687160	2	2	0
VNM/DN	9040104	1	1	0
VNM/HN	21748656	2	2	0
MYS	3930480	1	1	0
UKR/71	18669780	1	1	0
COL/CUN	4716576	1	1	0
NPL/P3	1048128	1	1	0
SVK/NI	8122992	1	1	0
BGD	47951856	4	4	0
EST/37	370635240	1	1	0
DEU/BW	370635240	1	1	0
NLD/GR	370635240	1	1	0
IDN/KB	2685828	1	1	0
VNM/HP	1048128	1	1	0
USA/IL	11899028	16	2	2
GBR/ENG	11922456	1	1	0
ARE/AZ	3995988	1	1	0
ECU/I	13560156	1	1	0
ZAF/GP	2489304	2	2	0
BRA/MT	10022724	1	1	0
KEN/30	1375668	1	1	0
UKR	2030748	1	1	0
IDN/SU	15066840	3	3	0
ESP/CM	11005344	1	1	0
COL/VAC	10350264	1	1	0
MYS/14	15263364	1	1	0
VNM/49	4127004	1	1	0
EGY/C	3668448	1	1	0
VEN/M	1375668	1	1	0
IRQ/SU	3340908	1	1	0
COL/ANT	2227272	1	1	0
VEN	5240640	1	1	0
JOR/AM	10874328	1	1	0
HKG	21552132	3	3	0
ARG	5240640	1	1	0
VNM/56	6419784	1	1	0
MYS/12	1113636	1	1	0
BRA/RJ	10481280	2	2	0
BRA/SC	3668448	1	1	0
BRA/PE	5961228	1	1	0
DZA/43	5633688	1	1	0
BRA/RS	16770048	2	2	0
DOM/03	2358288	1	1	0
OMN/MA	3275400	1	1	0
ARG/A	17752668	2	2	0
IDN/BT	1244652	1	1	0
UZB/TK	8647056	1	1	0
LBN/AS	4389036	1	1	0
MAR/04	2554812	1	1	0
SEN/DK	3668448	1	1	0
VEN/L	4978608	1	1	0
DOM/32	6288768	1	1	0
SWE/AB	22378840	688	0	1
BRA/BA	2030748	1	1	0
PRY/ASU	5306148	1	1	0
ZAF/WC	3668448	1	1	0
SVK/BL	23582880	1	1	0
PHL	1048128	1	1	0
BLR/HM	1703208	1	1	0
CHL/LI	13167108	1	1	0
DEU/ST	594932924	1	1	0
BRA/ES	5306148	1	1	0
USA/NC	15066840	1	1	0
