date	bytes_sent
2023-05-24	166550952
2023-05-25	6932423032
2023-05-26	386336
2023-05-27	193168
2023-05-28	193168
2023-05-29	193168
2023-05-30	16076216
2023-05-31	193168
2023-06-01	193168
2023-06-02	193168
2023-06-03	193168
2023-06-04	193168
2023-06-05	193168
2023-06-06	15024788
2023-06-07	193168
2023-06-08	14787308
2023-06-09	193168
2023-06-10	193168
2023-06-11	193168
2023-06-12	193168
2023-06-13	193168
2023-06-14	25778508
2023-06-15	654941684
2023-06-16	11710388
2023-06-17	386336
2023-06-18	193168
2023-06-19	193168
2023-06-20	41682808
2023-06-21	393075628
2023-06-22	193168
2023-06-23	193168
2023-06-24	386336
2023-06-25	35324332
2023-06-26	2699052052
2023-06-27	23615344
2023-06-30	193168
2023-07-01	35324332
2023-07-02	193168
2023-07-03	11903556
2023-07-04	193168
2023-07-05	524023801
2023-07-06	193168
2023-07-07	193168
2023-07-08	193168
2023-07-09	193168
2023-07-10	193168
2023-07-11	193168
2023-07-12	193168
2023-07-13	193168
2023-07-14	193168
2023-07-15	193168
2023-07-16	193168
2023-07-17	193168
2023-07-18	193168
2023-07-19	193168
2023-07-20	193168
2023-07-21	7026772272
2023-07-22	193168
2023-07-23	193168
2023-07-24	193168
2023-07-25	193168
2023-07-26	193168
2023-07-27	56326636
2023-07-28	193168
2023-07-29	193168
2023-07-30	193168
2023-07-31	16076216
2023-08-01	193168
2023-08-02	193168
2023-08-03	193168
2023-08-04	193168
2023-08-05	193168
2023-08-06	6827590160
2023-08-07	76781016
2023-08-08	193168
2023-08-09	193168
2023-08-12	193168
2023-08-13	193168
2023-08-14	27560557
2023-08-15	193168
2023-08-16	43138128
2023-08-17	193168
2023-08-18	193168
2023-08-19	27091996
2023-08-20	193168
2023-08-21	193168
2023-08-22	193168
2023-08-23	193168
2023-08-24	193168
2023-08-25	193168
2023-08-26	193168
2023-08-27	193168
2023-08-28	193168
2023-08-29	16076216
2023-08-30	193168
2023-08-31	31959264
2023-09-01	299699268
2023-09-02	193168
2023-09-03	579504
2023-09-04	193168
2023-09-05	64354706
2023-09-06	193168
2023-09-07	47094921
2023-09-08	193168
2023-09-10	193168
2023-09-11	41017280
2023-09-12	11904956
2023-09-13	232625052
2023-09-14	193168
2023-09-15	193168
2023-09-16	193168
2023-09-18	193168
2023-09-19	193168
2023-09-20	193168
2023-09-21	193168
2023-09-22	193168
2023-09-23	193168
2023-09-24	193168
2023-09-25	386336
2023-09-26	193168
2023-09-27	16076216
2023-09-29	193168
2023-09-30	193168
2023-10-01	193168
2023-10-02	193168
2023-10-05	11711788
2023-10-11	37098586
2023-10-14	11711788
2023-10-18	193168
2023-10-21	94646156
2023-10-22	30964968
2023-10-23	63377000
2023-10-24	50617168
2023-10-25	10455924
2023-10-31	17995380
2023-11-01	28050676
2023-11-02	19253692
2023-11-03	15883048
2023-11-04	6827396992
2023-11-05	35994216
2023-11-06	193168
2023-11-07	193168
2023-11-12	193168
2023-11-13	16739332
2023-11-18	6843280040
2023-11-19	184070936
2023-11-20	193168
2023-11-21	191768372
2023-11-24	8614548
2023-11-29	68009660
2023-11-30	193168
2023-12-01	386336
2023-12-06	386336
2023-12-10	193168
2023-12-11	145203904
2023-12-12	1942561087
2023-12-13	15883048
2023-12-14	193168
2024-01-04	31766096
2024-01-09	137379972
2024-01-10	11711788
2024-01-12	134870796
2024-01-22	373737728
2024-01-23	232267728
2024-01-24	68837340
2024-01-26	191814504
2024-01-27	250143364
2024-01-28	152859612
2024-01-30	6839109284
2024-02-10	63734015
2024-02-21	575876090
2024-02-22	37405068
2024-02-23	40811484
2024-02-26	12643044
2024-02-28	9564168
2024-03-02	77603302
2024-03-08	40374044
2024-03-09	9498660
2024-03-12	3291988516
2024-03-25	10350264
2024-03-26	831938712
2024-03-27	767896380
2024-03-28	662323124
2024-04-04	663912192
2024-04-05	229916204
2024-04-19	700841828
2024-04-26	7795452
2024-04-28	48553656
2024-05-10	5046075132
2024-05-11	32623444
2024-05-13	6835192444
2024-05-14	6945588552
2024-05-28	11711788
2024-06-01	46772712
2024-06-02	7795452
2024-06-03	19252860
2024-06-04	149564232
2024-06-05	11448880664
2024-06-08	18276732
2024-06-09	33802128
2024-06-10	9498660
2024-06-12	23025588
2024-06-15	18604272
2024-06-16	33474588
2024-06-19	9367644
2024-07-07	6937911468
2024-07-09	161561880
2024-07-10	1053051920
2024-07-11	221057008
2024-07-13	904560044
2024-07-14	39264248
2024-07-16	6827396992
2024-07-17	36394160
2024-07-18	205483992
2024-07-25	1245464112
2024-07-26	296657324
