asset_path	bytes_sent
sub-BSD011/sub-BSD011_ses-p148.nwb	195706064
sub-BSD011/sub-BSD011_ses-p151.nwb	58200596
sub-BSD011/sub-BSD011_ses-p150.nwb	59031460
sub-BSD011/sub-BSD011_ses-p152.nwb	51435080
sub-BSD011/sub-BSD011_ses-p149.nwb	95389128
sub-BSD011/sub-BSD011_ses-p153.nwb	62073180
sub-BSD011/sub-BSD011_ses-p154.nwb	95381892
sub-BSD011/sub-BSD011_ses-p155.nwb	59108116
sub-BSD011/sub-BSD011_ses-p156.nwb	64239232
sub-BSD011/sub-BSD011_ses-p157.nwb	70753128
sub-BSD011/sub-BSD011_ses-p158.nwb	68303464
sub-BSD011/sub-BSD011_ses-p159.nwb	79812784
sub-BSD011/sub-BSD011_ses-p160.nwb	62129172
sub-BSD011/sub-BSD011_ses-p161.nwb	76758648
sub-BSD015/sub-BSD015_ses-p104.nwb	60332036
sub-BSD015/sub-BSD015_ses-p105.nwb	64156272
sub-BSD015/sub-BSD015_ses-p106.nwb	7924224
sub-BSD015/sub-BSD015_ses-p107.nwb	51262664
sub-BSD015/sub-BSD015_ses-p108.nwb	43081396
sub-BSD015/sub-BSD015_ses-p109.nwb	6670144
sub-BSD015/sub-BSD015_ses-p110.nwb	51330152
sub-BSD015/sub-BSD015_ses-p111.nwb	48210200
sub-BSD015/sub-BSD015_ses-p112.nwb	5113944
sub-BSD015/sub-BSD015_ses-p113.nwb	6908928
sub-BSD015/sub-BSD015_ses-p114.nwb	6181864
sub-BSD015/sub-BSD015_ses-p115.nwb	5125744
sub-BSD015/sub-BSD015_ses-p116.nwb	42520232
sub-BSD015/sub-BSD015_ses-p117.nwb	44038268
sub-BSD016/sub-BSD016_ses-p106.nwb	45692432
sub-BSD016/sub-BSD016_ses-p107.nwb	44501696
sub-BSD016/sub-BSD016_ses-p108.nwb	7167104
sub-BSD016/sub-BSD016_ses-p109.nwb	60328192
sub-BSD016/sub-BSD016_ses-p110.nwb	43848864
sub-BSD016/sub-BSD016_ses-p111.nwb	5914832
sub-BSD016/sub-BSD016_ses-p112.nwb	43813992
sub-BSD016/sub-BSD016_ses-p113.nwb	38622288
sub-BSD016/sub-BSD016_ses-p114.nwb	6067072
sub-BSD016/sub-BSD016_ses-p115.nwb	5583424
sub-BSD016/sub-BSD016_ses-p116.nwb	5583424
sub-BSD016/sub-BSD016_ses-p117.nwb	5813016
sub-BSD016/sub-BSD016_ses-p118.nwb	6234096
sub-BSD016/sub-BSD016_ses-p119.nwb	5530800
sub-BSD017/sub-BSD017_ses-p153.nwb	58318096
sub-BSD017/sub-BSD017_ses-p154.nwb	50820396
sub-BSD017/sub-BSD017_ses-p155.nwb	4795648
sub-BSD017/sub-BSD017_ses-p156.nwb	48226032
sub-BSD017/sub-BSD017_ses-p157.nwb	40656096
sub-BSD017/sub-BSD017_ses-p158.nwb	4990568
sub-BSD017/sub-BSD017_ses-p159.nwb	47668116
sub-BSD017/sub-BSD017_ses-p160.nwb	43041036
sub-BSD017/sub-BSD017_ses-p161.nwb	4980008
sub-BSD017/sub-BSD017_ses-p162.nwb	42353040
sub-BSD017/sub-BSD017_ses-p163.nwb	54499320
sub-BSD017/sub-BSD017_ses-p164.nwb	4592280
sub-BSD017/sub-BSD017_ses-p167.nwb	4938472
sub-BSD019/sub-BSD019_ses-p139.nwb	48954804
sub-BSD019/sub-BSD019_ses-p140.nwb	49665156
sub-BSD019/sub-BSD019_ses-p141.nwb	5061848
sub-BSD019/sub-BSD019_ses-p142.nwb	50050668
sub-BSD019/sub-BSD019_ses-p143.nwb	50065028
sub-BSD019/sub-BSD019_ses-p144.nwb	5057624
sub-BSD019/sub-BSD019_ses-p145.nwb	44739684
sub-BSD019/sub-BSD019_ses-p146.nwb	61044168
sub-BSD019/sub-BSD019_ses-p147.nwb	5388944
sub-BSD019/sub-BSD019_ses-p148.nwb	48993108
sub-BSD019/sub-BSD019_ses-p150.nwb	44825496
sub-BSD019/sub-BSD019_ses-p151.nwb	6169856
sub-BSD019/sub-BSD019_ses-p152.nwb	46584424
sub-BSD019/sub-BSD019_ses-p153.nwb	63565676
