date	bytes_sent
2024-11-20	192918232
2024-11-22	157207652
2024-11-29	37107328
2024-12-02	29818152
2024-12-03	6175960
2024-12-04	511936
2025-01-30	383046412
2025-02-10	11199784
2025-02-11	3759744
2025-02-20	195955712
2025-02-21	299211872
2025-02-22	194311936
2025-02-25	6462528
2025-02-26	1556840
2025-02-27	9797916
2025-03-10	9721264
2025-03-11	42193664
2025-03-25	264479056
2025-03-26	4071376
2025-04-29	2988176
2025-06-20	737792
2025-06-25	349103712
2025-06-26	124072464
2025-07-15	112416224
2025-07-16	367099104
