asset_path	bytes_sent
sub-1010207282/sub-1010207282_ses-1010240278_icephys.nwb	20682975125
sub-839796862/sub-839796862_ses-839897299_icephys.nwb	4667738825
sub-672637567/sub-672637567_ses-672646198_icephys.nwb	3148476804
sub-922967568/sub-922967568_ses-923103553_icephys.nwb	3134872067
sub-902323111/sub-902323111_ses-902511350_icephys.nwb	3081176873
sub-854418264/sub-854418264_ses-854543192_icephys.nwb	2887302073
sub-811677083/sub-811677083_ses-811861065_icephys.nwb	2885052017
sub-922967568/sub-922967568_ses-923113568_icephys.nwb	2838212480
sub-811677083/sub-811677083_ses-811889847_icephys.nwb	2826489805
sub-879881396/sub-879881396_ses-880167657_icephys.nwb	2809708802
sub-672637567/sub-672637567_ses-672659194_icephys.nwb	2774816141
sub-854418264/sub-854418264_ses-854643431_icephys.nwb	2755000218
sub-839796862/sub-839796862_ses-840088521_icephys.nwb	2712235465
sub-805678822/sub-805678822_ses-805743190_icephys.nwb	2684940290
sub-835477230/sub-835477230_ses-835699620_icephys.nwb	2677879083
sub-991969173/sub-991969173_ses-992028521_icephys.nwb	2672800018
sub-835477230/sub-835477230_ses-835634831_icephys.nwb	2669588508
sub-839796862/sub-839796862_ses-840043481_icephys.nwb	2629541390
sub-879881396/sub-879881396_ses-880238239_icephys.nwb	2622925339
sub-839796862/sub-839796862_ses-839934676_icephys.nwb	2620998256
sub-674562997/sub-674562997_ses-674620943_icephys.nwb	2616870929
sub-689168779/sub-689168779_ses-689323115_icephys.nwb	2588995863
sub-805678822/sub-805678822_ses-805740144_icephys.nwb	2585325729
sub-854418264/sub-854418264_ses-854528421_icephys.nwb	2527075264
sub-653718968/sub-653718968_ses-653864460_icephys.nwb	2521701479
sub-653027578/sub-653027578_ses-653038946_icephys.nwb	2515821846
sub-835477230/sub-835477230_ses-835648738_icephys.nwb	2472008431
sub-813481439/sub-813481439_ses-813695198_icephys.nwb	2469302441
sub-879881396/sub-879881396_ses-880208967_icephys.nwb	2462314759
sub-653718968/sub-653718968_ses-653810027_icephys.nwb	2445850443
sub-879881396/sub-879881396_ses-880463024_icephys.nwb	2435716887
sub-685740095/sub-685740095_ses-685771012_icephys.nwb	2435347638
sub-854418264/sub-854418264_ses-855382059_icephys.nwb	2399077773
sub-832340431/sub-832340431_ses-832712668_icephys.nwb	2398580072
sub-689168779/sub-689168779_ses-689300349_icephys.nwb	2392047723
sub-857183962/sub-857183962_ses-857657409_icephys.nwb	2390830975
sub-689168779/sub-689168779_ses-689356632_icephys.nwb	2383455680
sub-672637567/sub-672637567_ses-672665026_icephys.nwb	2350809004
sub-839796862/sub-839796862_ses-839923820_icephys.nwb	2332916016
sub-880899813/sub-880899813_ses-880991701_icephys.nwb	2294148516
sub-839796862/sub-839796862_ses-840021359_icephys.nwb	2292356622
sub-672637567/sub-672637567_ses-672646303_icephys.nwb	2284558048
sub-835477230/sub-835477230_ses-835578575_icephys.nwb	2275636816
sub-805678822/sub-805678822_ses-805751525_icephys.nwb	2269443514
sub-674562997/sub-674562997_ses-674605669_icephys.nwb	2263900427
sub-811677083/sub-811677083_ses-811830262_icephys.nwb	2241978351
sub-813481439/sub-813481439_ses-813703051_icephys.nwb	2237258762
sub-1122692698/sub-1122692698_ses-1122718412_icephys.nwb	2222212113
sub-839796862/sub-839796862_ses-839967735_icephys.nwb	2217148934
sub-902323111/sub-902323111_ses-902449420_icephys.nwb	2189236609
sub-797676582/sub-797676582_ses-798008836_icephys.nwb	2187488087
sub-731978186/sub-731978186_ses-732784657_icephys.nwb	2178405659
sub-712700908/sub-712700908_ses-712885392_icephys.nwb	2171382439
sub-854418264/sub-854418264_ses-854628916_icephys.nwb	2169743809
sub-1122692698/sub-1122692698_ses-1122759713_icephys.nwb	2159375904
sub-832340431/sub-832340431_ses-832594509_icephys.nwb	2157123589
sub-839796862/sub-839796862_ses-840061977_icephys.nwb	2156798360
sub-665691251/sub-665691251_ses-665703339_icephys.nwb	2150229230
sub-805678822/sub-805678822_ses-805732930_icephys.nwb	2137645425
sub-653718968/sub-653718968_ses-653894438_icephys.nwb	2136478697
sub-902323111/sub-902323111_ses-902498711_icephys.nwb	2116754026
sub-832340431/sub-832340431_ses-832731928_icephys.nwb	2113875924
