date	bytes_sent
2021-06-08	2455719691
2021-08-06	2455719691
2021-09-14	2455719691
2021-09-28	32832599
2021-09-30	4706530911
2021-10-30	1082569658
2021-11-17	113643256
2021-12-21	413314855
2022-01-23	63695370
2022-02-10	2865406034
2022-03-15	413314855
2022-04-13	376827340
2022-04-14	3296208
2022-04-16	693798067
2022-04-17	654017927
2022-05-17	6140643
2022-06-27	12277340
2022-07-12	951010563
2022-07-13	3978207363
2022-07-14	3335412900
2022-07-15	1346481138
2022-07-31	325422986
2022-08-01	536583188
2022-08-02	564200088
2022-08-03	544247765
2022-08-05	18957779
2022-08-07	81999110
2022-08-08	1354802024
2022-08-09	738917397
2022-08-10	744669641
2022-08-11	643612743
2022-08-12	1014326380
2022-08-13	1007826356
2022-08-23	799951009
2022-08-24	1506692834
2022-08-25	1566777948
2022-08-26	1887260065
2022-08-27	1340904510
2022-08-28	1531287874
2022-08-29	1545929753
2022-08-31	302812172
2022-09-12	7575565457
2022-10-03	5119845766
2022-10-04	413314855
2022-10-12	70930734
2022-10-20	7575565457
2022-10-25	413314855
2022-12-18	7162250602
2023-01-04	7575565457
2023-02-07	10031285148
2023-02-16	63695370
2023-02-17	63695370
2023-02-18	170456598
2023-02-20	65490514
2023-02-21	25780504
2023-02-22	46084747
2023-02-23	92914033
2023-02-25	140201398
2023-02-26	49561289
2023-04-11	63695370
2023-04-12	261727616
2023-04-13	270708086
2023-04-14	131720839
2023-04-15	163376639
2023-04-16	80935055
2023-04-17	4895710742
2023-04-18	4536972231
2023-05-08	63695370
2023-05-09	170456598
2023-05-30	4706530911
2023-06-01	140764679
2023-06-29	497562391
2023-07-17	497562391
2023-07-25	497562391
2023-07-28	359125413
2023-08-10	497562391
2023-08-18	8073127848
2023-08-23	7575565457
2023-08-28	497562391
2023-08-31	7363493202
2023-09-01	198928889
2023-09-16	5344133
2023-09-18	5344133
2023-09-21	5344133
2023-09-22	5344133
2023-09-24	5344133
2023-09-25	10688266
2023-09-26	8238185402
2023-09-27	533609765
2023-09-29	5344133
2023-10-01	5344645
2023-10-03	22678850
2023-10-04	5383509
2023-10-09	5344133
2023-10-11	61346128
2023-10-18	23097790
2023-10-20	63695370
2023-10-21	170456598
2023-10-22	18278135
2023-10-23	54482617
2023-10-24	148779221
2023-10-25	333081778
2023-10-26	165057554
2023-10-27	2455719691
2023-10-28	4706530911
2023-10-29	413314855
2023-10-31	62114518
2023-11-01	145388221
2023-11-02	3162844
2023-11-03	30703241
2023-11-05	54690671
2023-11-06	246114695
2023-11-07	32399647
2023-11-12	76150629
2023-11-13	66868450
2023-11-14	4706530911
2023-11-18	36047374
2023-11-19	9243012401
2023-11-21	26243589757
2023-11-23	2501686
2023-11-26	5344133
2023-11-27	8073127848
2023-11-28	165057554
2023-11-29	23392325
2023-12-09	7460222097
2023-12-10	5344133
2023-12-11	7210711282
2023-12-12	1375995506
2023-12-13	30703241
2023-12-18	7575565457
2024-01-04	30703241
2024-01-05	30703241
2024-01-22	570064027
2024-01-23	225955176
2024-01-24	588170366
2024-01-25	483345674
2024-01-26	482732907
2024-01-27	360821076
2024-01-28	467562278
2024-01-29	468160040
2024-01-30	509452706
2024-01-31	282123400
2024-02-01	313781364
2024-02-02	182450771
2024-02-03	243287150
2024-02-04	255892109
2024-02-05	251855699
2024-02-06	374153644
2024-02-07	457133248
2024-02-08	268185242
2024-02-09	402023092
2024-02-10	183024061
2024-02-11	241849539
2024-02-12	430406680
2024-02-13	335985150
2024-02-14	430562370
2024-02-15	142718624
2024-02-16	294730825
2024-02-17	183477652
2024-02-18	70169378
2024-02-19	102753960
2024-02-20	16723139
2024-02-21	19536756
2024-02-22	119437402
2024-02-23	153783819
2024-02-24	40314713
2024-02-25	42965027
2024-02-26	20944729
2024-02-27	23425701
2024-02-28	74483871
2024-02-29	627271497
2024-03-01	144370291
2024-03-02	87110112
2024-03-03	50004074
2024-03-04	149550031
2024-03-05	67098011
2024-03-07	52425374
2024-03-08	103390167
2024-03-09	39167033
2024-03-10	19929796
2024-03-11	18098333
2024-03-12	7211462546
2024-03-13	8874224714
2024-03-14	2837193306
2024-03-15	6083180006
2024-03-16	8224906314
2024-03-17	4847103026
2024-03-18	6500495587
2024-03-19	2459108664
2024-03-20	3250266429
2024-03-21	3069947662
2024-03-25	2772511819
2024-03-26	2956416879
2024-03-27	1888747246
2024-03-28	6242715896
2024-03-29	3668198727
2024-03-30	456706750
2024-03-31	8714290005
2024-04-01	217270352
2024-04-02	696695276
2024-04-03	1209411587
2024-04-04	2188698542
2024-04-05	2963300476
2024-04-06	1553832958
2024-04-07	1727690143
2024-04-08	713829012
2024-04-09	762064492
2024-04-10	653369951
2024-04-13	476062092
2024-04-15	700793166
2024-04-16	641976119
2024-04-19	1800050605
2024-04-20	7830952
2024-04-22	580243684
2024-04-23	736835307
2024-04-24	701728493
2024-04-25	908281635
2024-05-02	1942686013
2024-05-04	1119347475
2024-05-05	7830952
2024-05-06	825579479
2024-05-07	973336418
2024-05-08	998192539
2024-05-09	1305301038
2024-05-10	639891211
2024-05-11	553532126
2024-05-12	7897316
2024-05-14	352311315
2024-05-15	7992930274
2024-05-16	370341924
2024-05-17	13405528
2024-05-18	317648798
2024-05-19	142500896
2024-05-20	9622780
2024-05-21	245035352
2024-05-22	159009272
2024-05-24	185280563
2024-05-25	141559448
2024-05-26	121885379
2024-05-27	103991516
2024-05-28	8238185402
2024-05-30	333427856
2024-05-31	201643153
2024-06-01	243568583
2024-06-02	37429296
2024-06-03	28204700
2024-06-04	207112279
2024-06-05	45193884
2024-06-06	39552944
2024-06-07	81694084
2024-06-08	35969288
2024-06-09	84425750
2024-06-10	76071620
2024-06-11	192592221
2024-06-12	379579979
2024-06-13	43430834
2024-06-14	21966484
2024-06-15	118862945
2024-06-16	104788756
2024-06-17	124984470
2024-06-18	186711858
2024-06-19	211105841
2024-06-20	71603085
2024-06-21	70867354
2024-06-22	28673643
2024-06-23	9423688
2024-06-24	11547336
2024-06-27	79503244
2024-06-29	990924847
2024-06-30	604028785
2024-07-01	119355608
2024-07-03	112652899
2024-07-05	54365693
2024-07-08	10485512
2024-07-09	11812792
2024-07-10	55093527
2024-07-11	67760187
2024-07-13	1145582850
2024-07-14	1514536142
2024-07-15	1897068813
2024-07-16	1440808767
2024-07-17	1460022607
2024-07-18	795905402
2024-07-19	1285468737
2024-07-20	1454295391
2024-07-21	2249300524
2024-07-22	1300308063
2024-07-23	2470935438
2024-07-24	424173349
2024-07-25	227967292
2024-07-26	1795865962
2024-07-27	282111656
2024-07-28	488981877
2024-07-29	433222439
2024-07-30	147191623
2024-07-31	7830952
2024-08-01	207868770
2024-08-02	284840505
2024-08-03	117166363
2024-08-04	199118697
2024-08-06	50309829
2024-08-07	52836486
2024-08-08	41307729
2024-08-09	25449132
2024-08-11	85846001
2024-08-12	129414912
2024-08-13	251369647
2024-08-15	87719342
2024-08-16	35243679
2024-08-19	11215516
2024-08-21	9954600
2024-08-22	43763005
2024-08-23	117477522
2024-08-24	129514816
2024-08-25	82899581
2024-08-26	198468177
2024-08-27	458965315
2024-08-28	189854736
2024-08-29	246743783
2024-08-30	3704916456
2024-08-31	246508601
2024-09-01	14931900
2024-09-02	272475299
2024-09-03	33384994
2024-09-04	797986704
2024-09-05	274534958
2024-09-06	434988659
2024-09-07	342934331
2024-09-08	1078932898
2024-09-09	558770998
2024-09-10	689066536
2024-09-11	828903682
2024-09-12	34442916
2024-09-13	196821858
2024-09-14	575034516
2024-09-16	30596420
2024-09-18	19842836
2024-09-19	17387368
2024-09-20	1043005413
2024-09-21	3218213085
2024-09-22	1358796832
2024-09-23	866248697
2024-09-24	1558788540
2024-09-25	9219195994
2024-09-26	1294253578
2024-09-27	1069518764
2024-09-28	715700540
2024-09-29	974569480
2024-09-30	344487887
2024-10-01	445845652
2024-10-02	516903785
2024-10-03	366224902
2024-10-04	530461223
2024-10-05	483358403
2024-10-06	234975001
2024-10-07	301819776
2024-10-08	113987232
2024-10-09	274804593
2024-10-10	278793372
2024-10-11	97794540
2024-10-12	185887249
2024-10-13	65843830
2024-10-15	35144720
2024-10-16	5906396
2024-10-17	551093242
2024-10-18	12476432
2024-10-19	239175661
2024-10-20	60308930
2024-10-21	212741225
2024-10-22	5767360566
2024-10-23	8688983561
2024-10-24	228333732
2024-10-25	4114568
2024-10-27	10817332
2024-10-28	4114568
2024-10-29	10618240
2024-10-30	1898875587
2024-10-31	195579198
2024-11-01	46482678
2024-11-02	46390851
2024-11-03	486180180
2024-11-04	1858902936
2024-11-05	4114568
2024-11-08	13870076
2024-11-09	8162772
2024-11-10	12078248
2024-11-12	4127004
2024-11-13	57933348
2024-11-14	194194822
2024-11-15	55286355
2024-11-16	59700975
2024-11-17	63539163
2024-11-18	33447456
2024-11-19	38955668
2024-11-20	5332277646
2024-11-21	6636400
2024-11-22	11945520
2024-11-23	99570783
2024-11-25	8959140
2024-11-26	90025349
2024-11-27	7661042289
2024-11-28	719045657
2024-11-29	73160129
2024-11-30	24094853
2024-12-01	61445343
2024-12-02	877157346
2024-12-03	573108495
2024-12-04	4871588465
2024-12-05	10528847539
2024-12-30	11680064
2025-01-18	42937508
2025-01-19	73138360
2025-01-20	38026572
2025-01-21	81849705
2025-02-10	63695370
2025-02-19	120895309
2025-02-21	49561289
2025-02-24	4114568
2025-02-26	7575565457
2025-02-28	8073127848
2025-03-02	603246268
2025-03-19	661914536
2025-03-20	41411136
2025-04-01	5906396
2025-04-02	6503672
2025-04-09	9888236
2025-04-11	413314855
2025-04-24	165057554
2025-05-09	16808875641
2025-06-20	9413061822
