asset_path	bytes_sent
sub-1010207282/sub-1010207282_ses-1010240278_icephys.nwb	21312283559
sub-1122692698/sub-1122692698_ses-1122718412_icephys.nwb	2757785585
sub-1122692698/sub-1122692698_ses-1122740196_icephys.nwb	2146311964
sub-1122692698/sub-1122692698_ses-1122745954_icephys.nwb	2394014474
sub-1010207282/sub-1010207282_ses-1010273126_icephys.nwb	2176713614
sub-1010207282/sub-1010207282_ses-1010250626_icephys.nwb	2347713488
sub-1122692698/sub-1122692698_ses-1122753392_icephys.nwb	2099915854
sub-685740095/sub-685740095_ses-685771012_icephys.nwb	3117587142
sub-879881396/sub-879881396_ses-880167657_icephys.nwb	3585150402
sub-932737114/sub-932737114_ses-933107970_icephys.nwb	2270038878
sub-839796862/sub-839796862_ses-839897299_icephys.nwb	6171398495
sub-839796862/sub-839796862_ses-839918580_icephys.nwb	2085730792
sub-839796862/sub-839796862_ses-840146894_icephys.nwb	2123535810
sub-653718968/sub-653718968_ses-653907127_icephys.nwb	1447964162
sub-653718968/sub-653718968_ses-654340992_icephys.nwb	2616620103
sub-720619787/sub-720619787_ses-721688570_icephys.nwb	1420137764
sub-811677083/sub-811677083_ses-811837270_icephys.nwb	1754093861
sub-832340431/sub-832340431_ses-832614721_icephys.nwb	2163721305
sub-835477230/sub-835477230_ses-835572569_icephys.nwb	2529955045
sub-835477230/sub-835477230_ses-835648738_icephys.nwb	3336111847
sub-839796862/sub-839796862_ses-839950047_icephys.nwb	2435376403
sub-839796862/sub-839796862_ses-839970836_icephys.nwb	2066193912
sub-672118436/sub-672118436_ses-672186579_icephys.nwb	2264652304
sub-712700908/sub-712700908_ses-712885392_icephys.nwb	2843389587
sub-879881396/sub-879881396_ses-880209119_icephys.nwb	1466548479
sub-832340431/sub-832340431_ses-832731928_icephys.nwb	2843135326
sub-902323111/sub-902323111_ses-902511350_icephys.nwb	4374024059
sub-1005024327/sub-1005024327_ses-1005127773_icephys.nwb	2459508502
sub-910872916/sub-910872916_ses-911007218_icephys.nwb	1876305778
sub-805678822/sub-805678822_ses-805751525_icephys.nwb	2998414506
sub-674562997/sub-674562997_ses-674620943_icephys.nwb	3373207237
sub-811677083/sub-811677083_ses-811953264_icephys.nwb	1582279552
sub-548298531/sub-548298531_ses-548480228_icephys.nwb	2293018344
sub-839796862/sub-839796862_ses-840043481_icephys.nwb	3522076109
sub-601901227/sub-601901227_ses-602201875_icephys.nwb	1710883290
sub-811677083/sub-811677083_ses-811830262_icephys.nwb	2998647352
sub-1001372857/sub-1001372857_ses-1001477951_icephys.nwb	2271961465
sub-839796862/sub-839796862_ses-840142339_icephys.nwb	1918617558
sub-811677083/sub-811677083_ses-811800576_icephys.nwb	2848414526
sub-839796862/sub-839796862_ses-840021359_icephys.nwb	3227934866
sub-854418264/sub-854418264_ses-854528421_icephys.nwb	3614190116
sub-854418264/sub-854418264_ses-854621770_icephys.nwb	1794092916
sub-653718968/sub-653718968_ses-653810027_icephys.nwb	3193776237
sub-839796862/sub-839796862_ses-840065325_icephys.nwb	1719606747
