date	bytes_sent
2022-04-18	1000772524150
2022-04-19	7077891006
2022-04-21	1680932132
2022-04-22	67885644
2022-04-23	216039888166
2022-04-24	779278057733
2022-05-01	4087760722
2022-05-03	1922497881
2022-05-04	9322561866
2022-05-12	20887422
2022-05-13	725901746338
2022-05-14	1270672035864
2022-05-15	6977721437
2022-05-17	11311808687
2022-05-24	59892103
2022-06-17	14479639533
2022-06-20	11513685
2022-06-27	1011197699
2022-07-06	4130046179
2022-07-12	920152987917
2022-07-13	892135395145
2022-07-14	836206575136
2022-07-15	190038917636
2022-07-22	636199029
2022-07-23	249175030
2022-07-26	464770868
2022-07-27	993936800
2022-07-31	32532085408
2022-08-01	125742131668
2022-08-02	169316111482
2022-08-03	146242831987
2022-08-04	19861729820
2022-08-05	1091180978
2022-08-07	77526187139
2022-08-08	282119929225
2022-08-09	263561093579
2022-08-10	250389578537
2022-08-11	241361462762
2022-08-12	247840584518
2022-08-13	183107746845
2022-08-14	19800335516
2022-08-16	1523102732
2022-08-18	2284654098
2022-08-19	1523102732
2022-08-20	761551366
2022-08-21	3807756830
2022-08-22	1523102732
2022-08-23	39346590480
2022-08-24	99448294147
2022-08-25	378676764008
2022-08-26	520899413690
2022-08-27	423812467797
2022-08-28	427405837783
2022-08-29	313605368182
2022-08-30	22713483062
2022-08-31	162934589774
2022-09-01	10488735205
2022-09-05	118568554
2022-09-06	1523102732
2022-09-10	4569308196
2022-09-11	4569308196
2022-09-19	6859152883
2022-09-26	10585392603
2022-09-28	4135057824
2022-09-30	953700270
2022-10-03	4136212998
2022-10-04	476850135
2022-10-05	953700270
2022-10-08	13806925
2022-10-11	14625858774
2022-10-17	45710595
2022-10-20	20181190766
2022-10-21	7429271534
2022-10-24	149171048603
2022-10-25	41313952103
2022-10-28	29226759602
2022-10-29	32977559172
2022-10-30	13138710593
2022-10-31	11814606607
2022-11-01	64587951433
2022-11-02	27016154094
2022-11-03	23806576168
2022-11-04	14562197679
2022-11-05	15844620998
2022-11-06	39920298138
2022-11-07	12576931193
2022-11-08	6000336285
2022-11-12	476850135
2022-11-19	8122580722
2022-11-20	14291242594
2022-11-21	22245565030
2022-11-25	10265226878
2022-12-01	86875225
2022-12-12	12514994088
2022-12-14	12199549303
2023-01-20	10902453101
2023-02-02	12547994654
2023-02-03	5608390263
2023-02-10	21657888482
2023-02-16	6062918802
2023-02-17	6767681791
2023-02-18	18021057289
2023-02-19	2324445384
2023-02-20	5022611332
2023-02-21	3384264837
2023-02-22	3608518405
2023-02-23	13514356989
2023-02-24	1516884516
2023-02-25	1063174784
2023-02-26	681577204
2023-03-06	852393212
2023-03-07	5915561730
2023-03-10	33049272
2023-03-25	8385073472
2023-04-11	8835181885
2023-04-12	24835220829
2023-04-13	59703510966
2023-04-14	29392291252
2023-04-15	47686433451
2023-04-16	20208789012
2023-04-20	18848169286
2023-04-21	50843124
2023-04-24	72857905
2023-04-27	3658207689
2023-05-08	6063748436
2023-05-09	19412990418
2023-05-12	61943944
2023-05-14	761551366
2023-05-22	9652293641
2023-05-23	1928692
2023-05-25	1911168
2023-05-26	1911168
2023-05-27	955584
2023-05-28	955584
2023-05-29	955584
2023-05-30	955584
2023-05-31	955584
2023-06-01	955584
2023-06-02	955584
2023-06-03	955584
2023-06-04	955584
2023-06-05	955584
2023-06-06	955584
2023-06-07	955584
2023-06-08	955584
2023-06-09	10266182462
2023-06-10	33209825762
2023-06-11	17513462540
2023-06-12	955584
2023-06-13	955584
2023-06-14	955584
2023-06-15	25542977
2023-06-16	955584
2023-06-17	1911168
2023-06-18	955584
2023-06-19	955584
2023-06-20	955584
2023-06-21	955584
2023-06-22	1129992
2023-06-23	955584
2023-06-24	1911168
2023-06-25	2740069941
2023-06-26	3521290340
2023-06-27	955584
2023-06-28	955584
