region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
VPN	274933839875	31133	18966	131
AWS/us-east-1	153363084988	26899	9667	2825
IRN	210016533064	8187	8187	0
USA/CA	499179927393	19835	19722	19
CAN/QC	288281491171	19931	9008	1824
GBR/ENG	211759241416	8326	8319	2
CHN	271430060704	20222	9653	1255
GH-actions	693490772079	2123099	102351	98976
USA/MA	129730913279	5953	2097	2888
USA/RI	52937104385	2058	2056	1
USA/TX	106581340982	4246	4246	0
HKG	106103951809	4312	4309	3
HKG/KKC	9122568478	1230	114	154
USA/NY	211661175964	8360	8251	14
DNK/82	52743588935	2038	2038	0
USA/PA	105747354842	4182	4096	3
USA	176629359203	10157	6832	278
GCP/us-west1	7712118518	313	313	0
USA/GA	105536658875	4090	4090	0
IND/KA	51438668304	2036	2036	0
AWS/ap-southeast-1	22601207664	5876	5876	0
CAN	55028861811	2289	2289	0
USA/NH	107880095422	4199	4184	8
USA/NV	8076197279	1772	1772	0
ESP/MD	52785191894	2058	2058	0
ITA/45	52505369993	10883	5	1623
BRA/SP	807695973	323	323	0
BRA/PR	189568946	73	73	0
VNM/HP	139876991	45	45	0
MYS	1113636	1	1	0
ARG	9830231	10	10	0
VNM/SG	7454603588	1774	1774	0
USA/TN	117029788	18	14	2
MEX/CMX	53072380813	2526	2162	56
MYS/14	98286207	41	41	0
AWS/us-east-2	10086907266	649	380	6
AWS/ap-south-1	226833391	4	4	0
IRQ/DI	9498660	3	3	0
DEU/NI	52760734470	2041	2041	0
IRQ/AR	94201968	26	26	0
EGY/GZ	40437617	12	12	0
AWS/us-west-2	4454095589	3034	126	6
USA/IL	12686275149	1177	1171	2
IRQ/NI	22482715	18	18	0
GEO/TB	36894292	9	9	0
BRA/ES	23314150	16	16	0
BRA/SC	110410937	49	49	0
BRA/DF	76613683	29	29	0
GCP/us-central1	1382853418	572	51	23
CHN/BJ	6431147469	253	248	3
THA/20	11532229	3	3	0
LBN/BA	39807625	15	15	0
MYS/10	112201088	38	38	0
GHA/AA	13046796	6	6	0
FRA/PDL	7284828	4	4	0
PAK/BA	1834224	2	2	0
VNM/HN	1348118327	385	385	0
TUR/06	4363187471	879	879	0
JOR/AM	125035267	72	72	0
UKR/56	12669116	9	9	0
PER/LMA	68019408	22	22	0
DEU/BE	86162765	13	13	0
NLD	21873947694	1363	702	185
SGP	536271801	177	177	0
USA/DC	975655703	209	209	0
VEN/R	4992368	4	4	0
ZAF/WC	128508356	64	64	0
PHL/10	10470213	11	11	0
SYC	329757523	131	131	0
COL/DC	166437189	78	78	0
GCP/us-west4	3218871514	130	130	0
CHE/FR	654127769	1607	11	11
BRA/SE	55698392	10	10	0
ARG/B	399090852	212	211	1
USA/VA	3305338907	381	333	9
GCP/us-east1	170299682	28	28	0
NPL	109818961	33	33	0
BGD	652441952	233	233	0
ETH/AA	46799928	31	31	0
MAR/04	62225536	35	35	0
CHL/RM	283153611	107	107	0
BGD/C	186975695	80	80	0
URY/MO	80925429	28	28	0
VNM/63	485358343	27	27	0
PHL/40	168186079	33	33	0
SAU/14	8450532	2	2	0
OMN/ZU	5602488	4	4	0
GRC/I	12476341	5	5	0
TWN/CYI	2227272	2	2	0
USA/AR	19960859	3	3	0
PAK	46591737	28	28	0
GBR/SCT	59922646	12	12	0
USA/MI	26347293	10	10	0
ZAF/GP	287035418	132	132	0
BRA/PE	123650290	44	44	0
SEN/DK	45154020	19	19	0
MEX/JAL	53969503	26	26	0
COL/CAL	13394167	9	9	0
VNM/68	69518804	20	20	0
COL/VAC	42810574	28	28	0
BRA/RS	264745270	100	100	0
PAK/SD	118794295	76	76	0
ARG/D	4271763	4	4	0
ESP/CT	41352796	20	20	0
PAK/IS	65725280	35	35	0
VNM/DN	149972698	68	68	0
IND	89391270	39	39	0
BRA/MG	306056221	140	140	0
MAR/06	87266750	42	42	0
BRA/GO	68936688	30	30	0
ARE/DU	96387982	40	40	0
VEN/A	127199078	41	41	0
VNM/54	16015624	9	9	0
BRA/RJ	236359648	106	106	0
JOR/AZ	3210698	3	3	0
IND/TS	35878195	19	19	0
BRA/BA	108173471	65	65	0
IND/RJ	15600629	16	16	0
GBR	147625326	24	24	0
TUN/12	13298516	8	8	0
BRA/PI	17033444	11	11	0
IDN/JB	37851255	24	24	0
VEN/N	1566242	2	2	0
DEU/HE	23233856	14	14	0
USA/OK	17090317	6	6	0
NGA/OY	3769560	3	3	0
TUR	32684121	18	18	0
VNM/CT	75074094	24	24	0
IDN/KI	15130084	6	6	0
PAN/8	83395463	17	17	0
BLR/HM	19921733	10	10	0
UKR/74	9486400	5	5	0
FRA/IDF	192896970	62	50	3
IND/CG	30891568	10	10	0
ITA/21	7646109	4	4	0
TUR/34	130076356	43	43	0
SAU/03	34881456	16	16	0
USA/NJ	87008962	21	21	0
KAZ/59	2443479	3	3	0
PRT	6091708	6	4	1
BRA/AP	8473717	5	5	0
ARG/C	53483565	32	32	0
PHL/00	76983629	44	44	0
NGA/LA	46645644	27	27	0
MEX/PUE	34843262	12	12	0
POL/24	5240640	1	1	0
NLD/NH	173286583	22	22	0
CAN/BC	67482854	62	21	12
CHL/BI	28267115	14	14	0
IRQ/BG	179555312	86	86	0
IRQ/AN	2161764	2	2	0
SYR	37051642	32	32	0
TUR/07	18881077	6	6	0
TWN/TTT	4393775	1	1	0
UKR/30	47503578	19	19	0
VEN/K	27508462	11	11	0
