region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
ITA/62	1310160	1	1	0
USA/KY	1113636	1	1	0
CHN/SH	56825272	13	0	1
VNM/20	3340908	3	3	0
BRA/PE	3602940	1	1	0
ESP/CB	1310160	1	1	0
VNM/13	3864972	2	2	0
MEX/TAB	15132348	1	1	0
VNM/SG	165919504	14	14	0
RUS/KDA	4454544	1	1	0
CHL/RM	19521384	5	5	0
USA/WI	31509348	2	2	0
SAU/01	1113636	1	1	0
PRY	1048128	1	1	0
BRA/MG	24958548	7	7	0
COL/TOL	3275400	2	2	0
GEO/TB	6943848	2	2	0
VNM/22	917112	1	1	0
VNM/68	8778072	1	1	0
IRQ	1048128	1	1	0
FRA/BFC	1441176	1	1	0
IND/GJ	2030748	2	2	0
GBR	3275400	2	2	0
UKR/68	1441176	1	1	0
HKG	4978608	4	4	0
TZA/02	851604	1	1	0
BRA/PR	1441176	1	1	0
DOM/18	11594916	1	1	0
IND/MH	89650868	4	4	0
COL/VAC	4520052	1	1	0
POL/10	11332884	1	1	0
IND/TS	2227272	2	2	0
IND/BR	1048128	1	1	0
ARG/Q	1375668	1	1	0
VNM/DN	12249996	2	2	0
PER/LMA	2292780	1	1	0
BRA/RN	7009356	2	2	0
BGD/C	1965240	2	2	0
IND/KA	14411760	1	1	0
VNM	20504004	4	4	0
USA/SD	57047512	2	2	0
NLD/OV	12184488	1	1	0
COL/RIS	1113636	1	1	0
NPL/P3	9826200	1	1	0
ARG/M	1048128	1	1	0
IRQ/BG	8450532	2	2	0
ARE/DU	1048128	1	1	0
COL/CUN	1375668	1	1	0
VNM/34	13429140	1	1	0
PAN/8	4847592	1	1	0
DOM/25	1834224	1	1	0
VEN/A	3275400	1	1	0
IND/UP	917113	2	1	1
USA/GA	43286848	1	1	0
CHL/LL	43286848	1	1	0
USA/OH	14608284	1	1	0
COL/MAG	17556144	1	1	0
VEN/I	8319516	1	1	0
ISR	1113636	1	1	0
MAR/03	6419784	1	1	0
MYS/14	16377000	2	2	0
BRA/BA	2292780	1	1	0
VNM/35	14411760	1	1	0
URY/MA	1375668	1	1	0
TUR/34	1048128	1	1	0
IND/WB	851604	1	1	0
PHL/11	917112	1	1	0
ETH/AA	851604	1	1	0
DZA/43	851604	1	1	0
ECU/G	4913100	2	2	0
QAT/DA	7533420	2	2	0
BGD/B	917112	1	1	0
ARG/S	1113636	1	1	0
JAM/14	917112	1	1	0
IDN/JI	1113636	1	1	0
BEL/WAL	1375668	1	1	0
PHL/00	1768716	1	1	0
IDN/JB	1113636	1	1	0
JOR	917112	1	1	0
PHL/03	917112	1	1	0
PAK	2161764	2	2	0
BRA/SC	4389036	3	3	0
JPN	7696680	9	1	1
GCP/europe-west4	43289512	9	0	1
JPN/13	10972080	9	1	1
USA/RI	77439736	17	0	1
KOR/11	43289512	1	1	0
USA/NH	43289512	1	1	0
ESP/CM	12643044	1	1	0
PER/UCA	1441176	1	1	0
KWT/KU	2161764	2	2	0
COL/CAQ	3144384	1	1	0
LTU/VL	851604	1	1	0
ZWE/HA	1310160	1	1	0
VNM/45	13560156	1	1	0
COL/SAP	3013368	1	1	0
ESP/MC	3340908	1	1	0
MEX/MOR	11398392	1	1	0
SWE/O	39173784	1	1	0
GRC	2292780	1	1	0
AZE/YE	1113636	1	1	0
PHL/05	1113636	1	1	0
PRY/10	3209892	1	1	0
MEX/MEX	9367644	1	1	0
COD/KN	1375668	1	1	0
MAR/06	13298124	3	3	0
SLV/SS	15328872	1	1	0
BOL/L	6419784	1	1	0
ARG/R	4258020	1	1	0
ARG/N	1375668	1	1	0
USA/CO	3864972	1	1	0
SEN/DK	1244652	1	1	0
PER/ARE	1179144	1	1	0
ARG/X	917112	1	1	0
TWN/ILA	851604	1	1	0
COL/CAU	2292780	1	1	0
VEN/V	24499992	2	2	0
ALB/11	19914432	1	1	0
USA/MN	43290832	1	1	0
MEX/SON	1113636	1	1	0
USA/TX	3864972	1	1	0
SRB/21	17752668	1	1	0
IDN/SU	14935824	1	1	0
IRQ/SU	3995988	1	1	0
AZE	11332884	1	1	0
IND/MP	2227272	2	2	0
CIV/AB	1048128	1	1	0
FRA/OCC	1113636	1	1	0
IRQ/AR	1113636	1	1	0
USA/NC	22338228	1	1	0
JOR/AM	1441176	1	1	0
COL/DC	2816844	1	1	0
