asset_path	bytes_sent	number_of_requests	number_of_downloads	number_of_views
sub-215248cell6-spiral-hp/sub-215248cell6-spiral-hp_ses-20220505T215248_image.nwb	1874844740	267	59	25
sub-193530cell19/sub-193530cell19_ses-20220528T193530_image.nwb	1148286540	250	52	24
sub-174626cell11q6a-900-700filter/sub-174626cell11q6a-900-700filter_ses-20220602T174626_image.nwb	1396580028	372	75	36
sub-213111cell4-spiral-hp/sub-213111cell4-spiral-hp_ses-20220505T213111_image.nwb	2019639200	289	62	26
sub-041812cell10-JF525/sub-041812cell10-JF525_ses-20220729T041812_image.nwb	1517373584	378	75	32
sub-180757cell21q6a-900-700filter/sub-180757cell21q6a-900-700filter_ses-20220602T180757_image.nwb	1206898196	289	60	26
sub-181504cell16-850/sub-181504cell16-850_ses-20220601T181504_image.nwb	1098087940	258	49	24
sub-232830cell16-spiral-hp/sub-232830cell16-spiral-hp_ses-20220505T232830_image.nwb	2019969984	286	62	25
sub-192447cell14/sub-192447cell14_ses-20220528T192447_image.nwb	1368334304	260	61	26
sub-225951cell12-spiral-hp/sub-225951cell12-spiral-hp_ses-20220505T225951_image.nwb	1993623568	266	60	24
sub-051434cell12-JF585/sub-051434cell12-JF585_ses-20220729T051434_image.nwb	1137075236	281	58	24
sub-194614cell26/sub-194614cell26_ses-20220528T194614_image.nwb	1091197868	237	53	22
sub-180153cell19q6a-900-700filter/sub-180153cell19q6a-900-700filter_ses-20220602T180153_image.nwb	1349548392	250	59	23
sub-043629cell20-JF525/sub-043629cell20-JF525_ses-20220729T043629_image.nwb	1071890684	317	62	25
sub-131759JEDI-cell9-hp/sub-131759JEDI-cell9-hp_ses-20220617T131759_image.nwb	1734559172	307	62	26
sub-171758cell3/sub-171758cell3_ses-20220601T171758_image.nwb	1049025116	325	62	28
sub-222645cell9-spiral-hp/sub-222645cell9-spiral-hp_ses-20220505T222645_image.nwb	1153605064	247	56	22
sub-050912cell9-JF585/sub-050912cell9-JF585_ses-20220729T050912_image.nwb	883020824	262	56	24
sub-130515JEDI-cell4-hp/sub-130515JEDI-cell4-hp_ses-20220617T130515_image.nwb	1568310728	253	58	21
sub-194011cell22/sub-194011cell22_ses-20220528T194011_image.nwb	826503972	267	54	23
sub-041544cell9-JF525/sub-041544cell9-JF525_ses-20220729T041544_image.nwb	1154238420	356	69	28
sub-042702cell15-JF525/sub-042702cell15-JF525_ses-20220729T042702_image.nwb	1176417192	409	71	33
sub-045752cell4-JF585/sub-045752cell4-JF585_ses-20220729T045752_image.nwb	811014372	273	51	25
sub-174423cell10q6a-900-700filter-widescan/sub-174423cell10q6a-900-700filter-widescan_ses-20220602T174423_image.nwb	775094004	249	52	23
sub-170507cell2q6a-900/sub-170507cell2q6a-900_ses-20220602T170507_image.nwb	810539028	366	61	34
sub-180223cell12-850/sub-180223cell12-850_ses-20220601T180223_image.nwb	889432824	297	56	25
sub-041345cell8-JF525/sub-041345cell8-JF525_ses-20220729T041345_image.nwb	1112831760	334	61	27
sub-191717cell11/sub-191717cell11_ses-20220528T191717_image.nwb	1015403216	257	48	25
sub-172721cell5/sub-172721cell5_ses-20220601T172721_image.nwb	985704784	267	59	23
sub-232203cell15-spiral-hp/sub-232203cell15-spiral-hp_ses-20220505T232203_image.nwb	1146399260	285	60	24
sub-130854JEDI-cell6-hp/sub-130854JEDI-cell6-hp_ses-20220617T130854_image.nwb	1356429220	258	55	22
sub-042135cell12-JF525/sub-042135cell12-JF525_ses-20220729T042135_image.nwb	1180461128	329	66	25
sub-175739cell17q6a-900-700filter/sub-175739cell17q6a-900-700filter_ses-20220602T175739_image.nwb	713798988	278	52	24
sub-172042cell4-donut/sub-172042cell4-donut_ses-20220601T172042_image.nwb	1306476716	287	63	24
sub-042827cell16-JF525/sub-042827cell16-JF525_ses-20220729T042827_image.nwb	832675716	297	50	23
sub-173028cell6/sub-173028cell6_ses-20220601T173028_image.nwb	745131424	281	49	26
sub-050428cell8-JF585/sub-050428cell8-JF585_ses-20220729T050428_image.nwb	667356132	252	43	24
sub-193018cell17/sub-193018cell17_ses-20220528T193018_image.nwb	777397336	295	53	29
