week_start	Microscopy	Miscellaneous
2026-03-02	193376329088	33902
2026-03-09	2996428964	168541
2026-03-16	155232716039	161758
2026-03-23	0	7434
2026-03-30	342889728629	158218
2026-04-20	466711930	44940
2026-05-11	6966771525	11044
2026-05-18	7182694592	58742
2026-05-25	0	1686
2026-06-15	0	1842
2026-06-22	229068811	44530
2026-06-29	175515716949	118677
2026-07-06	56081128	42353
2026-08-03	0	8338
