week_start	Neurophysiology
2022-04-04	2592929742
2022-04-11	632319992
2022-04-25	622481820
2022-05-02	1607307040
2022-05-09	866036735
2022-05-16	266864
2022-05-30	1492721
2022-06-20	25503504
2022-06-27	13239149
2022-07-04	270474760
2022-07-11	999098329
2022-07-18	49782056
2022-07-25	111205936
2022-08-01	1641850304
2022-08-08	1833475648
2022-08-15	631390864
2022-08-22	1511128883
2022-08-29	945157480
2022-09-05	697147920
2022-10-10	77391472
2022-10-17	473343464
2022-10-24	403329360
2022-11-07	244968456
2022-11-21	244968456
2022-12-19	26934728
2023-01-30	53647576
2023-02-06	140110856
2023-02-13	347389416
2023-02-20	89572992
2023-03-20	178498520
2023-03-27	15020544
2023-04-03	15020544
2023-04-10	170976392
2023-04-24	38361656
2023-05-08	274857916
2023-05-15	25503504
2023-05-22	2134912
2023-05-29	1868048
2023-06-05	1868048
2023-06-12	2134912
2023-06-19	156527496
2023-06-26	161851152
2023-07-03	16888592
2023-07-10	1868048
2023-07-17	1868048
2023-07-24	101460608
2023-07-31	1868048
2023-08-07	1868048
2023-08-14	1868048
2023-08-21	1868048
2023-08-28	151790616
2023-09-04	2134912
2023-09-11	1868048
2023-09-18	1868048
2023-09-25	83041360
2023-10-02	800592
2023-10-09	533728
2023-10-16	86922168
2023-10-23	100393152
2023-10-30	323185416
2023-11-06	49344080
2023-11-13	152884186
2023-11-20	122828970
2023-11-27	28161832
2023-12-04	155398264
2023-12-11	49796280
2024-01-01	99592560
2024-01-22	132401188
2024-02-12	54615826
2024-02-19	7830952
2024-03-04	60082176
2024-03-11	191025888
2024-03-25	104637756
2024-04-01	82348612
2024-04-22	61908476
2024-06-03	7896488
2024-06-10	19710108
2024-06-17	7764588
2024-07-08	370965512
2024-07-22	251652288
2024-08-05	39368364
2024-08-12	20108292
2024-08-26	668130568
2024-09-02	677236960
2024-09-09	519298936
2024-09-16	312367124
2024-09-23	1233575400
2024-09-30	153699468
2024-10-14	17664
2024-10-21	411274160
2024-11-18	27551740
2024-11-25	10020964
2024-12-02	170976392
2025-02-10	52658488
2025-05-26	244968456
2025-06-23	374407488
2025-07-07	3116080
2025-07-14	124802496
2025-07-21	143011080
2025-07-28	174373584
2025-08-04	161048076
2025-08-11	182376720
2025-08-18	80261800
2025-08-25	77691248
2025-09-01	208551432
2025-09-08	69462632
2025-09-29	5623236
2025-10-06	60237344
2025-11-03	7764588
2025-11-24	922126952
2025-12-01	26934728
2025-12-08	24275752
2025-12-15	728856616
2025-12-22	27965312
2025-12-29	27886952
2026-01-05	77730712
2026-01-12	1043614704
2026-01-19	85057576
2026-01-26	449632888
2026-02-02	203168920
2026-02-16	258409344
2026-02-23	64019096
2026-03-02	456279728
2026-03-09	21837680
2026-03-16	201286448
2026-03-23	81485828
2026-03-30	38195388
2026-04-06	92727520
2026-04-13	25506304
2026-04-20	266781520
2026-04-27	105764432
2026-05-04	67624916
2026-05-11	167037104
2026-05-18	529562468
2026-05-25	2589129884
2026-06-01	3858196
2026-06-08	73577872
2026-06-15	111614268
2026-06-22	195140748
2026-06-29	204389196
2026-07-06	254655170
2026-07-13	76354456
