asset_path	bytes_sent	number_of_requests	number_of_downloads	number_of_views
sub-Rizzo/sub-Rizzo_ses-Rizzo-022615_ecephys.nwb	460957611698	36278	290	215
sub-BWRat20/sub-BWRat20_ses-BWRat20-101013_ecephys.nwb	243055239666	45009	291	205
sub-Dino/sub-Dino_ses-Dino-061914_ecephys.nwb	438949745452	93728	271	187
sub-BWRat18/sub-BWRat18_ses-BWRat18-020513_ecephys.nwb	233359819595	34044	430	297
sub-Dino/sub-Dino_ses-Dino-072314_ecephys.nwb	257308005984	71284	270	182
sub-Bogey/sub-Bogey_ses-Bogey-012615_ecephys.nwb	408755499044	65366	345	222
sub-Dino/sub-Dino_ses-Dino-062014_ecephys.nwb	419668631790	95340	255	184
sub-BWRat21/sub-BWRat21_ses-BWRat21-121613_ecephys.nwb	154623413803	30177	292	223
sub-BWRat17/sub-BWRat17_ses-BWRat17-121712_ecephys.nwb	198364171930	67175	447	299
sub-Templeton/sub-Templeton_ses-Templeton-032415_ecephys.nwb	1095905034963	82536	389	254
sub-Splinter/sub-Splinter_ses-Splinter-020515_ecephys.nwb	288549863172	58465	272	205
sub-Dino/sub-Dino_ses-Dino-061814_ecephys.nwb	364012112200	52652	311	213
sub-BWRat20/sub-BWRat20_ses-BWRat20-101513_ecephys.nwb	188220475083	33457	293	225
sub-BWRat17/sub-BWRat17_ses-BWRat17-121912_ecephys.nwb	235029908107	218296	639	630
sub-BWRat21/sub-BWRat21_ses-BWRat21-121813_ecephys.nwb	137889238169	18270	258	190
sub-Dino/sub-Dino_ses-Dino-072114_ecephys.nwb	300552579669	65300	275	183
sub-Dino/sub-Dino_ses-Dino-072414_ecephys.nwb	264799114420	73907	248	178
sub-Splinter/sub-Splinter_ses-Splinter-020915_ecephys.nwb	209396144141	43606	255	177
sub-BWRat19/sub-BWRat19_ses-BWRat19-032413_ecephys.nwb	140040749270	48830	294	223
sub-BWRat19/sub-BWRat19_ses-BWRat19-032513_ecephys.nwb	128389151366	40437	336	265
sub-Rizzo/sub-Rizzo_ses-Rizzo-022715_ecephys.nwb	311773109061	44814	251	184
sub-BWRat21/sub-BWRat21_ses-BWRat21-121113_ecephys.nwb	247280381590	53698	247	185
