region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
UKR/12	10883696	1	1	0
KOR/29	72	9	0	1
ECU/P	5773668	1	1	0
IND/GJ	1061824	1	1	0
ROU/MS	1530632945	1	1	0
IDN/KR	929096	1	1	0
SYC	5242756	2	2	0
IND/DL	30062892	4	3	1
AUS	12756689984	141	6	1
AWS/me-south-1	1513413572	516	5	6
KOR/11	10612482660	1	1	0
KEN/30	12675524	1	1	0
VNM/HP	10618240	1	1	0
KOR/41	10612482660	1	1	0
TWN/KHH	15874135411	9	0	3
UKR/26	3650020	1	1	0
PSE	30394712	1	1	0
PAK	17321004	2	2	0
DOM/01	10750968	1	1	0
SGP	6039124	1	1	0
TUN	6503672	1	1	0
UZB/TK	1327280	1	1	0
SUR/PM	1061824	1	1	0
JAM/08	7167312	1	1	0
TUR/01	1327280	1	1	0
ITA/75	4180932	1	1	0
FRA/IDF	32321400	23	5	3
VNM/39	27408332	1	1	0
BOL/S	14732808	1	1	0
SYR/DI	18117372	2	2	0
IRL	3650020	1	1	0
MAR/06	10220056	2	2	0
GCP/us-west2	13235074164	635	15	5
AWS/ca-central-1	1575861580	514	3	3
IRL/L	29200160	2	2	0
TWN/TXG	53887568	5	5	0
UKR/46	11746428	1	1	0
USA/RI	190831360	38	0	1
AWS/ap-northeast-1	13604620	1	1	0
ZAF/GP	33912004	3	3	0
AWS/ap-south-1	61724728	48	1	1
MUS/PL	8494592	1	1	0
USA/LA	12144612	1	1	0
DEU/NW	1966300	5	2	1
SEN/DK	3384564	1	1	0
SAU/02	4778208	2	2	0
IDN/BT	1128188	1	1	0
ITA	4191816	30	1	1
VNM/57	9556416	1	1	0
IND/MH	13073708	1	1	0
VEN/X	10750968	1	1	0
USA/MS	62116704	2	2	0
ARG/C	28470156	2	2	0
JOR/AM	9290960	1	1	0
MEX/NLE	25284684	1	1	0
VEN/A	13604620	1	1	0
ARE/DU	6835492	2	2	0
URY/CA	13073708	1	1	0
BFA/03	1128188	1	1	0
IDN/YO	1061824	1	1	0
MYS/10	13073708	1	1	0
GUY/DE	10883696	1	1	0
PER/LMA	10750968	1	1	0
JOR	4247296	1	1	0
ETH/AA	929096	1	1	0
MEX/VER	4114568	1	1	0
PHL/03	12144612	2	2	0
BRA/GO	26280144	2	2	0
ESP/MC	10087328	1	1	0
RUS/DA	13405528	1	1	0
PAK/SD	10750968	1	1	0
POL/20	2986380	1	1	0
ARG/R	14334624	1	1	0
ARG/X	3981012	1	1	0
ESP/VC	1858192	1	1	0
UKR	36566564	1	1	0
BRA/AL	7300040	1	1	0
THA/13	1061824	1	1	0
MEX/JAL	13670984	1	1	0
ROU/IF	3104963309	1	1	0
VEN/N	16922820	1	1	0
KAZ/23	6105488	1	1	0
USA/AZ	30845824	32	2	1
ARE/AZ	9755508	1	1	0
KGZ/GB	6503672	1	1	0
VEN/G	1	1	0	1
GEO	3981840	1	1	0
IRQ/NA	13405528	1	1	0
CHL/RM	10485512	1	1	0
PSE/RBH	9224596	1	1	0
COL/SAN	2256376	1	1	0
