date	bytes_sent	number_of_requests	number_of_downloads
2024-11-04	14528587	<50	<50
2024-11-05	10169597	<50	<50
2024-11-06	8598489	<50	<50
2024-11-07	1125104	<50	<50
2024-11-13	5217897	<50	<50
2024-11-21	5217897	<50	<50
2024-11-22	1687656	<50	<50
2024-12-25	6348281	<50	<50
2025-01-14	5217897	<50	<50
2025-01-21	5217897	<50	<50
2025-02-19	1125104	<50	<50
2025-03-03	21120	<50	<50
2025-03-04	10560	<50	<50
2025-03-05	10560	<50	<50
2025-03-06	10560	<50	<50
2025-03-07	10560	<50	<50
2025-03-08	10560	<50	<50
2025-03-09	10560	<50	<50
2025-03-10	10560	<50	<50
2025-03-11	10560	<50	<50
2025-03-12	10560	<50	<50
2025-03-13	10560	<50	<50
2025-03-14	10560	<50	<50
2025-03-15	10560	<50	<50
2025-03-16	10560	<50	<50
2025-03-17	10560	<50	<50
2025-03-18	10560	<50	<50
2025-03-19	10560	<50	<50
2025-03-20	10560	<50	<50
2025-03-21	10560	<50	<50
2025-03-22	10560	<50	<50
2025-03-23	10560	<50	<50
2025-03-24	10560	<50	<50
2025-03-25	10560	<50	<50
2025-03-26	10560	<50	<50
2025-03-27	10560	<50	<50
2025-03-28	10560	<50	<50
2025-03-29	10560	<50	<50
2025-03-30	10560	<50	<50
2025-03-31	10560	<50	<50
2025-04-01	10560	<50	<50
2025-04-02	10560	<50	<50
2025-04-03	10560	<50	<50
2025-04-04	10560	<50	<50
2025-04-05	10560	<50	<50
2025-04-06	10560	<50	<50
2025-04-07	10560	<50	<50
2025-04-08	10560	<50	<50
2025-04-09	10560	<50	<50
2025-04-10	10560	<50	<50
2025-04-11	10560	<50	<50
2025-04-12	10560	<50	<50
2025-04-13	10560	<50	<50
2025-04-14	10560	<50	<50
2025-04-15	10560	<50	<50
2025-04-16	10560	<50	<50
2025-04-17	10560	<50	<50
2025-04-18	10560	<50	<50
2025-04-19	10560	<50	<50
2025-04-20	10560	<50	<50
2025-04-21	10560	<50	<50
2025-04-22	10560	<50	<50
2025-04-23	10560	<50	<50
2025-04-24	10560	<50	<50
2025-04-25	10560	<50	<50
2025-04-26	10560	<50	<50
2025-04-27	10560	<50	<50
2025-04-28	10560	<50	<50
2025-04-29	10560	<50	<50
2025-04-30	10560	<50	<50
2025-05-01	10560	<50	<50
2025-05-02	10560	<50	<50
2025-05-03	10560	<50	<50
2025-05-04	10560	<50	<50
2025-05-05	10560	<50	<50
2025-07-29	562552	<50	<50
2025-07-31	10560	<50	<50
2025-08-01	10560	<50	<50
2025-08-04	10560	<50	<50
2025-08-07	10560	<50	<50
2025-08-10	10560	<50	<50
2025-08-13	10560	<50	<50
2025-08-15	4655345	<50	<50
2025-08-16	10560	<50	<50
2025-08-19	10560	<50	<50
2025-08-22	10560	<50	<50
2025-08-25	10560	<50	<50
2025-08-28	10560	<50	<50
2025-08-31	10560	<50	<50
2025-09-01	10560	<50	<50
2025-09-03	4655345	<50	<50
2025-09-04	1135664	<50	<50
2025-09-07	10560	<50	<50
2025-09-10	573112	<50	<50
2025-09-13	10560	<50	<50
2025-09-16	10560	<50	<50
2025-09-19	10560	<50	<50
2025-09-20	28494622	<50	<50
2025-09-21	4655345	<50	<50
2025-09-22	10560	<50	<50
2025-09-25	1135664	<50	<50
2025-09-28	10560	<50	<50
2025-10-01	10560	<50	<50
2025-10-04	10560	<50	<50
2025-10-07	1135664	<50	<50
2025-10-08	20786357	<50	<50
2025-10-10	10560	<50	<50
2025-10-12	1125104	<50	<50
2025-10-13	10560	<50	<50
2025-10-16	2260768	<50	<50
2025-10-19	10560	<50	<50
2025-10-22	10560	<50	<50
2025-10-25	10560	<50	<50
2025-10-26	1125104	<50	<50
2025-10-28	10560	<50	<50
2025-10-29	1125104	<50	<50
2025-10-31	10560	<50	<50
2025-11-01	10560	<50	<50
2025-11-04	2260768	<50	<50
2025-11-05	2250208	<50	<50
2025-11-06	2250208	<50	<50
2025-11-07	3385872	<50	<50
2025-11-08	2250208	<50	<50
2025-11-09	3375312	<50	<50
2025-11-10	2260768	<50	<50
2025-11-11	2250208	<50	<50
2025-11-12	2250208	<50	<50
2025-11-13	2260768	<50	<50
2025-11-14	1125104	<50	<50
2025-11-15	1125104	<50	<50
2025-11-16	1135664	<50	<50
2025-11-17	1125104	<50	<50
2025-11-18	1125104	<50	<50
2025-11-19	1135664	<50	<50
2025-11-20	1125104	<50	<50
2025-11-21	1125104	<50	<50
2025-11-22	1135664	<50	<50
2025-11-23	1125104	<50	<50
2025-11-24	1125104	<50	<50
2025-11-25	1135664	<50	<50
2025-11-26	1125104	<50	<50
2025-11-27	1125104	<50	<50
2025-11-28	1125104	<50	<50
2025-11-29	1125104	<50	<50
2025-11-30	1125104	<50	<50
2025-12-01	1125104	<50	<50
2025-12-02	1125104	<50	<50
2025-12-03	1125104	<50	<50
2025-12-04	1125104	<50	<50
2025-12-05	1125104	<50	<50
2025-12-06	1125104	<50	<50
2025-12-07	1125104	<50	<50
2025-12-08	6343001	<50	<50
2025-12-09	2250208	<50	<50
2025-12-10	2250208	<50	<50
2025-12-16	7468105	<50	<50
2025-12-17	2250208	<50	<50
2025-12-18	9718313	<50	<50
2025-12-19	5217897	<50	<50
2026-01-05	2250208	<50	<50
2026-01-06	2250208	<50	<50
2026-01-07	1125104	<50	<50
2026-01-08	3375312	<50	<50
2026-01-09	1125104	<50	<50
2026-01-16	1687656	<50	<50
2026-01-17	13966035	<50	<50
2026-01-23	2250208	<50	<50
2026-01-24	2250208	<50	<50
2026-01-27	1687656	<50	<50
2026-01-28	2250208	<50	<50
2026-01-29	1125104	<50	<50
2026-01-30	2250208	<50	<50
2026-02-03	4655345	<50	<50
2026-02-04	2250208	<50	<50
2026-02-05	2250208	<50	<50
2026-02-10	2250208	<50	<50
2026-02-12	2250208	<50	<50
2026-02-17	2250208	<50	<50
2026-02-20	10996961	<50	<50
2026-02-24	2250208	<50	<50
2026-02-26	10431728	<50	<50
2026-02-28	2250208	<50	<50
2026-03-03	1125104	<50	<50
2026-03-04	9249181	<50	<50
2026-03-18	4500416	<50	<50
2026-03-19	2250208	<50	<50
2026-03-20	2250208	<50	<50
2026-03-26	1561724	<50	<50
2026-03-27	1125104	<50	<50
2026-03-28	1125104	<50	<50
2026-04-10	4962545	<50	<50
2026-04-16	10560	<50	<50
2026-04-18	4655345	<50	<50
2026-04-19	10560	<50	<50
2026-04-20	1125104	<50	<50
2026-04-21	2250208	<50	<50
2026-04-22	1135664	<50	<50
2026-04-25	10560	<50	<50
2026-04-26	4655345	<50	<50
2026-04-28	10560	<50	<50
2026-04-29	9310690	<50	<50
2026-05-01	10560	<50	<50
2026-05-04	10560	<50	<50
2026-05-07	10560	<50	<50
2026-05-10	10560	<50	<50
2026-05-12	562552	<50	<50
2026-05-13	10560	<50	<50
2026-05-16	10560	<50	<50
2026-05-18	5515225	<50	<50
2026-05-19	10560	<50	<50
2026-05-22	10560	<50	<50
2026-05-25	10560	<50	<50
2026-05-27	8619944	<50	<50
2026-05-28	2039116	<50	<50
2026-06-01	2260768	<50	<50
2026-06-03	869752	<50	<50
2026-06-04	573112	<50	<50
2026-06-07	10560	<50	<50
2026-06-10	6208900	<50	<50
2026-06-13	1066964	<50	<50
2026-06-21	11059066	<50	<50
2026-06-27	5217897	<50	<50
2026-06-29	15642138	60	<50
2026-07-01	11059066	<50	<50
