region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
USA/MA	1802096981565	34586	0	229
AWS/us-west-2	231284514175	238916	1577	948
PRT/11	17616502990	24180	111	101
DEU/BE	267930446058	126091	675	475
AWS/us-east-2	2155958127118	1504238	8452	3975
DEU/SN	15146681246	29236	137	124
USA/WA	52052853778	59539	424	190
AWS/us-east-1	1164303657976	138887	0	189
DEU/BW	2793764682342	16984	468	89
DEU/ST	6515163416	10865	59	59
DEU/HE	12549334386	18361	102	85
DEU	11313117314	14809	87	74
GH-actions	111976544661	3148	462	189
USA/UT	43104264	1	1	0
USA/VA	86299343	426	3	3
PRT	1893913981	3098	15	15
DEU/HB	96915004	1	1	0
USA/CA	1384108248	1	1	0
GCP/us-west1	68435220	182	1	1
GCP/us-west3	69090300	182	1	1
GCP/us-east1	72661445912	1	1	0
USA/NM	828777260	6	6	0
VPN	229441640	687	2	2
bogon	1402138536	89	2	1
