date	bytes_sent	number_of_requests	number_of_downloads
2021-04-23	22417845712	2680	<50
2021-05-08	546704904	<50	<50
2021-05-11	4823078968	<50	<50
2021-06-09	624035968	<50	<50
2021-06-10	279366480	<50	<50
2021-07-06	419049720	<50	<50
2021-07-08	698416200	<50	<50
2021-07-15	132728	<50	<50
2021-07-27	29399252	<50	<50
2021-08-04	139683240	<50	<50
2021-08-17	1210224001	<50	<50
2021-08-20	1726103725	<50	<50
2021-08-25	892506117	<50	<50
2021-09-26	22331017	<50	<50
2021-09-28	21104471191	80	80
2021-09-29	1670511472	<50	<50
2021-10-03	12410068	<50	<50
2021-10-06	22662837	<50	<50
2021-10-12	12011884	<50	<50
2021-11-06	439755288	<50	<50
2021-11-16	1128188	<50	<50
2021-12-05	1492721	<50	<50
2021-12-16	81874385	<50	<50
2021-12-30	21700145	<50	<50
2022-01-28	1652071952	<50	<50
2022-02-03	719389248	<50	<50
2022-02-17	213287928	680	<50
2022-02-18	74325656	680	<50
2022-04-01	15694617	<50	<50
2022-04-12	1072720	1640	<50
2022-04-13	21935816600	52780	<50
2022-04-16	21935816600	52780	<50
2022-04-17	157842429	<50	<50
2022-05-17	441480	640	<50
2022-05-21	70459777	<50	<50
2022-06-08	279366480	<50	<50
2022-06-24	50594504	<50	<50
2022-07-04	16458272	<50	<50
2022-07-12	74056921443	4100	<50
2022-07-13	11688416795	540	<50
2022-07-14	7967911187	380	<50
2022-07-15	1713596874	80	<50
2022-07-20	67240520	<50	<50
2022-07-22	194799528	<50	<50
2022-07-26	61214128	<50	<50
2022-07-31	72786824	<50	<50
2022-08-01	2735723408	320	<50
2022-08-02	1758959808	120	<50
2022-08-03	3128032176	300	<50
2022-08-05	191038424	<50	<50
2022-08-07	656314232	<50	<50
2022-08-08	4427740512	<50	<50
2022-08-09	2374889336	<50	<50
2022-08-10	2735209904	<50	<50
2022-08-11	1658618968	<50	<50
2022-08-12	2953569488	<50	<50
2022-08-13	1607679808	<50	<50
2022-08-14	1713995584	60	60
2022-08-16	122428256	<50	<50
2022-08-18	183642384	<50	<50
2022-08-19	122428256	<50	<50
2022-08-20	61214128	<50	<50
2022-08-21	306070640	<50	<50
2022-08-22	122428256	<50	<50
2022-08-25	5302548592	<50	<50
2022-08-26	6793820580	<50	<50
2022-08-27	4453784416	<50	<50
2022-08-28	3705230624	<50	<50
2022-08-29	4094768176	<50	<50
2022-08-30	1298666448	<50	<50
2022-08-31	66771248	<50	<50
2022-09-01	251929824	<50	<50
2022-09-06	167953216	<50	<50
2022-09-10	503859648	<50	<50
2022-09-11	503859648	<50	<50
2022-10-07	15993724	<50	<50
2022-11-11	67240520	<50	<50
2022-11-12	22211886496	80	80
2022-11-18	1306752504	<50	<50
2022-12-01	66098544	<50	<50
2023-01-08	13171902	<50	<50
2023-01-31	139683240	<50	<50
2023-02-13	3825106336	760	<50
2023-02-14	105769312	<50	<50
2023-02-21	72786824	<50	<50
2023-02-22	145210344	<50	<50
2023-02-23	295357952	<50	<50
2023-03-02	139683240	<50	<50
2023-03-06	139683240	<50	<50
2023-03-08	139683240	<50	<50
2023-03-30	1702389264	<50	<50
2023-04-06	139683240	<50	<50
2023-04-12	88215985	<50	<50
2023-04-13	1791052992	<50	<50
2023-04-14	55624296	<50	<50
2023-04-15	889046120	<50	<50
2023-05-14	83976608	<50	<50
2023-05-23	882960	1260	<50
2023-05-25	882960	1260	<50
2023-05-26	882960	1260	<50
2023-05-27	441480	640	<50
2023-05-28	441480	640	<50
2023-05-29	441480	640	<50
2023-05-30	441480	640	<50
2023-05-31	441480	640	<50
2023-06-01	441480	640	<50
2023-06-02	22212327976	720	80
2023-06-03	441480	640	<50
2023-06-04	441480	640	<50
2023-06-05	441480	640	<50
2023-06-06	441480	640	<50
2023-06-07	441480	640	<50
2023-06-08	441480	640	<50
2023-06-09	441480	640	<50
2023-06-10	441480	640	<50
2023-06-11	441480	640	<50
2023-06-12	441480	640	<50
2023-06-13	441480	640	<50
2023-06-14	441480	640	<50
2023-06-15	441480	640	<50
2023-06-16	441480	640	<50
2023-06-17	882960	1260	<50
2023-06-18	441480	640	<50
2023-06-19	437384	620	<50
2023-06-20	441480	640	<50
2023-06-21	441480	640	<50
2023-06-22	441480	640	<50
2023-06-23	441480	640	<50
2023-06-24	882960	1260	<50
2023-06-25	814777432	1440	<50
2023-06-26	488428960	720	<50
2023-06-27	441480	640	<50
2023-06-28	441480	640	<50
2023-06-29	441480	640	<50
2023-06-30	441480	640	<50
2023-07-01	90228720	640	<50
2023-07-02	441480	640	<50
2023-07-03	20496080	640	<50
2023-07-04	441480	640	<50
2023-07-05	441480	640	<50
2023-07-06	441480	640	<50
2023-07-07	441480	640	<50
2023-07-08	441480	640	<50
2023-07-09	441480	640	<50
2023-07-10	441480	640	<50
2023-07-11	441480	640	<50
2023-07-12	441480	640	<50
2023-07-13	441480	640	<50
2023-07-14	441480	640	<50
2023-07-15	441480	640	<50
2023-07-16	18027940	640	<50
2023-07-17	441480	640	<50
2023-07-18	441480	640	<50
2023-07-19	441480	640	<50
2023-07-20	441480	640	<50
2023-07-21	441480	640	<50
2023-07-22	441480	640	<50
2023-07-23	441480	640	<50
2023-07-24	441480	640	<50
2023-07-25	441480	640	<50
2023-07-26	441480	640	<50
2023-07-27	441480	640	<50
2023-07-28	441480	640	<50
2023-07-29	84418088	640	<50
2023-07-30	441480	640	<50
2023-07-31	84418088	640	<50
2023-08-01	441480	640	<50
2023-08-02	441480	640	<50
2023-08-03	441480	640	<50
2023-08-04	441480	640	<50
2023-08-05	441480	640	<50
2023-08-06	441480	640	<50
2023-08-07	441480	640	<50
2023-08-08	441480	640	<50
2023-08-09	441480	640	<50
2023-08-10	441480	640	<50
2023-08-11	441480	640	<50
2023-08-12	441480	640	<50
2023-08-13	441480	640	<50
2023-08-14	441480	640	<50
2023-08-15	441480	640	<50
2023-08-16	441480	640	<50
2023-08-17	441480	640	<50
2023-08-18	441480	640	<50
2023-08-19	441480	640	<50
2023-08-20	441480	640	<50
2023-08-21	441480	640	<50
2023-08-22	1412965736	640	<50
2023-08-23	441480	640	<50
2023-08-24	441480	640	<50
2023-08-25	441480	640	<50
2023-08-26	441480	640	<50
2023-08-27	84418088	640	<50
2023-08-28	441480	640	<50
2023-08-29	84418088	640	<50
2023-08-30	441480	640	<50
2023-08-31	22380281192	720	80
2023-09-01	441480	640	<50
2023-09-02	441480	640	<50
2023-09-03	1765920	2520	<50
2023-09-04	441480	640	<50
2023-09-05	441480	640	<50
2023-09-06	441480	640	<50
2023-09-07	158344072	1820	<50
2023-09-08	73498001	640	<50
2023-09-09	441480	640	<50
2023-09-10	441480	640	<50
2023-09-11	441480	640	<50
2023-09-12	441480	640	<50
2023-09-13	441480	640	<50
2023-09-14	53864500	640	<50
2023-09-15	611393400	640	<50
2023-09-16	441480	640	<50
2023-09-17	441480	640	<50
2023-09-18	441480	640	<50
2023-09-19	441480	640	<50
2023-09-20	441480	640	<50
2023-09-21	441480	640	<50
2023-09-22	441480	640	<50
2023-09-23	441480	640	<50
2023-09-24	441480	640	<50
2023-09-25	882960	1260	<50
2023-09-26	441480	640	<50
2023-09-27	84418088	640	<50
2023-09-28	441480	640	<50
2023-09-29	441480	640	<50
2023-09-30	441480	640	<50
2023-10-01	441480	640	<50
2023-10-02	441480	640	<50
2023-10-03	441480	640	<50
2023-10-07	441480	640	<50
2023-10-11	35583006	<50	<50
2023-10-16	441480	640	<50
2023-10-18	13979736	640	<50
2023-10-19	437384	620	<50
2023-10-22	217997168	<50	<50
2023-10-23	83976608	<50	<50
2023-10-24	1001387584	120	<50
2023-10-25	22211886496	80	80
2023-10-27	441480	640	<50
2023-10-30	441480	640	<50
2023-10-31	323966360	<50	<50
2023-11-01	753560240	100	<50
2023-11-02	83976608	<50	<50
2023-11-04	22211886496	80	80
2023-11-05	483325088	60	<50
2023-11-06	53223928	<50	<50
2023-11-07	70155094	<50	<50
2023-11-10	441480	640	<50
2023-11-13	9224596	<50	<50
2023-11-16	441480	640	<50
2023-11-17	173103460	<50	<50
2023-11-19	752598520	200	<50
2023-11-20	441480	640	<50
2023-11-21	758796880	220	<50
2023-11-22	7764588	<50	<50
2023-11-24	11042932	<50	<50
2023-11-29	8521100	<50	<50
2023-11-30	441480	640	<50
2023-12-07	50554280	<50	<50
2023-12-08	186393720	640	<50
2023-12-09	3872292256	780	<50
2023-12-11	441480	640	<50
2023-12-12	83976608	<50	<50
2023-12-13	882960	1260	<50
2023-12-17	139683240	<50	<50
2023-12-25	139683240	<50	<50
2023-12-29	53223928	<50	<50
2024-01-04	180164192	<50	<50
2024-01-11	11613700	<50	<50
2024-01-13	139683240	<50	<50
2024-01-16	594323160	<50	<50
2024-01-18	16391908	<50	<50
2024-01-22	295782868	440	<50
2024-01-23	209647068	560	<50
2024-01-24	292719152	700	<50
2024-01-26	136711712	440	<50
2024-01-27	144628388	400	<50
2024-01-28	162593052	540	<50
2024-01-29	140972760	320	<50
