week_start	Neurophysiology
2025-06-02	353861197511
2025-06-09	3176862954
2025-06-16	6437116
2025-07-21	19113948747
2025-07-28	96619752049
2025-08-04	74391607398
2025-08-11	95168430643
2025-08-18	37338854193
2025-08-25	41295311988
2025-09-01	46539591623
2025-09-08	44594118483
2025-09-29	351136827357
2025-10-06	21492686
2025-12-08	11944004461
2025-12-15	384991160118
2025-12-22	26840191451
2025-12-29	35641816995
2026-01-05	30532818463
2026-01-12	322194417913
2026-01-19	76142987656
2026-01-26	122567214409
2026-02-02	50685630713
2026-02-09	597667922
2026-02-16	166751294
2026-02-23	2971176695
2026-03-02	1258252304
2026-03-09	323024097
2026-03-16	3682977384
2026-03-23	2219045101
2026-03-30	55183676334
2026-04-06	1340579655
2026-04-13	1352770169
2026-04-20	4987496236
2026-04-27	1377109199
2026-05-04	267329993
2026-05-11	20439716020
2026-05-18	3115394075
2026-05-25	625454628
2026-06-01	1810069793
2026-06-08	2031309608
2026-06-15	1337628350
2026-06-22	1838929061
2026-06-29	1386054399
2026-07-06	9835086563
