region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
HKG	39077524983	1175	8	1
USA/NH	46748069134	100745	7550	6802
NLD	3524578214999	83500	84	77
USA/NV	3129020045812	111588	70	131
USA/MA	2767701237631	52620	11	123
AWS/us-east-1	1549369817874	186411	268	506
USA	421321971033	51979	86	22
GitHub	140765990422	111076	1245	1138
USA/NY	347164256549	4026	167	119
VPN	1839747018216	6240	379	234
MEX/CMX	397355889	994	141	115
AWS/us-east-2	277280362823	369059	46	134
USA/IN	2484918846	3637	469	134
USA/VT	2517516807	5559	416	223
USA/CA	1535020584591	1116	235	146
AWS/ap-southeast-1	1112989816	174	174	0
CHN	1498417932335	143805	2	71
CAN/QC	214060946063	501	14	71
USA/GA	6446840376	469	4	67
AWS/us-west-2	555125369	2879	95	75
GBR/ENG	37124828445	63	42	16
GCP/us-west4	2248692863	465	0	67
USA/NM	820851788614	67	67	0
TWN/TPE	771699176780	124	81	21
CMR/CE	1061824	1	1	0
CHN/BJ	83211001	304	67	67
IND	1787039863	2034	163	73
IND/WB	2787288	3	3	0
USA/VA	36745521046	1669	58	29
JPN/26	109351197	513	69	67
USA/IL	1150296840	76	61	2
USA/FL	12144612	1	1	0
VNM/SG	2775968166	13	13	0
USA/WA	66375348	105	10	7
THA/10	1061824	1	1	0
IRL/M	6570036	1	1	0
VNM/HN	12609160	7	7	0
DZA/23	1194552	1	1	0
VNM	2720924	3	3	0
BRA/ES	3052744	2	2	0
USA/DC	146614407	78	35	8
CHE/VD	190955025	601	23	20
CHL/RM	10286420	3	3	0
DEU/NW	24820136	1	1	0
BGD/C	8295500	2	2	0
VNM/51	995460	1	1	0
VEN/K	2322740	1	1	0
COL/DC	1924556	2	2	0
GBR/SCT	696262222	131	1	1
ARG/B	10419148	8	8	0
TWN/NWT	1128188	1	1	0
IRQ/AR	1128188	1	1	0
BRA/MG	5176392	4	4	0
USA/MD	6468042019	69	9	6
CHE/AG	15122359	12	2	2
DEU/BE	80715950	84	17	9
NOR/50	502112589	112	0	9
ZAF/GP	2455468	2	2	0
OMN/MA	929096	1	1	0
VNM/22	796368	1	1	0
MEX/MEX	1327280	1	1	0
CAN/ON	3915476	2	2	0
SGP	617967720	4	4	0
ZAF/WC	3185472	3	3	0
JOR/AM	3251836	3	3	0
KOR/27	148957189	460	12	5
USA/OR	2256376	1	1	0
PHL/07	862732	1	1	0
TUR/55	1260916	1	1	0
FRA/ARA	1061824	1	1	0
CRI/SJ	4778208	2	2	0
TUR	1393644	1	1	0
IDN/JI	14069168	2	2	0
UKR	862732	1	1	0
EGY/GZ	862732	1	1	0
RUS	2322740	2	2	0
IND/PB	1128188	1	1	0
PHL/00	862732	1	1	0
JPN/13	9436436	13	1	1
USA/RI	78342004	17	0	1
GCP/asia-south1	30429124	288	1	1
FRA/IDF	12975228	16	4	3
GBR	1460008	1	1	0
ARG/X	3981840	2	2	0
MEX/JAL	3052744	2	2	0
PER/LMA	2123648	1	1	0
ARG/T	1061824	1	1	0
IND/DL	2123648	2	2	0
PAK/PB	5640940	4	4	0
IND/GJ	1990920	2	2	0
BRA/SP	28337428	7	7	0
BRA/RS	4778208	1	1	0
IND/HR	8162772	3	3	0
NGA/LA	1128188	1	1	0
KEN/30	3450928	3	3	0
USA/SD	995460	1	1	0
VNM/56	796368	1	1	0
BRA/CE	1128188	1	1	0
VNM/DN	1858192	2	2	0
IND/CH	7499132	1	1	0
MYS/05	796368	1	1	0
BRA/BA	3119108	2	2	0
VEN	6105488	1	1	0
VEN/A	1128188	1	1	0
BRA/PR	6437308	3	3	0
DOM/32	9158232	1	1	0
BGD	6105488	4	4	0
BRA/PE	26545600	3	3	0
BRA/SC	2787288	2	2	0
PHL	1061824	1	1	0
DEU/HE	29281246296	4	4	0
ARE/DU	12239173340	2	2	0
SYR	3318200	1	1	0
MEX/GUA	5573748	2	2	0
UZB/TK	7167312	1	1	0
MEX/BCN	7565496	1	1	0
ARE/AZ	4977300	1	1	0
TWN/KHH	1128188	1	1	0
BRA/RJ	2986380	1	1	0
ARG/C	1061824	1	1	0
PAK/SD	1061824	1	1	0
TUN/51	929096	1	1	0
PRT/11	10036892801	14	14	0
DEU/BW	1262355416	2	2	0
BHR/14	1260916	1	1	0
CHN/GD	18417956	49	1	2
CAN/BC	3267172	17	2	1
PAK	1128188	1	1	0
MEX/TLA	1924556	1	1	0
JPN	1128188	1	1	0
VEN/V	2256376	1	1	0
IND/TN	929096	1	1	0
PRY/ASU	1659100	1	1	0
SAU/01	12062587823	3	3	0
