region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
GH-actions	302636756	897	158	105
SGP	141044396	856	90	12
AWS/us-east-1	135655912	60	56	3
CAN/ON	130867664	42	32	1
AWS/ap-southeast-1	27251328	20	20	0
ISR/TA	170717216	79	58	4
USA/MA	372936952	362	64	43
AWS/us-east-2	22068256	5	4	1
NOR/03	57928476	13	13	0
USA/NY	89399700	35	25	2
MEX/CMX	81315260	77	32	16
VPN	742039768	1280	159	96
CHE/ZH	65022996	16	16	0
AWS/ap-northeast-1	81947804	20	20	0
JPN/28	57928476	13	13	0
CHN	102092936	51	28	4
CHN/SN	57928476	13	13	0
MAC	41106236	11	11	0
USA/FL	97735024	31	21	1
GCP/us-central1	424783696	201	30	11
USA/IL	23852504	19	10	3
USA/GA	33137836	6	6	0
TWN/TAO	19231584	3	3	0
USA/CA	2169651344	7440	575	105
ITA/52	15262048	26	5	5
DEU/NW	3505028	11	3	3
JPN/13	15934824	6	6	0
FRA/IDF	38284720	29	13	5
ITA/32	4914020	2	2	0
USA/MD	41880228	78	20	9
THA/90	4440092	2	2	0
CAN/BC	12119776	2	2	0
IND/KL	9710432	1	1	0
FRA/OCC	124959228	182	32	17
GCP/us-east1	2440978888	1116	16	19
USA/PA	59598012	123	10	3
GCP/asia-southeast1	34059612	54	9	7
ITA/45	4589844	2	0	2
GCP/us-east4	518264128	276	13	13
CHN/BJ	4589844	2	2	0
ISR/HA	13362288	867	4	2
GCP/us-west3	172747280	91	4	5
ISR/M	4589844	2	2	0
NLD	4589844	2	2	0
GCP/us-west4	37938680	43	8	6
KOR/31	4589844	2	2	0
USA/WA	9309280	18	4	3
KOR/30	4589844	2	2	0
GCP/asia-east1	36737892	72	12	8
AWS/us-west-2	15576420	22	6	2
USA/NJ	23349648	28	8	1
DNK/84	16274208	7	7	0
GCP/europe-west4	20165376	22	7	3
USA/OK	7094520	3	3	0
GCP/us-west1	21276408	32	7	5
FRA	4051248	6	1	1
ITA/25	7094520	3	3	0
ITA/62	6932368	59	0	2
USA/CT	4589844	2	2	0
ISR/JM	9179688	4	4	0
CHN/SH	11133816	5	5	0
USA/TX	4170336	2	2	0
RUS/MOW	4589844	2	2	0
KOR/47	4589844	2	2	0
USA/MO	4589844	2	2	0
USA/IN	4589844	2	2	0
GBR/ENG	65445144	28	7	1
EST/37	2085168	1	1	0
GBR/SCT	11684364	5	5	0
NLD/GE	2085168	1	1	0
KAZ/75	2085168	1	1	0
VEN/A	2085168	1	1	0
JOR/AM	2085168	1	1	0
MEX	2085168	1	1	0
CHE/VD	1261204	5	1	1
CHN/GD	174915520	76	0	1
USA/AZ	2504676	1	1	0
FRA/GES	5009352	2	2	0
BRA/MG	2504676	1	1	0
