week_start	Neurophysiology
2024-08-12	25644788
2024-08-19	23851224
2024-08-26	17939868
2024-09-09	4589844
2024-09-16	5378600
2024-09-23	9179688
2024-09-30	31199600
2024-10-07	75772052
2024-10-14	18616732
2024-10-21	23368728
2024-10-28	16274208
2024-11-18	7094520
2024-11-25	12103872
2024-12-09	7502044
2024-12-16	2504676
2024-12-23	4589844
2024-12-30	4589844
2025-01-06	27160184
2025-01-13	3764096
2025-01-27	4589844
2025-02-17	13769532
2025-05-05	880060104
2025-05-12	14658420
2025-05-19	20444544
2025-05-26	16531180
2025-06-02	65358564
2025-06-09	122820300
2025-06-16	22341408
2025-06-23	6136416
2025-06-30	14461156
2025-07-14	98702216
2025-07-21	11061736
2025-07-28	2978441632
2025-08-04	7094520
2025-08-11	4589844
2025-08-25	6267768
2025-09-01	24846084
2025-09-08	143997936
2025-09-15	4051248
2025-09-22	501822944
2025-09-29	7153508
2025-10-06	81090456
2025-10-13	8102496
2025-10-20	4051248
2025-10-27	14658420
2025-11-10	32409984
2025-11-17	36842464
2025-11-24	12153744
2025-12-01	61307316
2025-12-08	32409984
2025-12-15	49460964
2025-12-29	16204992
2026-01-05	52666224
2026-01-12	49153572
2026-01-19	14358000
2026-01-26	8641092
2026-02-02	4051248
2026-02-09	6136416
2026-02-16	30255128
2026-02-23	24582168
2026-03-02	41824860
2026-03-09	8787936
2026-03-16	14982628
2026-03-23	27670384
2026-03-30	29668576
2026-04-06	85591996
2026-04-13	123177788
2026-04-20	31533772
2026-04-27	170252880
2026-05-04	7094520
2026-05-11	163694700
2026-05-18	117906184
2026-05-25	68217420
2026-06-01	94063448
2026-06-08	141762080
2026-06-15	29760840
2026-06-22	315173072
2026-06-29	94352864
2026-07-06	174231704
