region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
GitHub	71097099507	816423	5872	5212
USA	1676303781	309	97	28
NLD	5619780036	192	145	33
AWS/us-east-2	6395758594	1134354	129	260
CHN/GD	3260979265	94	94	0
CAN/QC	7206218062	797	119	96
AWS/us-east-1	26800775259	5066	218	707
CHN	12688120625	1982	191	1100
HKG/KKC	336948279	46	0	11
AWS/ap-southeast-1	1238127635	190	190	0
VPN	21032295616	1088	884	23
USA/NV	8140294144	404	187	105
USA/WA	9861979606	290	290	0
AUS/SA	13060309516	375	375	0
USA/NY	190096787	10	5	2
USA/OR	3753330424	557	103	8
CHE	3271279661	94	94	0
USA/PA	402584778	208	14	1
CAN/ON	5584857589	187	159	3
HKG	84539268	13	2	3
USA/CA	6660659884	286	207	10
USA/MA	8503492247	417	96	139
BRA/SC	3550061	3	2	1
ITA/52	1176761010	239	0	33
USA/NM	3271279661	94	94	0
CAN	3271279661	94	94	0
GCP/us-central1	4861839087	142	142	0
USA/IL	868858931	210	47	2
CHE/VD	3370237143	149	101	1
CHN/BJ	3322031441	101	95	3
USA/TX	572182119	27	27	0
JPN	1000316426	3250	37	17
ITA/45	211274260	43	0	5
USA/MD	236568800	369	27	17
MEX/CMX	175279744	812	52	52
GBR/ENG	601531286	38	38	0
MEX/QUE	1128188	1	1	0
BRA/MG	11149152	3	3	0
USA/VA	2317625083	539	27	4
TUR/27	5441848	1	1	0
CHE/AG	55966104	270	4	4
GCP/us-east1	8229136	1	1	0
MEX/NLE	995460	1	1	0
IDN/SA	1061824	1	1	0
PAK/PB	3981840	4	4	0
UKR/77	1327280	1	1	0
USA/NH	99435034479	429873	3432	3090
USA/VT	3332959047	14411	115	90
AUS/VIC	1	1	0	1
BGD	30129256	5	5	0
TUR/34	4313660	1	1	0
ARG/B	4180932	1	1	0
BRA/AM	1	1	0	1
BRB/08	18250100	1	1	0
IRQ/BA	929096	1	1	0
USA/AZ	12874616	1	1	0
KOR/11	1181620314	244	20	17
IND/PB	31993593	3	3	0
PRT/11	208581278	14	14	0
IND/MH	62991726	5	5	0
