week_start	Neurophysiology
2023-03-13	30061696364
2023-03-20	916385701
2023-04-10	3891727790
2023-05-01	30206731076
2023-05-22	24220824
2023-05-29	20294760
2023-06-05	21193312
2023-06-12	23853840
2023-06-19	2607007823
2023-06-26	5420657282
2023-07-03	177444797
2023-07-10	21285608
2023-07-17	21063720
2023-07-24	21414648
2023-07-31	21193312
2023-08-07	20734560
2023-08-14	20925576
2023-08-21	21290688
2023-08-28	27340296
2023-09-04	24066688
2023-09-11	19964992
2023-09-18	21320808
2023-09-25	23191968
2023-10-02	6146984
2023-10-09	6055232
2023-10-16	8635600
2023-10-23	6055232
2023-10-30	60121980048
2023-11-06	4362256076
2023-11-13	7952921160
2023-11-20	8110104418
2023-11-27	6055408
2023-12-04	7410716757
2023-12-11	6055232
2024-01-22	944657037
2024-01-29	130468567
2024-03-04	2606481044
2024-03-11	1961673160
2024-03-18	297636076
2024-03-25	3006606811
2024-04-01	1092575372
2024-04-15	4090228172
2024-04-22	8550759020
2024-06-10	20831544
2024-06-17	7795452
2024-07-08	19246813754
2024-07-22	94397028
2024-08-05	21028068
2024-08-26	991742849
2024-09-02	5793818696
2024-09-09	19165545355
2024-09-16	17579562908
2024-09-23	13194701388
2024-10-14	96063400
2024-10-21	86339544
2025-01-20	4055222054
2025-02-10	113656380
2025-03-03	1022064
2025-03-10	46952
2025-03-31	430732609
2025-04-07	79314070
2025-06-23	1803547296
2025-07-14	1443160416
2025-07-28	13282924159
2025-08-04	6597907214
2025-08-11	11948021239
2025-08-25	3574525861
2025-09-15	19586892
2025-09-29	69161773
2025-10-06	1878846070
2025-11-24	299764608
2025-12-15	64116264870
2025-12-29	3700092605
2026-01-05	8411422898
2026-01-12	24892052451
2026-01-19	15100126861
2026-01-26	3898338817
2026-02-02	3574525861
2026-02-16	121459532
2026-02-23	105416933
2026-03-02	259232824
2026-03-09	133529231
2026-03-16	85749972
2026-03-23	863309752
2026-03-30	64943256
2026-04-06	80929268
2026-04-13	24827532
2026-04-20	123875628
2026-04-27	66425112
2026-05-04	342547969
2026-05-11	30113233201
