asset_path	bytes_sent	number_of_requests	number_of_downloads	number_of_views
sub-3-4/sub-3-4_ses-2kHz-sine-stimulation-6V_image.nwb	30256950	66	38	10
sub-12-4/sub-12-4_ses-20Hz-sine-stimulation-4V_image.nwb	42885011	83	55	10
sub-11-4/sub-11-4_ses-2kHz-sine-stimulation-3-2V_image.nwb	32673362	72	41	10
sub-9-4/sub-9-4_ses-20Hz-sine-stimulation-4V_image.nwb	36542392	86	46	11
sub-2-4/sub-2-4_ses-20kHz-sine-stimulation-14V_image.nwb	36594913	75	47	10
sub-13-4/sub-13-4_ses-20kHz-sine-stimulation-8V_image.nwb	44302366	118	54	21
sub-20-4/sub-20-4_ses-5120Hz-sine-stimulation-5-2V_image.nwb	32548741	77	40	11
sub-6-4/sub-6-4_ses-2kHz-sine-stimulation-3-8V_obj-1nc552s_image.nwb	40304148	91	51	11
sub-5-4/sub-5-4_ses-2kHz-sine-stimulation-3V_image.nwb	41200424	109	51	19
sub-4-4/sub-4-4_ses-2kHz-sine-stimulation-4-6V_image.nwb	54541196	140	64	24
sub-20-4/sub-20-4_ses-10kHz-sine-stimulation-7V_image.nwb	35644986	76	45	10
sub-6-4/sub-6-4_ses-2kHz-sine-stimulation-3-6V_obj-1dsdlpg_image.nwb	38477615	83	49	11
sub-3-4/sub-3-4_ses-2kHz-sine-stimulation-4-8V_obj-t5a5t5_image.nwb	34293575	72	44	10
sub-6-4/sub-6-4_ses-2kHz-sine-stimulation-5-2V_image.nwb	32647220	80	40	11
sub-18-4/sub-18-4_ses-20Hz-sine-stimulation-4-2V_image.nwb	36494146	80	45	12
sub-6-4/sub-6-4_ses-2kHz-sine-stimulation-8V_image.nwb	51094728	141	61	20
sub-13-4/sub-13-4_ses-20Hz-sine-stimulation-5-2V_image.nwb	34069789	73	45	10
sub-12-4/sub-12-4_ses-20kHz-sine-stimulation-10V_obj-1sebsfe_image.nwb	45425128	109	52	16
sub-5-4/sub-5-4_ses-2kHz-sine-stimulation-4-8V_image.nwb	33298728	82	42	12
sub-7-4/sub-7-4_ses-20Hz-sine-stimulation-4-4V_image.nwb	33210918	74	42	10
sub-8-4/sub-8-4_ses-20kHz-sine-stimulation-8V_image.nwb	33148384	71	43	10
sub-8-4/sub-8-4_ses-20Hz-sine-stimulation-4-4V_image.nwb	31080850	70	39	10
sub-6-4/sub-6-4_ses-20Hz-sine-stimulation-4-2V_image.nwb	35614618	84	44	12
sub-6-4/sub-6-4_ses-2kHz-sine-stimulation-3-2V_image.nwb	39617928	90	50	11
sub-7-4/sub-7-4_ses-20kHz-sine-stimulation-11V_obj-1sr24m0_image.nwb	33116151	88	40	12
sub-6-4/sub-6-4_ses-2kHz-sine-stimulation-4-6V_obj-198eml9_image.nwb	44799520	113	55	19
sub-13-4/sub-13-4_ses-20kHz-sine-stimulation-9-4V_image.nwb	34721360	84	44	12
sub-20-4/sub-20-4_ses-5120Hz-sine-stimulation-5V_image.nwb	32025639	78	39	12
sub-20-4/sub-20-4_ses-40Hz-sine-stimulation-3-8V_image.nwb	33431932	79	41	13
sub-7-4/sub-7-4_ses-20kHz-sine-stimulation-10V_obj-68p3ke_image.nwb	39016155	90	48	12
sub-3-4/sub-3-4_ses-2kHz-sine-stimulation-4-6V_image.nwb	32842648	75	41	11
sub-11-4/sub-11-4_ses-20Hz-sine-stimulation-4V_image.nwb	33083881	83	40	12
sub-20-4/sub-20-4_ses-5120Hz-sine-stimulation-4-6V_image.nwb	29199380	67	36	10
sub-11-4/sub-11-4_ses-20Hz-sine-stimulation-3V_image.nwb	28452796	66	35	10
sub-7-4/sub-7-4_ses-100kHz-sine-stimulation-20V_image.nwb	32382168	80	40	11
sub-11-4/sub-11-4_ses-2kHz-sine-stimulation-2-6V_image.nwb	33830732	84	41	12
sub-20-4/sub-20-4_ses-40Hz-sine-stimulation-4V_image.nwb	34295056	82	42	12
sub-3-4/sub-3-4_ses-20kHz-sine-stimulation-16V_image.nwb	29725533	69	37	10
sub-13-4/sub-13-4_ses-2kHz-sine-stimulation-3-4V_image.nwb	39980730	107	49	20
sub-9-4/sub-9-4_ses-2kHz-sine-stimulation-2V_image.nwb	44425896	112	54	19
sub-13-4/sub-13-4_ses-2kHz-sine-stimulation-3-2V_image.nwb	32901984	80	42	13
sub-7-4/sub-7-4_ses-20kHz-sine-stimulation-16V_image.nwb	36281877	87	44	12
sub-20-4/sub-20-4_ses-10kHz-sine-stimulation-6V_image.nwb	30211228	71	37	11
sub-20-4/sub-20-4_ses-160Hz-sine-stimulation-3-3V_image.nwb	28461578	66	35	10
sub-2-4/sub-2-4_ses-20kHz-sine-stimulation-8V_image.nwb	34512972	72	37	12
sub-2-4/sub-2-4_ses-20Hz-sine-stimulation-4-5V_image.nwb	30332720	74	37	11
sub-11-4/sub-11-4_ses-2kHz-sine-stimulation-3-6V_image.nwb	31536847	71	40	10
sub-7-4/sub-7-4_ses-20kHz-sine-stimulation-9V_image.nwb	31402720	75	38	11
sub-20-4/sub-20-4_ses-320Hz-sine-stimulation-3-2V_image.nwb	30008864	69	38	10
sub-18-4/sub-18-4_ses-20kHz-sine-stimulation-8-6V_image.nwb	33969823	79	42	11
sub-5-4/sub-5-4_ses-2kHz-sine-stimulation-3-4V_image.nwb	31859628	80	40	12
sub-9-4/sub-9-4_ses-2kHz-sine-stimulation-2-2V_image.nwb	35282358	79	45	11
sub-5-4/sub-5-4_ses-20Hz-sine-stimulation-4-8V_image.nwb	28551032	70	36	11
sub-3-4/sub-3-4_ses-20kHz-sine-stimulation-14-8V_image.nwb	29025124	68	36	10
sub-6-4/sub-6-4_ses-2kHz-sine-stimulation-6V_image.nwb	37929912	91	47	13
sub-8-4/sub-8-4_ses-20Hz-sine-stimulation-4-8V_image.nwb	32776818	75	41	11
sub-6-4/sub-6-4_ses-2kHz-sine-stimulation-9V_image.nwb	37051896	107	43	14
sub-9-4/sub-9-4_ses-20kHz-sine-stimulation-7V_image.nwb	50367528	133	60	23
sub-4-4/sub-4-4_ses-20Hz-sine-stimulation-4-6V_image.nwb	40497448	105	47	19
sub-9-4/sub-9-4_ses-20kHz-sine-stimulation-10V_image.nwb	32567018	70	42	10
sub-13-4/sub-13-4_ses-20Hz-sine-stimulation-4V_image.nwb	37557708	88	48	12
sub-13-4/sub-13-4_ses-20Hz-sine-stimulation-4-6V_image.nwb	30121968	77	37	12
sub-6-4/sub-6-4_ses-2kHz-sine-stimulation-3-6V_obj-x2ndki_image.nwb	35301803	84	44	11
sub-6-4/sub-6-4_ses-2kHz-sine-stimulation-3-4V_image.nwb	38302548	109	45	18
sub-1-4/sub-1-4_ses-2kHz-sine-stimulation-4-8V_image.nwb	35737826	88	42	16
sub-7-4/sub-7-4_ses-20kHz-sine-stimulation-11V_obj-208def_image.nwb	28501808	77	34	11
sub-5-4/sub-5-4_ses-2kHz-sine-stimulation-2-6V_image.nwb	29042744	71	37	11
sub-12-4/sub-12-4_ses-20kHz-sine-stimulation-7-4V_image.nwb	35248464	79	42	12
sub-3-4/sub-3-4_ses-2kHz-sine-stimulation-5V_image.nwb	28782624	64	36	10
sub-3-4/sub-3-4_ses-2kHz-sine-stimulation-4-4V_image.nwb	29313723	70	36	11
sub-6-4/sub-6-4_ses-20Hz-sine-stimulation-4-4V_image.nwb	46088498	120	56	21
sub-8-4/sub-8-4_ses-20kHz-sine-stimulation-10V_image.nwb	35923350	87	44	13
sub-10-4/sub-10-4_ses-20Hz-sine-stimulation-4V_image.nwb	34745352	80	43	11
sub-5-4/sub-5-4_ses-20Hz-sine-stimulation-4-6V_image.nwb	29259790	71	37	11
sub-20-4/sub-20-4_ses-5120Hz-sine-stimulation-5-4V_image.nwb	27072428	64	33	10
sub-9-4/sub-9-4_ses-20Hz-sine-stimulation-3-4V_obj-og1ybt_image.nwb	34995903	83	43	12
sub-20-4/sub-20-4_ses-10kHz-sine-stimulation-9V_image.nwb	29552926	70	36	11
sub-9-4/sub-9-4_ses-20kHz-sine-stimulation-6V_image.nwb	36688715	83	46	12
sub-2-4/sub-2-4_ses-2kHz-sine-stimulation-4V_image.nwb	32603336	78	40	13
sub-10-4/sub-10-4_ses-20kHz-sine-stimulation-17V_image.nwb	36045072	84	44	12
sub-20-4/sub-20-4_ses-2560Hz-sine-stimulation-5-4V_image.nwb	42347932	114	50	21
sub-7-4/sub-7-4_ses-20Hz-sine-stimulation-4-8V_image.nwb	26196150	64	32	10
sub-12-4/sub-12-4_ses-20kHz-sine-stimulation-8V_image.nwb	36025564	80	43	12
sub-20-4/sub-20-4_ses-1280Hz-sine-stimulation-4V_image.nwb	31722448	81	38	12
sub-10-4/sub-10-4_ses-20kHz-sine-stimulation-12V_image.nwb	32356418	77	40	11
sub-13-4/sub-13-4_ses-20Hz-sine-stimulation-4-4V_image.nwb	29764438	70	38	12
sub-3-4/sub-3-4_ses-20kHz-sine-stimulation-14V_image.nwb	28378089	74	34	11
sub-20-4/sub-20-4_ses-40Hz-sine-stimulation-4-2V_image.nwb	26891305	61	33	10
sub-2-4/sub-2-4_ses-20kHz-sine-stimulation-19V_image.nwb	30470576	74	37	12
sub-20-4/sub-20-4_ses-20Hz-sine-stimulation-4-4V_image.nwb	30803106	77	37	12
sub-7-4/sub-7-4_ses-20kHz-sine-stimulation-15V_image.nwb	34569408	87	41	13
sub-6-4/sub-6-4_ses-2kHz-sine-stimulation-4-2V_image.nwb	32102498	74	40	11
sub-8-4/sub-8-4_ses-20kHz-sine-stimulation-7V_image.nwb	29180700	68	36	12
sub-2-4/sub-2-4_ses-2kHz-sine-stimulation-4-2V_obj-1n96i88_image.nwb	26873007	69	32	11
sub-8-4/sub-8-4_ses-20Hz-sine-stimulation-4V_image.nwb	28374264	71	34	11
sub-2-4/sub-2-4_ses-20kHz-sine-stimulation-10V_image.nwb	24012645	57	29	10
sub-10-4/sub-10-4_ses-20kHz-sine-stimulation-14V_image.nwb	26949752	61	33	10
sub-18-4/sub-18-4_ses-20kHz-sine-stimulation-8-8V_image.nwb	22955342	58	27	10
sub-7-4/sub-7-4_ses-20kHz-sine-stimulation-13V_obj-1osr1ga_image.nwb	24456376	60	29	10
sub-3-4/sub-3-4_ses-20kHz-sine-stimulation-16-2V_image.nwb	25770945	77	29	12
sub-6-4/sub-6-4_ses-2kHz-sine-stimulation-3-8V_obj-1vkqm3v_image.nwb	25625728	62	31	11
sub-9-4/sub-9-4_ses-20kHz-sine-stimulation-11V_image.nwb	33458742	86	40	13
sub-9-4/sub-9-4_ses-20kHz-sine-stimulation-9V_image.nwb	33832378	89	40	14
sub-2-4/sub-2-4_ses-20kHz-sine-stimulation-4V_image.nwb	21249704	53	25	10
sub-6-4/sub-6-4_ses-2kHz-sine-stimulation-4-4V_image.nwb	25744696	70	30	12
sub-7-4/sub-7-4_ses-20kHz-sine-stimulation-14V_image.nwb	23095572	63	26	11
sub-2-4/sub-2-4_ses-20kHz-sine-stimulation-18V_image.nwb	23570522	65	27	13
sub-11-4/sub-11-4_ses-20Hz-sine-stimulation-5-6V_obj-vpqdw5_image.nwb	29256702	93	32	20
sub-9-4/sub-9-4_ses-2kHz-sine-stimulation-2-6V_image.nwb	35624088	104	40	21
sub-20-4/sub-20-4_ses-20Hz-sine-stimulation-4-2V_image.nwb	21816652	59	25	11
sub-18-4/sub-18-4_ses-20kHz-sine-stimulation-8V_image.nwb	25200295	71	28	12
sub-1-4/sub-1-4_ses-2kHz-sine-stimulation-5-8V_image.nwb	26672928	72	31	14
sub-8-4/sub-8-4_ses-2kHz-sine-stimulation-3-8V_image.nwb	23529408	60	28	10
sub-7-4/sub-7-4_ses-20kHz-sine-stimulation-19V_image.nwb	26682633	73	30	12
sub-1-4/sub-1-4_ses-2kHz-sine-stimulation-5-4V_image.nwb	25258794	69	29	14
sub-6-4/sub-6-4_ses-2kHz-sine-stimulation-5-6V_image.nwb	36360240	120	40	21
sub-7-4/sub-7-4_ses-20Hz-sine-stimulation-5-2V_image.nwb	22827828	66	26	11
sub-12-4/sub-12-4_ses-20Hz-sine-stimulation-5V_image.nwb	23808252	62	28	11
sub-10-4/sub-10-4_ses-20Hz-sine-stimulation-5-2V_image.nwb	22805350	57	27	11
sub-6-4/sub-6-4_ses-20Hz-sine-stimulation-4-6V_image.nwb	38672116	130	42	22
sub-6-4/sub-6-4_ses-2kHz-sine-stimulation-4-8V_image.nwb	24982340	62	30	10
sub-11-4/sub-11-4_ses-2kHz-sine-stimulation-2-8V_image.nwb	25749678	75	29	13
sub-6-4/sub-6-4_ses-2kHz-sine-stimulation-5V_image.nwb	25167159	70	30	11
sub-4-4/sub-4-4_ses-2kHz-sine-stimulation-2-4V_image.nwb	27585038	70	33	12
sub-6-4/sub-6-4_ses-2kHz-sine-stimulation-4-6V_obj-1jhh9t6_image.nwb	37982432	122	42	20
sub-10-4/sub-10-4_ses-20Hz-sine-stimulation-4-2V_image.nwb	24164752	60	29	10
sub-3-4/sub-3-4_ses-20Hz-sine-stimulation-2V_image.nwb	21956589	63	26	11
sub-9-4/sub-9-4_ses-20Hz-sine-stimulation-3-8V_image.nwb	24971488	61	30	10
sub-2-4/sub-2-4_ses-20kHz-sine-stimulation-15V_obj-m8cz92_image.nwb	26825196	77	31	13
sub-20-4/sub-20-4_ses-640Hz-sine-stimulation-3-5V_image.nwb	21938070	62	25	11
sub-3-4/sub-3-4_ses-20kHz-sine-stimulation-8V_image.nwb	23689795	74	26	12
sub-8-4/sub-8-4_ses-2kHz-sine-stimulation-3-2V_image.nwb	24670858	65	29	12
sub-1-4/sub-1-4_ses-2kHz-sine-stimulation-6V_image.nwb	23718024	63	27	13
sub-8-4/sub-8-4_ses-2kHz-sine-stimulation-3V_image.nwb	25623492	70	30	11
sub-11-4/sub-11-4_ses-2kHz-sine-stimulation-4V_image.nwb	21702328	59	25	11
sub-2-4/sub-2-4_ses-20kHz-sine-stimulation-15V_obj-1f8w70x_image.nwb	28423008	84	32	18
sub-13-4/sub-13-4_ses-20kHz-sine-stimulation-9V_image.nwb	21017500	56	25	11
sub-18-4/sub-18-4_ses-20kHz-sine-stimulation-7V_image.nwb	20975728	55	24	10
sub-3-4/sub-3-4_ses-20Hz-sine-stimulation-4-6V_image.nwb	19713158	51	23	10
sub-3-4/sub-3-4_ses-20kHz-sine-stimulation-5-2V_image.nwb	36568068	127	39	22
sub-2-4/sub-2-4_ses-20kHz-sine-stimulation-17V_image.nwb	23817482	62	28	11
sub-2-4/sub-2-4_ses-2kHz-sine-stimulation-3-8V_image.nwb	23312448	62	27	13
sub-7-4/sub-7-4_ses-20Hz-sine-stimulation-4V_image.nwb	22322054	60	26	11
sub-3-4/sub-3-4_ses-20kHz-sine-stimulation-20V_image.nwb	19744705	51	23	10
sub-3-4/sub-3-4_ses-20kHz-sine-stimulation-10V_image.nwb	23579208	67	27	11
sub-7-4/sub-7-4_ses-20kHz-sine-stimulation-5-2V_image.nwb	22000983	58	26	10
sub-5-4/sub-5-4_ses-2kHz-sine-stimulation-2-8V_obj-8glghr_image.nwb	19784928	52	24	10
sub-7-4/sub-7-4_ses-20kHz-sine-stimulation-17V_image.nwb	25231048	71	28	12
sub-3-4/sub-3-4_ses-20Hz-sine-stimulation-4-4V_image.nwb	30212628	92	34	19
sub-12-4/sub-12-4_ses-20Hz-sine-stimulation-5-2V_image.nwb	25522854	67	30	11
sub-20-4/sub-20-4_ses-640Hz-sine-stimulation-3-4V_image.nwb	22756596	63	26	11
sub-20-4/sub-20-4_ses-2560Hz-sine-stimulation-4-4V_image.nwb	23302276	64	27	11
sub-18-4/sub-18-4_ses-20kHz-sine-stimulation-8-4V_image.nwb	20931782	55	24	10
sub-7-4/sub-7-4_ses-20kHz-sine-stimulation-13V_obj-1xriksq_image.nwb	35054397	121	38	21
sub-12-4/sub-12-4_ses-20kHz-sine-stimulation-6-6V_image.nwb	28386434	62	34	10
sub-20-4/sub-20-4_ses-2560Hz-sine-stimulation-4-6V_image.nwb	22543696	61	26	10
sub-1-4/sub-1-4_ses-2kHz-sine-stimulation-6-2V_image.nwb	27281154	72	31	15
sub-7-4/sub-7-4_ses-20kHz-sine-stimulation-8-8V_image.nwb	27683073	77	29	15
sub-20-4/sub-20-4_ses-160Hz-sine-stimulation-3-5V_image.nwb	29373696	88	31	20
sub-3-4/sub-3-4_ses-20kHz-sine-stimulation-15V_image.nwb	19530702	55	22	11
sub-5-4/sub-5-4_ses-20Hz-sine-stimulation-4-4V_image.nwb	20596110	53	24	11
sub-7-4/sub-7-4_ses-20kHz-sine-stimulation-11V_obj-1fop9y0_image.nwb	23185566	63	25	12
sub-7-4/sub-7-4_ses-20kHz-sine-stimulation-12V_obj-y7rj97_image.nwb	23723807	70	26	12
sub-5-4/sub-5-4_ses-2kHz-sine-stimulation-2-8V_obj-nkixjx_image.nwb	19757280	52	23	11
sub-11-4/sub-11-4_ses-2kHz-sine-stimulation-2-4V_image.nwb	35465507	107	39	22
sub-18-4/sub-18-4_ses-20Hz-sine-stimulation-4-4V_image.nwb	23015603	69	26	11
sub-1-4/sub-1-4_ses-20Hz-sine-stimulation-4-5V_image.nwb	33426557	86	37	19
sub-20-4/sub-20-4_ses-160Hz-sine-stimulation-3-2V_image.nwb	21039556	58	24	11
sub-6-4/sub-6-4_ses-20Hz-sine-stimulation-4V_image.nwb	25021226	69	29	12
sub-12-4/sub-12-4_ses-20kHz-sine-stimulation-6-4V_image.nwb	27923626	74	33	13
sub-7-4/sub-7-4_ses-20kHz-sine-stimulation-12V_obj-1mj6nj4_image.nwb	23860110	64	25	13
sub-10-4/sub-10-4_ses-20Hz-sine-stimulation-4-8V_image.nwb	24192020	64	27	15
sub-10-4/sub-10-4_ses-20kHz-sine-stimulation-16V_image.nwb	25073682	60	28	13
sub-20-4/sub-20-4_ses-1280Hz-sine-stimulation-3-5V_image.nwb	23076550	61	25	13
sub-20-4/sub-20-4_ses-10kHz-sine-stimulation-4V_image.nwb	32490681	95	35	21
sub-2-4/sub-2-4_ses-20kHz-sine-stimulation-12V_image.nwb	26495242	71	30	13
sub-1-4/sub-1-4_ses-20Hz-sine-stimulation-4-8V_image.nwb	32311710	90	35	19
sub-3-4/sub-3-4_ses-20Hz-sine-stimulation-4-2V_image.nwb	25313017	70	29	13
sub-5-4/sub-5-4_ses-20Hz-sine-stimulation-4V_image.nwb	20677587	53	24	11
