week_start	Neurophysiology
2025-08-04	14853493563
2025-08-11	2023653415
2025-08-18	1128691397
2025-08-25	1064152465
2025-09-01	1129424447
2025-09-08	957765522
2025-09-22	1223394344
2025-09-29	583847236
2025-10-06	14137472
2025-12-08	138524817
2025-12-15	12788361547
2025-12-22	410841558
2025-12-29	618317621
2026-01-05	959353223
2026-01-12	8653137831
2026-01-19	1817102869
2026-01-26	3352604606
2026-02-02	1029932730
2026-02-16	171780522
2026-02-23	645897607
2026-03-02	623639171
2026-03-09	145225355
2026-03-16	1794693146
2026-03-23	345300931
2026-03-30	2230647992
2026-04-06	3655262510
2026-04-13	5289385701
2026-04-20	8817142427
2026-04-27	7506756444
2026-05-11	818914030
2026-05-18	2961394428
2026-05-25	396368662
2026-06-01	742733459
2026-06-08	628088508
2026-06-15	723871020
2026-06-22	723703175
2026-06-29	2168841456
2026-07-06	1924027127
2026-07-13	857037985
2026-07-20	650611970
2026-07-27	253959704
2026-08-03	166086375
