asset_path	bytes_sent	number_of_requests	number_of_downloads	number_of_views
sub-JF-dLight-ramp2-M4/sub-JF-dLight-ramp2-M4_ses-Day1.nwb	488616476	949	191	112
sub-JF-dLight-ramp2-M1/sub-JF-dLight-ramp2-M1_ses-Day20.nwb	90264557	97	49	7
sub-JF-dLight-ramp2-F2/sub-JF-dLight-ramp2-F2_ses-Day24.nwb	89761676	89	48	6
sub-JF-VR-FP-M2/sub-JF-VR-FP-M2_ses-Day13.nwb	88191584	65	40	5
sub-JF-dLight-ramp2-M3/sub-JF-dLight-ramp2-M3_ses-Day5.nwb	96021580	163	58	17
sub-JF-FP-F5/sub-JF-FP-F5_ses-Day11.nwb	400616044	276	46	18
sub-JF-VR-FP-F2/sub-JF-VR-FP-F2_ses-Day15.nwb	91310274	147	57	15
sub-JF-FP-F1/sub-JF-FP-F1_ses-Day22.nwb	206621115	139	69	11
sub-JF-VR-FP-F8/sub-JF-VR-FP-F8_ses-Day12.nwb	106012187	113	50	9
sub-JF-dLight-ramp2-M3/sub-JF-dLight-ramp2-M3_ses-Day2.nwb	70306144	95	44	7
sub-JF-FP-F5/sub-JF-FP-F5_ses-Day7.nwb	341636952	114	33	9
sub-JF-VR-FP-F8/sub-JF-VR-FP-F8_ses-Day15.nwb	83774930	76	44	6
sub-JF-VR-FP-M2/sub-JF-VR-FP-M2_ses-Day15.nwb	81785512	66	37	5
sub-JF-VR-FP-F6/sub-JF-VR-FP-F6_ses-Day2.nwb	41514636	81	40	8
sub-JF-VR-FP-F2/sub-JF-VR-FP-F2_ses-Day16.nwb	97659295	152	61	17
sub-JF-VR-FP-M2/sub-JF-VR-FP-M2_ses-Day3.nwb	38456762	61	40	5
sub-JF-VR-FP-F2/sub-JF-VR-FP-F2_ses-Day3.nwb	38659592	69	44	5
sub-JF-dLight-ramp2-F2/sub-JF-dLight-ramp2-F2_ses-Day18.nwb	79928370	98	51	7
sub-JF-dLight-ramp2-F4/sub-JF-dLight-ramp2-F4_ses-Day20.nwb	71584768	112	43	8
sub-JF-VR-FP-F1/sub-JF-VR-FP-F1_ses-Day15.nwb	78595980	71	39	6
sub-JF-FP-M1/sub-JF-FP-M1_ses-Day27.nwb	357219573	231	56	18
sub-JF-VR-FP-F6/sub-JF-VR-FP-F6_ses-Day9.nwb	72760618	61	37	5
sub-JF-dLight-ramp2-M4/sub-JF-dLight-ramp2-M4_ses-Day4.nwb	79943882	86	43	6
sub-JF-dLight-ramp2-M1/sub-JF-dLight-ramp2-M1_ses-Day14.nwb	78353782	113	42	8
sub-JF-FP-F1/sub-JF-FP-F1_ses-Day21.nwb	180209781	135	52	9
sub-JF-FP-M2/sub-JF-FP-M2_ses-Day29.nwb	64442436	69	37	6
sub-JF-VR-FP-F4/sub-JF-VR-FP-F4_ses-Day13.nwb	96749256	74	43	6
sub-JF-FP-M4/sub-JF-FP-M4_ses-Day13.nwb	78325562	87	42	7
sub-JF-FP-F2/sub-JF-FP-F2_ses-Day27.nwb	71296256	96	49	7
sub-JF-dLight-ramp2-F4/sub-JF-dLight-ramp2-F4_ses-Day9.nwb	56184796	83	40	6
sub-JF-VR-FP-F6/sub-JF-VR-FP-F6_ses-Day6.nwb	42465556	68	39	6
sub-JF-FP-M2/sub-JF-FP-M2_ses-Day12.nwb	87578762	135	51	17
sub-JF-FP-F4/sub-JF-FP-F4_ses-Day8.nwb	71458403	97	40	7
sub-JF-dLight-ramp2-F4/sub-JF-dLight-ramp2-F4_ses-Day24.nwb	62293367	83	38	6
sub-JF-FP-M4/sub-JF-FP-M4_ses-Day20.nwb	76546278	95	48	7
sub-JF-VR-FP-F4/sub-JF-VR-FP-F4_ses-Day8.nwb	41977076	79	42	7
sub-JF-dLight-ramp2-M3/sub-JF-dLight-ramp2-M3_ses-Day16.nwb	57079340	81	45	6
sub-JF-FP-M4/sub-JF-FP-M4_ses-Day7.nwb	85710334	102	46	7
sub-JF-VR-FP-M6/sub-JF-VR-FP-M6_ses-Day8.nwb	39185912	68	39	5
sub-JF-FP-M8/sub-JF-FP-M8_ses-Day10.nwb	69523764	79	47	5
sub-JF-VR-FP-F6/sub-JF-VR-FP-F6_ses-Day4.nwb	58285730	135	51	17
sub-JF-dLight-ramp2-M3/sub-JF-dLight-ramp2-M3_ses-Day1.nwb	399405256	1204	180	110
