asset_path	bytes_sent	number_of_requests	number_of_downloads	number_of_views
sub-Opto4/sub-Opto4_ses-231003b_image+ophys.nwb	51657393736	1187	44	17
sub-Opto2/sub-Opto2_ses-230321e_ophys.nwb	72760820094	2411	55	30
sub-DL15/sub-DL15_ses-210823_ophys.nwb	25980914945	2229	175	128
sub-Opto4/sub-Opto4_ses-231002c_image+ophys/0a34b9e2-dfd3-4266-9863-b762a1105d13_external_file_0.avi	1830564705	95	34	8
sub-Opto2/sub-Opto2_ses-230321b_ophys.nwb	64854547184	2650	44	18
sub-DL15/sub-DL15_ses-210909_ophys.nwb	31331769376	2380	158	122
sub-Opto2/sub-Opto2_ses-230320d_ophys.nwb	71426004460	2439	46	33
sub-Opto4/sub-Opto4_ses-231006a_image+ophys/c69e9818-a785-4ed9-a321-ed37f68a5797_external_file_0.avi	1900373077	101	24	8
sub-DL15/sub-DL15_ses-210903_ophys.nwb	41116416562	3218	156	118
sub-Opto9/sub-Opto9_ses-231002c_image+ophys.nwb	41920341289	1397	50	21
sub-Opto2/sub-Opto2_ses-230322a_ophys.nwb	62734325438	2239	41	15
sub-Opto2/sub-Opto2_ses-230315b_ophys.nwb	52183531034	2376	51	27
sub-DL15/sub-DL15_ses-210929_ophys.nwb	109873648956	6128	145	120
sub-Opto9/sub-Opto9_ses-231003c_image+ophys/518f7f2b-a11f-42a0-a3f4-2ab804b08c7f_external_file_0.avi	2765667812	102	37	8
sub-842/sub-842_ses-221123_ophys.nwb	212037943719	7431	223	60
sub-Opto4/sub-Opto4_ses-231002a_image+ophys.nwb	31575773461	1403	40	20
sub-Opto9/sub-Opto9_ses-231003c_image+ophys.nwb	38560627958	1349	52	20
sub-Opto9/sub-Opto9_ses-230929a_image+ophys/1387d976-7d6e-4cc7-9fd5-668d551be2ab_external_file_0.avi	1753137514	111	35	7
sub-DL23/sub-DL23_ses-220117_image+ophys/ec7b10f7-8884-4f75-a8b2-40a9084ac20f_external_file_0.avi	11560813168	502	28	7
sub-Opto4/sub-Opto4_ses-231003a_image+ophys/1b38e2b6-2ec9-4280-89d6-79d10f097a20_external_file_0.avi	1743067204	102	28	8
