asset_path	bytes_sent	number_of_requests	number_of_downloads	number_of_views
sub-in-vivo-5/sub-in-vivo-5_ses-20190313T171327_slice-slice-2_cell-C36_icephys.nwb	3473397428	1025	28	9
sub-3003/sub-3003_ses-20180226T141748_slice-slice-1_cell-C3_icephys.nwb	2802038670	1036	38	10
sub-C145/sub-C145_ses-20200116T120211_slice-slice-1_cell-C46_icephys.nwb	3342454600	1079	49	13
sub-C400/sub-C400_ses-20230303T210035_image+ophys/cb346dc9-0ec1-42e1-8cd1-c65bf751cd23_external_file_0.mp4	2918056204	114	29	10
sub-in-vivo-9/sub-in-vivo-9_ses-20190118T161557_slice-slice-3_cell-C8_icephys.nwb	3655240247	1126	38	11
sub-C443/sub-C443_ses-20230304T172526_image+ophys.nwb	14579162633	580	36	15
sub-C399/sub-C399_ses-20230228T184051_image+ophys.nwb	14470342014	604	42	17
sub-C370/sub-C370_ses-20230302T183851_image+ophys/4b53f4c6-119c-4f5f-a580-d3d8040ae3f0_external_file_0.mp4	3059741878	172	33	14
sub-235-cage/sub-235-cage_ses-20200922T135925_slice-slice-1_cell-C3_icephys.nwb	4939437370	2264	36	12
sub-C443/sub-C443_ses-20230312T230008_image+ophys.nwb	15284702895	604	39	19
sub-235/sub-235_ses-20200921T160502_slice-slice-2_cell-C7_icephys.nwb	4869840289	2882	47	15
sub-C137/sub-C137_ses-20200205T163450_slice-slice-5_cell-P56_icephys.nwb	1748884956	911	35	11
sub-C443/sub-C443_ses-20230302T181503_image+ophys.nwb	13604942065	602	37	17
sub-C392/sub-C392_ses-20230301T162942_image+ophys/8b046fa1-ba83-461e-bc44-37f4ca6d231f_external_file_0.mp4	3222107715	125	36	10
sub-23/sub-23_ses-20150324T161217_slice-slice-2_cell-B3_icephys.nwb	1339852805	1057	57	22
sub-C409/sub-C409_ses-20230304T003936_image+ophys/81f41dec-4dce-4bcd-94fd-327f7170f40e_external_file_0.mp4	3315000768	137	32	12
sub-C409/sub-C409_ses-20230302T163218_image+ophys/0ba0a34b-5646-4588-9ec1-c88956ab56af_external_file_0.mp4	3031606339	132	34	13
sub-C146/sub-C146_ses-20200204T142619_slice-slice-2_cell-C52_icephys.nwb	2224132060	752	34	9
sub-C370/sub-C370_ses-20230312T162000_image+ophys/9967e37f-3fdd-4c30-b689-4eeccfe108f6_external_file_0.mp4	2930809892	132	30	13
sub-C398/sub-C398_ses-20230303T172601_image+ophys/06e99b29-f2f6-40b9-ad2f-cc664bc8185d_external_file_0.mp4	2872941110	119	35	9
sub-C145/sub-C145_ses-20200116T144729_slice-slice-3_cell-C49_icephys.nwb	2636734469	1352	46	14
sub-C407/sub-C407_ses-20230312T210559_image+ophys/bfcf2904-afce-459b-9793-f9c2f52b5d4f_external_file_0.mp4	2441422428	106	27	9
sub-in-vivo-9/sub-in-vivo-9_ses-20190131T162007_slice-slice-4_cell-B7_icephys.nwb	1799601188	730	33	9
sub-5013/sub-5013_ses-20190305T150437_slice-slice-1_cell-C17_icephys.nwb	543311140	230	42	11
sub-5196/sub-5196_ses-20190307T181528_slice-slice-4_cell-C27_icephys.nwb	3619162769	2254	36	12
sub-C150/sub-C150_ses-20200115T125600_slice-slice-1_cell-C44_icephys.nwb	1145393669	707	33	12
sub-in-vivo-5/sub-in-vivo-5_ses-20190313T170227_slice-slice-2_cell-C35_icephys.nwb	562024784	224	29	9
sub-in-vivo-5/sub-in-vivo-5_ses-20190313T234412_slice-slice-7_cell-P38_icephys.nwb	1085911346	414	33	10
sub-C399/sub-C399_ses-20230228T184051_image+ophys/1a7c6c9a-5a2a-44ff-94bd-2e34f6420b0d_external_file_0.mp4	3299172029	123	32	11
sub-in-vivo-9/sub-in-vivo-9_ses-20190117T142548_slice-slice-1_cell-P1_icephys.nwb	3728920743	1576	40	12
