region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
BRA/RJ	15066840	2	2	0
MEX	917112	1	1	0
IDN	2423796	1	1	0
XK	1113636	1	1	0
KHM/12	5437164	1	1	0
USA/KY	4782084	1	1	0
DZA/25	1113636	1	1	0
PAN/8	12970584	1	1	0
BRA/SP	6419784	1	1	0
BRA/SC	35439828	3	3	0
CHL/RM	3602940	1	1	0
FRA/OCC	14739300	1	1	0
MNG/1	8319516	1	1	0
BEN/LI	17097588	1	1	0
COL/MET	45331536	1	1	0
PRY/ASU	52813086	1	1	0
PER/LMA	1	1	0	1
SAU/01	9291958	1	0	1
SWE/AB	120659190	418	1	1
IDN/JB	15656412	2	2	0
NPL	1048128	1	1	0
BRA/RN	11791440	1	1	0
BOL/L	2358288	1	1	0
VNM/56	8581548	1	1	0
ARG/X	6943848	1	1	0
ARE/SH	12643044	1	1	0
ALB/03	13625664	1	1	0
IRQ	917112	1	1	0
MEX/BCN	9367644	1	1	0
HND/CR	6943848	1	1	0
MEX/NLE	6288768	1	1	0
VEN	13298124	2	2	0
PHL/03	17097588	2	2	0
MEX/HID	4651068	1	1	0
MYS/10	11987964	1	1	0
VNM/61	7205880	1	1	0
TUR/31	1113636	1	1	0
IRQ/NI	1441176	1	1	0
PHL/07	4454544	1	1	0
ROU/IS	7991976	1	1	0
GBR/ENG	8843580	1	1	0
BLR/HM	3668448	1	1	0
KEN	1	1	0	1
IRQ/AR	10088233	2	1	1
ARG/E	1	1	0	1
IND/MP	9760692	1	1	0
PAK/SD	1375668	1	1	0
USA/LA	22272720	2	2	0
VNM/35	12577536	1	1	0
VNM/HP	9040104	1	1	0
IND/PB	1	1	0	1
MEX/CHP	9433152	1	1	0
MYS/13	851604	1	1	0
UKR/74	4323528	1	1	0
DZA/13	3668448	1	1	0
ITA/21	1	1	0	1
SAU/04	16508016	1	1	0
IRL/L	14542776	1	1	0
VNM/54	1375668	1	1	0
PSE/RBH	9367644	1	1	0
BGD/E	1113636	1	1	0
USA/NJ	1447680	1	0	1
USA/NM	23992	1	0	1
ISR/TA	37678260	1	1	0
AUT	37678260	1	1	0
DEU/BY	1899732	1	1	0
SAU/03	108429358	1	1	0
VNM/39	12315504	1	1	0
IRQ/BA	917112	1	1	0
NGA/LA	1113636	1	1	0
MEX/COA	1113636	1	1	0
PHL/00	2358288	1	1	0
BRN/BM	2423796	1	1	0
IRL	9957216	1	1	0
