asset_path	bytes_sent	number_of_requests	number_of_downloads
sub-snc-dls-ctrl-7/sub-snc-dls-ctrl-7_ses-reinforcement-78f28153-2721-49db-b833-31e9b964072c_behavior+image+ogen/b4d105bc-d08d-4406-9441-006ac7bfb33e_external_file_0.avi	33059406821	1260	<50
sub-3441/sub-3441_ses-reinforcement-652649f4-001a-47de-a7aa-3d01ace55208_behavior+image+ogen.nwb	3704977695	4620	180
sub-dms-dlight-11/sub-dms-dlight-11_ses-photometry-17729d17-d46c-4c82-bc61-3dd35b9f5ec7_behavior+image.nwb	4724080364	4280	180
sub-dls-ai32jr-5/sub-dls-ai32jr-5_ses-reinforcement-5a5ef854-c604-48f5-9d8d-2a11d66eea08_behavior+image+ogen/c9d228be-1c7f-49ff-9b8e-1aa291918634_external_file_0.avi	39678462984	1480	<50
sub-3442/sub-3442_ses-reinforcement-95c2b261-da98-4e7e-842a-004e34a9d512_behavior+image+ogen/5323c260-94a8-450e-921f-605706caf0c0_external_file_0.avi	46221649190	1440	<50
sub-dlight-chrimson-6/sub-dlight-chrimson-6_ses-reinforcement-photometry-ae62bd81-a73f-463b-a7b6-e763bb409882_behavior+image+ogen+ophys/afcf2a39-27dd-431d-ae01-ed9525695943_external_file_0.avi	48250681296	1000	<50
sub-dlight-chrimson-4/sub-dlight-chrimson-4_ses-reinforcement-photometry-b4760f68-e1ec-41bc-8aae-3226955d65e8_behavior+image+ogen+ophys.nwb	7784567423	7160	180
sub-dls-ai32jr-4/sub-dls-ai32jr-4_ses-reinforcement-7eaaf828-cd17-4426-b458-3c1d9ebe59dc_behavior+image+ogen.nwb	4087038441	4420	180
sub-dls-ai32jr-5/sub-dls-ai32jr-5_ses-velocity-modulation-869212be-b0aa-4c96-9a46-ca9b2d9615cc_behavior+image+ogen.nwb	6633095176	4100	180
sub-239/sub-239_ses-reinforcement-da703901-07c4-4374-a06f-df6e785a12cf_behavior+image+ogen.nwb	4352335343	4300	180
sub-dls-ai32jr-5/sub-dls-ai32jr-5_ses-velocity-modulation-f9f590f5-5e64-4976-af2b-e5ede6ef634b_behavior+image+ogen.nwb	4978324096	4240	180
sub-snc-dls-ctrl-6/sub-snc-dls-ctrl-6_ses-reinforcement-206ad254-365b-4f4e-8f52-3619a52e6adb_behavior+image+ogen/822add7c-06a1-4057-b078-f0e849bad2a0_external_file_0.avi	55251095792	1540	<50
sub-1527/sub-1527_ses-reinforcement-613c1efb-c34e-4191-a2ed-eaa593ef66ee_behavior+image+ogen/96f8476e-8cdf-429b-ad90-bd665fe8b734_external_file_0.avi	34177334882	1160	<50
sub-dls-dlight-3/sub-dls-dlight-3_ses-photometry-5ccba91a-e7a4-4764-8150-044b8754078b_behavior+image+ophys.nwb	7255861843	6960	180
sub-410/sub-410_ses-reinforcement-6ef9662e-71ab-45c0-98e2-e17a93cbad7b_behavior+image+ogen/9307ab8b-f846-408c-8de9-212d7594f3aa_external_file_0.avi	45223027390	1600	<50
sub-1529/sub-1529_ses-reinforcement-4443890d-2f4c-4a6d-a33c-836d7944102d_behavior+image+ogen/382f98ea-244a-4c97-9641-d205d0265652_external_file_0.avi	51572069000	1400	<50
sub-vta-nacc-ctrl-7/sub-vta-nacc-ctrl-7_ses-reinforcement-99eb281b-2a35-46ac-a512-7325f0028db6_behavior+image+ogen.nwb	4686102424	3840	200
sub-dlight-chrimson-3/sub-dlight-chrimson-3_ses-reinforcement-photometry-25a37b3e-b732-4b39-ad2b-552bcca8e4d5_behavior+image+ogen+ophys/db822487-547e-4e56-822c-f64dfbd876f2_external_file_0.avi	40643854044	920	<50
sub-dls-ai32jr-3/sub-dls-ai32jr-3_ses-reinforcement-52529bf7-4d4e-4049-96a3-8be86cad65e1_behavior+image+ogen.nwb	5629654771	3920	180
sub-1546/sub-1546_ses-reinforcement-6df2d7ee-2af4-4471-afb7-9cef74361e8d_behavior+image+ogen.nwb	4350646016	5160	200
sub-dlight-chrimson-3/sub-dlight-chrimson-3_ses-reinforcement-photometry-61a88bdd-236d-4bcc-a5fe-ed3b3dc3df09_behavior+image+ogen+ophys/aba1acd3-01d8-4611-9eeb-b2ef056faa56_external_file_0.avi	33300550617	1100	<50
sub-3440/sub-3440_ses-reinforcement-cbd8ffb9-9dbb-48a9-a7f9-132a3f3b2bf4_behavior+image+ogen.nwb	4651206144	4740	200
sub-410/sub-410_ses-reinforcement-d4920211-2c6a-45a6-9928-b79bc0f522fb_behavior+image+ogen.nwb	4524696543	4360	180
sub-239/sub-239_ses-reinforcement-773ab9c3-9a07-4ce6-aad8-21f7a6b2866b_behavior+image+ogen.nwb	4249165423	4920	180
sub-snc-dls-ctrl-7/sub-snc-dls-ctrl-7_ses-reinforcement-92ca6316-14ac-4027-a240-3e1d96446cd6_behavior+image+ogen.nwb	3436020780	4040	180
sub-dlight-chrimson-6/sub-dlight-chrimson-6_ses-reinforcement-photometry-62c7bc85-93af-40df-8ae7-59f6b5cfa8c7_behavior+image+ogen+ophys.nwb	8535346251	6580	180
sub-241/sub-241_ses-reinforcement-d64ebf4d-0b03-43c0-99a0-a5c7798743b0_behavior+image+ogen.nwb	4859498172	4960	180
sub-209/sub-209_ses-reinforcement-fe651089-fc62-4e64-a8dc-39913aa6a641_behavior+image+ogen/31a15827-93ca-4f30-acf6-e426f0d83b9f_external_file_0.avi	48057777804	1780	<50
sub-1561/sub-1561_ses-reinforcement-a19423d8-3fbd-4439-8d2f-5cf01703d56d_behavior+image+ogen/2dc7f7a4-9783-4e51-bfe3-2d038871afbb_external_file_0.avi	35292425916	1240	<50
sub-1528/sub-1528_ses-reinforcement-8849e3dc-6767-4b56-9425-f034e5687504_behavior+image+ogen.nwb	5445607816	5420	200
sub-dls-ai32jr-1/sub-dls-ai32jr-1_ses-reinforcement-1a87820b-bee3-4157-b6cd-85567e73969a_behavior+image+ogen.nwb	4869953079	4380	180
sub-vta-nacc-ctrl-7/sub-vta-nacc-ctrl-7_ses-reinforcement-6a1b05cc-c898-4581-b3dd-75e208e8d503_behavior+image+ogen.nwb	4241306661	4420	180
sub-dms-dlight-13/sub-dms-dlight-13_ses-photometry-275eea80-8e24-46ad-b47f-0ec7978f7373_behavior+image+ophys.nwb	7642586260	7200	180
sub-dls-ai32jr-5/sub-dls-ai32jr-5_ses-velocity-modulation-f9f590f5-5e64-4976-af2b-e5ede6ef634b_behavior+image+ogen/d3db6f7a-66a8-4c1d-8eb4-01902f664760_external_file_0.avi	56211288406	2020	<50
sub-dms-dlight-8/sub-dms-dlight-8_ses-photometry-1ca207bc-6fe1-479d-942f-05f9387a452a_behavior+image+ophys.nwb	7407610480	7540	180
sub-vta-nacc-ctrl-6/sub-vta-nacc-ctrl-6_ses-reinforcement-7ada1860-8232-408c-9d4b-c6370d19c668_behavior+image+ogen/c79f8d18-fc39-4e8c-91d2-e36e40a95e2e_external_file_0.avi	29691153812	1100	<50
sub-15847/sub-15847_ses-reinforcement-8be00291-c07b-4764-bc89-38daa4dc1005_behavior+image+ogen.nwb	3889877094	4560	180
sub-1546/sub-1546_ses-reinforcement-44ec66f5-7d73-4424-bb44-c25c20255df3_behavior+image+ogen/f3901ca9-a231-43e6-a9cc-5df336abbec5_external_file_0.avi	52920186388	1360	<50
sub-dlight-chrimson-9/sub-dlight-chrimson-9_ses-reinforcement-photometry-0b6a4c05-920d-4afa-8e12-119f0596ff14_behavior+image+ogen+ophys/7fcef2d8-c9a0-4d41-b50e-4220d9557888_external_file_0.avi	39663783826	960	<50
sub-410/sub-410_ses-reinforcement-d46b9f29-7bc7-42bb-b7d7-6e4928f58f47_behavior+image+ogen.nwb	4698574447	4340	180
sub-3440/sub-3440_ses-reinforcement-b7e5e922-a1ca-4765-a9ca-6fa3ee994bb5_behavior+image+ogen/25121079-c78c-4234-a1a8-fed48425a5ef_external_file_0.avi	46937243048	1600	<50
sub-208/sub-208_ses-reinforcement-eb12c094-122d-4aba-a1c1-15017ac43958_behavior+image+ogen/0ce2b3ef-1860-47dd-9dfb-e02b3599303b_external_file_0.avi	39197442324	1200	<50
sub-3155/sub-3155_ses-reinforcement-a51816ab-1449-450c-aa8d-8b5f1951f887_behavior+image+ogen/618a3879-a17d-437d-b900-cc5a22e09abc_external_file_0.avi	48845098832	1360	<50
sub-dms-dlight-11/sub-dms-dlight-11_ses-photometry-b1d2a24b-736a-431b-82c7-23d0e148ef02_behavior+image/0af9d084-dea5-461d-9f9f-fa3102ae30b2_external_file_0.avi	145849270111	4740	<50
sub-1544/sub-1544_ses-reinforcement-9cef8552-73cf-4e02-99db-b9fbb8b1ac0a_behavior+image+ogen/69a10479-4455-4f86-9dbb-9f545b493c55_external_file_0.avi	48518196196	1340	<50
sub-3441/sub-3441_ses-reinforcement-476a68f2-32f2-4543-83ea-34f8f6fd8593_behavior+image+ogen.nwb	4181320408	4740	180
sub-dls-ai32jr-3/sub-dls-ai32jr-3_ses-velocity-modulation-90590ce1-2cfb-4bc2-abd8-4fb8076748e3_behavior+image+ogen.nwb	6481400553	4540	180
sub-1527/sub-1527_ses-reinforcement-6a66aa89-43ed-4cc1-8420-e157f18ecfe8_behavior+image+ogen/75f249ce-06f4-46af-9310-a9a4e2c47a45_external_file_0.avi	33516105416	1020	<50
sub-vta-nacc-ctrl-6/sub-vta-nacc-ctrl-6_ses-reinforcement-679e7e37-0529-4398-8d5c-1c03b08c11ae_behavior+image+ogen.nwb	4501217236	3840	180
sub-197/sub-197_ses-reinforcement-bf4374ad-1a78-4cce-b0d0-23563bf1b99c_behavior+image+ogen.nwb	3608949342	4740	180
sub-3440/sub-3440_ses-reinforcement-3f3bfe38-5d48-4bfe-b7ac-5faeaff7713b_behavior+image+ogen/1210cd0e-0ecb-45ad-9d86-06657a6fbed8_external_file_0.avi	32739307863	1260	<50
sub-dlight-chrimson-3/sub-dlight-chrimson-3_ses-reinforcement-photometry-9004d41c-d64c-4516-8d90-8edad047b72f_behavior+image+ogen+ophys.nwb	7047924686	7260	180
sub-dms-dlight-4/sub-dms-dlight-4_ses-photometry-07fe1be8-811c-4889-85af-12a94b2cc547_behavior+image+ophys/c89fe6f5-5127-4ea5-b35a-37eafedc7a9d_external_file_0.avi	83764475444	4680	<50
sub-3155/sub-3155_ses-reinforcement-a6fb9d64-7996-44ef-970f-c23faaad8621_behavior+image+ogen/384b384e-58c4-44b4-b4e8-4cce6c211a5d_external_file_0.avi	34327126960	1160	<50
sub-dlight-chrimson-1/sub-dlight-chrimson-1_ses-reinforcement-photometry-3a4fb378-7b3d-4679-be39-fbbc10a7c168_behavior+image+ogen+ophys/41842e86-2081-4ecd-a6ee-6ee40618e910_external_file_0.avi	25224992224	940	<50
sub-dls-ai32jr-3/sub-dls-ai32jr-3_ses-reinforcement-428357d0-cbc6-4442-9942-82582e57bf81_behavior+image+ogen.nwb	3834036877	4660	180
sub-dms-dlight-8/sub-dms-dlight-8_ses-photometry-a6fc260a-0026-4c5c-80b8-fa77fa84bd9d_behavior+image.nwb	3107974996	4120	180
sub-dlight-chrimson-4/sub-dlight-chrimson-4_ses-reinforcement-photometry-45c5471a-c486-481b-be0a-c65fde6dc382_behavior+image+ogen+ophys/f2a84676-280c-4bda-a6a5-00d2b6521925_external_file_0.avi	115659749550	5520	<50
sub-dls-dlight-2/sub-dls-dlight-2_ses-photometry-709c8c63-a69f-483e-91a1-dd8fa1e27c95_behavior+image+ophys/0de5f20f-4ce6-4209-82e6-4ad4786fd24c_external_file_0.avi	26083218484	1080	<50
sub-410/sub-410_ses-reinforcement-e472a22a-d763-48e0-b17d-93d76fc394bb_behavior+image+ogen/619a2d9f-0d82-4531-8e08-3e12d199a672_external_file_0.avi	39715966804	1440	<50
sub-200/sub-200_ses-reinforcement-a8aca3f9-908c-42f7-8635-55cfb9c4a1a7_behavior+image+ogen.nwb	4518557942	4300	180
sub-1544/sub-1544_ses-reinforcement-0b8be289-cee6-4ce0-87e3-ae03e641a86b_behavior+image+ogen/d072f3db-dbd5-4e98-b823-56db2b36c3c5_external_file_0.avi	51999374564	1400	<50
sub-3440/sub-3440_ses-reinforcement-054fb257-6ca0-42cb-bb6a-bbb9060ff785_behavior+image+ogen/fb2691f9-03ed-4047-bc33-fb3e4299cba4_external_file_0.avi	34369322628	1560	<50
sub-3440/sub-3440_ses-reinforcement-c5bd0ee3-38ac-4e10-929e-e5517e09097f_behavior+image+ogen.nwb	3568066900	4680	180
sub-15847/sub-15847_ses-reinforcement-ff9b7f18-28c3-46b3-a365-04093e0c2b32_behavior+image+ogen.nwb	3751793512	4840	180
sub-239/sub-239_ses-reinforcement-b71541ad-8233-4680-9990-4c274c4a5ca9_behavior+image+ogen.nwb	3925712685	4840	180
sub-dls-ai32jr-2/sub-dls-ai32jr-2_ses-velocity-modulation-4962462c-4b97-4b60-ab57-5d1a395d2388_behavior+image+ogen.nwb	5866018787	4700	180
sub-dlight-chrimson-4/sub-dlight-chrimson-4_ses-reinforcement-photometry-2c1d0e3b-50c2-4dce-ab94-a0418503a734_behavior+image+ogen+ophys.nwb	6690495699	7100	180
sub-3442/sub-3442_ses-reinforcement-2daa3c4b-430a-4cce-a912-1208da70bbe6_behavior+image+ogen/1c123a2f-03e3-4975-a05d-8f3714e6c3ff_external_file_0.avi	46397920398	1360	<50
sub-dls-ai32jr-4/sub-dls-ai32jr-4_ses-reinforcement-c4b0bb64-6550-42f3-9cdc-5c1b88be25e4_behavior+image+ogen.nwb	3285193004	4260	180
sub-197/sub-197_ses-reinforcement-fcaaa7cf-1f05-4c91-92db-bacd029f06f9_behavior+image+ogen.nwb	4132193234	4060	180
sub-dms-dlight-11/sub-dms-dlight-11_ses-photometry-672fc7d1-e1dd-4a34-b6db-fde25f43ccb2_behavior+image/39cfc7df-7aae-4605-92da-f9f13313d391_external_file_0.avi	131902161814	4720	<50
sub-1561/sub-1561_ses-reinforcement-6e9c6a0f-762b-41aa-95bb-793fec11a43f_behavior+image+ogen.nwb	3688476037	4820	200
sub-dlight-chrimson-2/sub-dlight-chrimson-2_ses-reinforcement-photometry-308c6558-392a-480c-937f-efbe34447971_behavior+image+ogen+ophys/537d6890-b4e1-431d-90f9-7d7ddc42d2da_external_file_0.avi	99113646053	4640	<50
sub-1527/sub-1527_ses-reinforcement-676217f4-b2e8-4482-87cd-61b4c4c09888_behavior+image+ogen/fafe1930-b26e-4a4e-a215-5b8e45314a95_external_file_0.avi	34650652632	1440	<50
sub-dls-ai32jr-3/sub-dls-ai32jr-3_ses-reinforcement-cd0bd56e-0063-4d1c-a9ca-ae223a6a2673_behavior+image+ogen.nwb	4584654980	4100	180
sub-dls-ai32jr-3/sub-dls-ai32jr-3_ses-reinforcement-343bd80b-e282-4bed-9a9c-d1a5d0d2215d_behavior+image+ogen/756d5875-1ea2-4d89-8ae2-b2f97de9ff2b_external_file_0.avi	40590286828	1680	<50
sub-dls-ai32jr-2/sub-dls-ai32jr-2_ses-reinforcement-12ed12b8-bbb8-44c6-9973-2d9447257392_behavior+image+ogen/86777167-9988-41bf-b1bf-37fee3e09d33_external_file_0.avi	44573808174	1900	<50
sub-dlight-chrimson-4/sub-dlight-chrimson-4_ses-reinforcement-photometry-399d9582-71ab-43e5-8599-25f8a4db45f8_behavior+image+ogen+ophys/b8d1284c-cefb-45dd-a34e-23ab8e92a2e9_external_file_0.avi	26302182808	1080	<50
sub-3441/sub-3441_ses-reinforcement-7b79c49e-d1f9-457f-92ee-8143b774e48d_behavior+image+ogen/498dd161-9935-4fe2-925a-2b88d1096196_external_file_0.avi	37732867320	1320	<50
sub-209/sub-209_ses-reinforcement-16ffd33b-d9d0-4cf5-824e-230f91cf6f40_behavior+image+ogen/c7a8d448-8e13-4b97-918f-91d9c9c1b891_external_file_0.avi	39482898630	1480	<50
sub-1544/sub-1544_ses-reinforcement-8950154e-68bc-4c25-99eb-8edc0d08261d_behavior+image+ogen/20c9122d-0891-4e22-9ada-191103e34b4e_external_file_0.avi	39484074314	1100	<50
sub-dms-dlight-11/sub-dms-dlight-11_ses-photometry-bd6e79c8-095b-446d-882b-aa8e878771a7_behavior+image+ophys/98762d79-824e-4b68-b4b3-826da31428df_external_file_0.avi	130110431599	5040	<50
sub-dls-ai32jr-1/sub-dls-ai32jr-1_ses-reinforcement-69c8201a-91f0-4129-a5af-ae75e36ebecf_behavior+image+ogen.nwb	3579405703	4420	180
sub-240/sub-240_ses-reinforcement-4b757dbc-4566-4a6f-ba3e-bc85fb5b97eb_behavior+image+ogen.nwb	4423803507	4480	180
sub-vta-nacc-ctrl-7/sub-vta-nacc-ctrl-7_ses-reinforcement-99eb281b-2a35-46ac-a512-7325f0028db6_behavior+image+ogen/6b74f4b0-bbd8-46fd-a8c8-17aee89d4eed_external_file_0.avi	27410779444	1320	<50
sub-1561/sub-1561_ses-reinforcement-818a5719-7e85-4b34-9b7e-eb64fca7162f_behavior+image+ogen/725de826-464a-4524-9f25-bc872f0e84ef_external_file_0.avi	39417299580	1060	<50
sub-15847/sub-15847_ses-reinforcement-8be00291-c07b-4764-bc89-38daa4dc1005_behavior+image+ogen/42f662dc-ad7a-4e4c-8a10-810661ed0040_external_file_0.avi	33480141140	1140	<50
sub-10/sub-10_ses-reinforcement-9a3408ff-17eb-4e71-983d-6856e17f2437_behavior+image+ogen/4080c5d0-4ed6-498c-a888-5843b8babcfe_external_file_0.avi	27475656816	1020	<50
sub-dls-ai32jr-5/sub-dls-ai32jr-5_ses-reinforcement-7c69abbb-93ea-467c-9b76-c42088905fe5_behavior+image+ogen.nwb	3759134540	4680	180
sub-dls-dlight-5/sub-dls-dlight-5_ses-photometry-1d426c9e-0112-4e16-b484-f5f02820115b_behavior+image+ophys/367cd15e-28f3-439b-aed9-0ae7f25c6153_external_file_0.avi	161022116882	5580	<50
sub-3442/sub-3442_ses-reinforcement-1f38279f-d0b5-4250-a2ad-e44de3fe0afa_behavior+image+ogen.nwb	4901264657	4060	200
sub-dls-dlight-4/sub-dls-dlight-4_ses-photometry-e9de6b7c-bc92-4180-8d0b-940a130dd8fe_behavior+image+ophys/fb057769-7763-498d-ada3-aed999767b31_external_file_0.avi	28566416248	1020	<50
sub-208/sub-208_ses-reinforcement-754efacd-2d3e-4474-b619-c55e26029111_behavior+image+ogen.nwb	3506814916	4940	200
sub-1546/sub-1546_ses-reinforcement-33855485-bab9-49aa-a6f9-ecdaf4153483_behavior+image+ogen.nwb	4003819440	5240	200
sub-208/sub-208_ses-reinforcement-7ada201d-2113-4098-b0f6-bc23ccc21488_behavior+image+ogen.nwb	3962072946	5180	200
sub-dls-ai32jr-3/sub-dls-ai32jr-3_ses-reinforcement-2fec20cd-f0d7-412a-9081-219731ad9369_behavior+image+ogen/5a5b842b-0de2-464a-83cb-5ee2d46214bf_external_file_0.avi	33100710466	1480	<50
sub-snc-dls-ctrl-6/sub-snc-dls-ctrl-6_ses-reinforcement-1d0fa13f-f8db-4780-9663-4ecdbfb9830f_behavior+image+ogen/ee51c877-c252-40da-bc27-499e20b4ddc2_external_file_0.avi	28822181328	1180	<50
sub-3442/sub-3442_ses-reinforcement-2c7bcc94-d4d4-4d85-b55c-4ddb7db8c8a8_behavior+image+ogen/27875bd3-b984-42ff-b3b1-a798f5eefd72_external_file_0.avi	53651869214	1300	<50
sub-3155/sub-3155_ses-reinforcement-f2d261e0-d1ef-41a2-8463-19f912b8453c_behavior+image+ogen.nwb	3926486164	4260	180
sub-10/sub-10_ses-reinforcement-9b434a66-1648-4e44-8689-85b0789929ec_behavior+image+ogen/feb5f4c4-9cc8-4fca-9ab0-56c246401c49_external_file_0.avi	30090855588	1140	<50
sub-5892/sub-5892_ses-velocity-modulation-ac737a40-5d3e-480d-a71c-ebb0c42fc7f6_behavior+image+ogen.nwb	9825620737	4900	200
sub-3155/sub-3155_ses-reinforcement-a6fb9d64-7996-44ef-970f-c23faaad8621_behavior+image+ogen.nwb	3881227433	4420	180
sub-dlight-chrimson-4/sub-dlight-chrimson-4_ses-reinforcement-photometry-c7c2d41f-4994-426a-b487-108f7f6ff547_behavior+image+ogen+ophys/60bb6961-2547-492d-a330-fc11a36ea67f_external_file_0.avi	98872533414	4680	<50
sub-1528/sub-1528_ses-reinforcement-9cc288b1-39a3-404e-8a02-0487a2a5b30c_behavior+image+ogen.nwb	4968902912	5100	220
sub-dlight-chrimson-9/sub-dlight-chrimson-9_ses-reinforcement-photometry-98fd9826-6e01-48e0-93f1-f234af10a487_behavior+image+ogen+ophys/ee947c99-a119-4982-abb3-1d4d3e0f1136_external_file_0.avi	119213975452	4980	<50
sub-3440/sub-3440_ses-reinforcement-534fdf9d-d8a6-419f-97f1-3ffa23841763_behavior+image+ogen.nwb	4037844782	4780	200
sub-dlight-chrimson-9/sub-dlight-chrimson-9_ses-reinforcement-photometry-7b9a4b1d-3949-4fde-a499-a5b62b5bf3f7_behavior+image+ogen+ophys/93ed4419-ae61-4068-abf5-b1d58577cb1d_external_file_0.avi	22598219212	940	<50
sub-3440/sub-3440_ses-reinforcement-a512d4bf-e5a1-4e24-bb74-ce2f50096955_behavior+image+ogen.nwb	4359530209	4840	180
sub-dlight-chrimson-3/sub-dlight-chrimson-3_ses-reinforcement-photometry-ef49aea9-8569-4d80-9869-a31db1c59bcf_behavior+image+ogen+ophys/3bf6011b-4820-416e-a197-fdfaca1833ef_external_file_0.avi	37175665848	880	<50
sub-dls-ai32jr-2/sub-dls-ai32jr-2_ses-reinforcement-3e49bc02-d929-4fe2-9974-5743cd657e75_behavior+image+ogen/c01ab2fd-1ec2-4c97-8176-8f2518f886f8_external_file_0.avi	61222884958	1640	<50
sub-10/sub-10_ses-reinforcement-3f90808a-1ad6-46a0-a9fe-aa7082c5e3d1_behavior+image+ogen.nwb	5122657768	5660	220
sub-240/sub-240_ses-reinforcement-bf5b7bd5-0283-4cec-9512-37cf674775a2_behavior+image+ogen.nwb	3446631140	5180	180
sub-dls-ai32jr-4/sub-dls-ai32jr-4_ses-reinforcement-cc17e8a1-bdeb-475f-8bd5-d6acd595fda7_behavior+image+ogen/c12ff66e-92ed-4d01-9ee6-b6a519b1eea4_external_file_0.avi	31559795816	1300	<50
sub-5894/sub-5894_ses-velocity-modulation-b2e0846b-5a2d-4890-8e36-0f1ad5ee219a_behavior+image+ogen/1785973d-0075-4ab8-a126-a9e97c909a82_external_file_0.avi	121243949418	3700	<50
sub-dms-dlight-8/sub-dms-dlight-8_ses-photometry-67449c11-b747-451c-8015-ce6719466b36_behavior+image+ophys/f1e86d31-c74a-4d5c-9535-7cee9c40ca9c_external_file_0.avi	16453315578	840	<50
sub-1528/sub-1528_ses-reinforcement-685a7f7f-94fc-4ff8-ab31-f6836acc37a1_behavior+image+ogen.nwb	4882917596	5400	200
sub-dms-dlight-8/sub-dms-dlight-8_ses-photometry-b1b84f9f-d708-48b2-aa92-68392240127c_behavior+image+ophys.nwb	6848093771	6360	180
sub-dms-dlight-13/sub-dms-dlight-13_ses-photometry-c9ae8958-cae5-442d-8192-52f9b18b6e97_behavior+image+ophys/f00dce06-6db0-440b-9101-e9e2f06e7ff5_external_file_0.avi	46148042209	1240	<50
sub-1544/sub-1544_ses-reinforcement-04178592-540e-4284-8763-8ad2c21dbe18_behavior+image+ogen.nwb	4531977595	4740	200
