date	bytes_sent
2024-04-02	102258934
2024-04-03	99870588
2024-04-04	106241060
2024-04-10	107205387
2024-04-14	20636092
2024-04-15	102258934
2024-04-16	102258934
2024-04-17	6071515
2024-04-18	5162719
2024-04-19	102362346
2024-04-26	16052901
2024-05-07	10411939
2024-05-10	102258934
2024-05-31	1021356
2024-06-01	1067820
2024-06-02	102258934
2024-06-04	204517868
2024-06-07	122789954
2024-06-24	9548763
2024-07-09	109200376
2024-07-10	1431320
2024-07-13	102258934
2024-07-15	102258934
2024-07-23	122584148
2024-07-24	121701641
2024-07-31	102258934
