date	bytes_sent	number_of_requests	number_of_downloads
2022-12-05	740232574	80	<50
2022-12-08	321316980	<50	<50
2022-12-19	418915594	<50	<50
2023-01-27	740232574	<50	<50
2023-04-14	321316980	<50	<50
2023-05-14	418915594	<50	<50
2023-05-23	905789	1140	<50
2023-05-25	578272	860	<50
2023-05-26	578272	860	<50
2023-05-27	289136	440	<50
2023-05-28	289136	440	<50
2023-05-29	289136	440	<50
2023-05-30	289136	440	<50
2023-05-31	289136	440	<50
2023-06-01	289136	440	<50
2023-06-02	289136	440	<50
2023-06-03	289136	440	<50
2023-06-04	289136	440	<50
2023-06-05	289136	440	<50
2023-06-06	289136	440	<50
2023-06-07	289136	440	<50
2023-06-08	289136	440	<50
2023-06-09	289136	440	<50
2023-06-10	289136	440	<50
2023-06-11	289136	440	<50
2023-06-12	289136	440	<50
2023-06-13	289136	440	<50
2023-06-14	289136	440	<50
2023-06-15	289136	440	<50
2023-06-16	289136	440	<50
2023-06-17	578272	860	<50
2023-06-18	289136	440	<50
2023-06-19	289136	440	<50
2023-06-20	289136	440	<50
2023-06-21	289136	440	<50
2023-06-22	289136	440	<50
2023-06-23	289136	440	<50
2023-06-24	578272	860	<50
2023-06-25	20521676	440	<50
2023-06-26	40754216	440	<50
2023-06-27	289136	440	<50
2023-06-28	289136	440	<50
2023-06-30	289136	440	<50
2023-07-01	22761956	440	<50
2023-07-02	289136	440	<50
2023-07-03	5532016	440	<50
2023-07-04	289136	440	<50
2023-07-05	289136	440	<50
2023-07-06	289136	440	<50
2023-07-07	289136	440	<50
2023-07-08	289136	440	<50
2023-07-09	289136	440	<50
2023-07-10	289136	440	<50
2023-07-11	289136	440	<50
2023-07-12	289136	440	<50
2023-07-13	289136	440	<50
2023-07-14	289136	440	<50
2023-07-15	289136	440	<50
2023-07-16	289136	440	<50
2023-07-17	289136	440	<50
2023-07-18	289136	440	<50
2023-07-19	289136	440	<50
2023-07-20	289136	440	<50
2023-07-21	289136	440	<50
2023-07-22	289136	440	<50
2023-07-23	289136	440	<50
2023-07-24	289136	440	<50
2023-07-25	289136	440	<50
2023-07-26	289136	440	<50
2023-07-27	289136	440	<50
2023-07-28	289136	440	<50
2023-07-29	289136	440	<50
2023-07-30	419204730	440	<50
2023-07-31	289136	440	<50
2023-08-01	289136	440	<50
2023-08-02	289136	440	<50
2023-08-03	289136	440	<50
2023-08-04	289136	440	<50
2023-08-05	289136	440	<50
2023-08-06	289136	440	<50
2023-08-07	289136	440	<50
2023-08-08	289136	440	<50
2023-08-09	289136	440	<50
2023-08-10	289136	440	<50
2023-08-11	289136	440	<50
2023-08-12	289136	440	<50
2023-08-13	289136	440	<50
2023-08-14	288608	420	<50
2023-08-15	289136	440	<50
2023-08-16	289136	440	<50
2023-08-17	289136	440	<50
2023-08-18	289136	440	<50
2023-08-19	289136	440	<50
2023-08-20	289136	440	<50
2023-08-21	289136	440	<50
2023-08-22	289136	440	<50
2023-08-23	289136	440	<50
2023-08-24	288608	420	<50
2023-08-25	289136	440	<50
2023-08-26	289136	440	<50
2023-08-27	289136	440	<50
2023-08-28	289136	440	<50
2023-08-29	419204730	440	<50
2023-08-30	289136	440	<50
2023-08-31	838120324	440	<50
2023-09-01	289136	440	<50
2023-09-02	289136	440	<50
2023-09-03	867408	1280	<50
2023-09-04	289136	440	<50
2023-09-05	289136	440	<50
2023-09-06	289136	440	<50
2023-09-07	578272	860	<50
2023-09-08	289136	440	<50
2023-09-09	289136	440	<50
2023-09-10	289136	440	<50
2023-09-11	289136	440	<50
2023-09-12	289136	440	<50
2023-09-13	289136	440	<50
2023-09-14	289136	440	<50
2023-09-15	289136	440	<50
2023-09-16	289136	440	<50
