week_start	sub-661968859/sub-661968859_ses-682746585_behavior+ophys.nwb	sub-664605504/sub-664605504_ses-694856258_behavior+ophys.nwb	sub-664605504/sub-664605504_ses-695462675_behavior+ophys.nwb	sub-664605504/sub-664605504_ses-696537321_behavior+ophys.nwb	sub-666788991/sub-666788991_ses-686569087_behavior+ophys.nwb	sub-666839638/sub-666839638_ses-692796041_behavior+ophys.nwb	sub-666839638/sub-666839638_ses-693268220_behavior+ophys.nwb	sub-666839638/sub-666839638_ses-693811236_behavior+ophys.nwb	sub-666839638/sub-666839638_ses-694475497_behavior+ophys.nwb	sub-666839638/sub-666839638_ses-694867337_behavior+ophys.nwb	sub-666839638/sub-666839638_ses-695464266_behavior+ophys.nwb	sub-669165768/sub-669165768_ses-691862168_behavior+ophys.nwb	sub-669165768/sub-669165768_ses-695640480_behavior+ophys.nwb	sub-671540231/sub-671540231_ses-689723323_behavior+ophys.nwb	sub-671540231/sub-671540231_ses-690751383_behavior+ophys.nwb	sub-671540231/sub-671540231_ses-692130296_behavior+ophys.nwb	sub-671540231/sub-671540231_ses-692713539_behavior+ophys.nwb	sub-671540231/sub-671540231_ses-694777122_behavior+ophys.nwb	sub-671540231/sub-671540231_ses-695414843_behavior+ophys.nwb	sub-673580710/sub-673580710_ses-692496401_behavior+ophys.nwb	sub-673647168/sub-673647168_ses-698273664_behavior+ophys.nwb	sub-673647168/sub-673647168_ses-698783832_behavior+ophys.nwb	sub-673728456/sub-673728456_ses-696250333_behavior+ophys.nwb	sub-673728456/sub-673728456_ses-698273667_behavior+ophys.nwb	sub-675881553/sub-675881553_ses-692896730_behavior+ophys.nwb	sub-675881553/sub-675881553_ses-693352070_behavior+ophys.nwb	sub-675881553/sub-675881553_ses-693913351_behavior+ophys.nwb	sub-675881553/sub-675881553_ses-694568572_behavior+ophys.nwb	sub-678530120/sub-678530120_ses-696742747_behavior+ophys.nwb	sub-678530120/sub-678530120_ses-697383979_behavior+ophys.nwb	sub-678653760/sub-678653760_ses-701070416_behavior+ophys.nwb	sub-699590236/sub-699590236_ses-712155740_behavior+ophys.nwb	sub-699590236/sub-699590236_ses-716532289_behavior+ophys.nwb	sub-699590236/sub-699590236_ses-722443494_behavior+ophys.nwb	sub-699590236/sub-699590236_ses-724712005_behavior+ophys.nwb	sub-699590236/sub-699590236_ses-727153911_behavior+ophys.nwb	sub-710318403/sub-710318403_ses-728188287_behavior+ophys.nwb	sub-710318403/sub-710318403_ses-731095575_behavior+ophys.nwb	sub-710318403/sub-710318403_ses-732239538_behavior+ophys.nwb	sub-710318403/sub-710318403_ses-734322185_behavior+ophys.nwb	sub-726138104/sub-726138104_ses-750551095_behavior+ophys.nwb	sub-726138104/sub-726138104_ses-750900420_behavior+ophys.nwb	sub-727126845/sub-727126845_ses-756102026_behavior+ophys.nwb	sub-745634050/sub-745634050_ses-762656639_behavior+ophys.nwb	sub-745634050/sub-745634050_ses-763196272_behavior+ophys.nwb	sub-746910369/sub-746910369_ses-764175792_behavior+ophys.nwb	sub-746910369/sub-746910369_ses-764554525_behavior+ophys.nwb	sub-746926904/sub-746926904_ses-764182166_behavior+ophys.nwb	sub-746926904/sub-746926904_ses-764555173_behavior+ophys.nwb	sub-746926904/sub-746926904_ses-765019765_behavior+ophys.nwb	sub-746926904/sub-746926904_ses-767455758_behavior+ophys.nwb	sub-746926904/sub-746926904_ses-768253835_behavior+ophys.nwb	sub-754469470/sub-754469470_ses-769811903_behavior+ophys.nwb	sub-754469470/sub-754469470_ses-770236738_behavior+ophys.nwb	sub-759066288/sub-759066288_ses-773643161_behavior+ophys.nwb	sub-759066288/sub-759066288_ses-774223572_behavior+ophys.nwb	sub-759066288/sub-759066288_ses-774835587_behavior+ophys.nwb	sub-759066288/sub-759066288_ses-775335881_behavior+ophys.nwb	sub-759066288/sub-759066288_ses-777180518_behavior+ophys.nwb	sub-760696809/sub-760696809_ses-770235078_behavior+ophys.nwb	sub-760696809/sub-760696809_ses-771154155_behavior+ophys.nwb	sub-760696809/sub-760696809_ses-772613825_behavior+ophys.nwb	sub-760696809/sub-760696809_ses-774367386_behavior+ophys.nwb	sub-760696809/sub-760696809_ses-775405015_behavior+ophys.nwb	sub-760696809/sub-760696809_ses-776093851_behavior+ophys.nwb	sub-760933183/sub-760933183_ses-783618264_behavior+ophys.nwb	sub-760933183/sub-760933183_ses-787336135_behavior+ophys.nwb	sub-760933183/sub-760933183_ses-788395529_behavior+ophys.nwb	sub-760933183/sub-760933183_ses-789270340_behavior+ophys.nwb	sub-760933183/sub-760933183_ses-790078838_behavior+ophys.nwb	sub-760933183/sub-760933183_ses-790632329_behavior+ophys.nwb	sub-760933183/sub-760933183_ses-791373133_behavior+ophys.nwb	sub-760940732/sub-760940732_ses-791125374_behavior+ophys.nwb	sub-760940732/sub-760940732_ses-791556785_behavior+ophys.nwb	sub-760940732/sub-760940732_ses-792319003_behavior+ophys.nwb	sub-760940732/sub-760940732_ses-793874958_behavior+ophys.nwb	sub-760984688/sub-760984688_ses-782956726_behavior+ophys.nwb	sub-760984688/sub-760984688_ses-783998921_behavior+ophys.nwb	sub-760984688/sub-760984688_ses-785370795_behavior+ophys.nwb	sub-760984688/sub-760984688_ses-786831938_behavior+ophys.nwb	sub-760984688/sub-760984688_ses-787891349_behavior+ophys.nwb	sub-760984688/sub-760984688_ses-790243253_behavior+ophys.nwb	sub-763247322/sub-763247322_ses-789877828_behavior+ophys.nwb	sub-763248171/sub-763248171_ses-790073891_behavior+ophys.nwb	sub-765991985/sub-765991985_ses-788605284_behavior+ophys.nwb	sub-765991985/sub-765991985_ses-789682189_behavior+ophys.nwb	sub-765991985/sub-765991985_ses-791120861_behavior+ophys.nwb	sub-769316535/sub-769316535_ses-790636906_behavior+ophys.nwb	sub-769316535/sub-769316535_ses-791869626_behavior+ophys.nwb	sub-769316535/sub-769316535_ses-794971808_behavior+ophys.nwb	sub-769316535/sub-769316535_ses-795892214_behavior+ophys.nwb	sub-769316535/sub-769316535_ses-797016848_behavior+ophys.nwb	sub-769316535/sub-769316535_ses-799883837_behavior+ophys.nwb	sub-769316535/sub-769316535_ses-802473591_behavior+ophys.nwb	sub-772622312/sub-772622312_ses-806050255_behavior+ophys.nwb	sub-772649832/sub-772649832_ses-803232810_behavior+ophys.nwb	sub-772649832/sub-772649832_ses-804714847_behavior+ophys.nwb	sub-772656187/sub-772656187_ses-800171732_behavior+ophys.nwb	sub-772656187/sub-772656187_ses-802500210_behavior+ophys.nwb	sub-772656187/sub-772656187_ses-802941425_behavior+ophys.nwb
2022-06-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12575509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-07-11	56608988	51998936	0	0	74664673	432370576	476902120	440401920	330897848	100742040	218566656	58268088	68010265	352167537	328010545	298142800	71755880	188986200	362387922	63031612	20971520	37727465	103229300	79132220	266324188	327053384	272540204	134244397	31921084	31317016	101520265	224381148	104857600	233583548	130956324	474829660	221990114	86239820	209715200	154828968	191756256	41943040	143580525	126484912	224381148	268480549	205613621	381583360	62914560	263981952	323915765	195645776	314572800	245352668	20971520	85432476	1264152	80037572	61175056	60304720	7846352	60601040	62914560	55746256	77943600	96224780	45599952	41943040	41943040	49350488	102447980	57869904	22973552	73986393	33743952	93081597	65529576	0	36632928	60137288	96819820	35637468	93346729	33630192	182438108	347885092	120850828	141970004	247177209	181610632	140565916	131849293	40562812	118344257	876787357	125829120	195094644	154887460	169324580	289116684
2022-07-25	0	31313992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258560336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	861360800	0	0	0	0	0
2022-08-01	475582097	563651856	41548752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36849728	75497472	0	0	0	0	0	40123112	0	169712224	0	0	75497472	0	0	115591640	25436528	0	0	82625608	0	103124304	0	0	0	0	0	143911928	0	0	0	0	0	56986448	0	0	0	0	623117840	0	0	0	0	0	0	0	0	0	53544792	0	0	50331648	0	0	0	0	58782064	0	43812240	0	0	0	0	0	0	0	100663296	134217728	117440512	0	0	0	0	0	245728424	0	0	0	0
2022-08-08	99276784	532337864	0	51407992	99320856	771499544	0	0	526049144	0	327407088	62016416	0	0	508882384	549801040	0	440644440	0	48365664	0	0	0	85437792	609633448	0	490817352	0	0	31317016	0	337363728	157211472	0	0	0	0	0	0	0	0	0	0	189399472	0	0	0	406006800	0	389811072	433055304	0	582888840	313362616	0	0	43207192	86343144	103118096	541841600	70760912	0	108504912	92334048	0	81558832	108514512	0	87126800	0	0	81560272	0	60117696	54715472	0	0	0	59390824	0	0	0	0	54601712	0	480019784	0	0	0	0	188814528	156439112	86953232	0	0	0	0	0	259516232	568052016
2022-08-15	0	313139920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243828720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-08-22	0	125255968	41548752	0	0	0	577081568	628108568	0	164008400	327407088	62016416	51519776	0	508882384	0	0	0	413425752	0	62025920	0	0	0	609633448	599683144	490817352	201440896	0	0	423310528	0	157211472	218917600	0	523683136	0	92545392	0	222257272	216843336	0	0	189399472	286460600	318818840	0	0	0	389811072	0	713282516	582888840	0	130750112	0	0	0	103118096	81276240	70760912	0	0	92334048	140858160	81558832	108514512	81555952	0	70322008	0	81560272	0	0	0	75728376	49204528	0	0	43812240	0	64779704	76325328	0	199587112	480019784	0	0	302650328	0	0	156439112	0	0	0	254117032	0	444498800	259516232	568052016
2022-08-29	0	375767904	0	0	99320856	0	0	0	0	0	0	0	0	638578880	0	0	0	0	0	96731328	0	0	0	0	0	0	0	0	0	281853144	0	0	0	0	600529368	0	0	0	254692312	0	0	103369808	0	0	0	0	0	0	0	0	1299165912	0	0	313362616	0	0	43207192	0	0	0	0	0	108504912	0	0	0	0	0	0	0	0	0	0	601176960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243343256	0	0	0
2022-09-05	0	344453912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281853144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60117696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-26	193263068	0	0	51407992	0	0	577081568	0	526049144	0	327407088	62016416	0	0	0	549801040	92727400	440644440	413425752	48365664	62025920	62015552	109534872	85437792	609633448	599683144	490817352	201440896	0	31317016	211655264	276896397	157211472	218917600	200176456	523683136	216254936	92545392	254692312	222257272	216843336	0	178621776	0	0	318818840	356563472	406006800	286518264	389811072	433055304	384389456	582888840	313362616	65375056	70766528	43207192	86343144	103118096	27092080	0	65380240	108504912	92334048	140858160	81558832	108514512	81555952	87126800	70322008	108753552	81560272	64916592	60117696	54715472	75728376	49204528	92336496	59390824	43812240	0	0	76325328	54601712	199587112	480019784	308028984	210393768	302650328	286468232	188814528	156439112	86953232	146584096	1080797520	254117032	243343256	0	0	568052016
2022-10-03	640986264	34942288	3332288	54450128	102249160	774030928	3301832	630762328	528476152	166850208	330506360	3745944	55055088	641037456	511638904	2910488	96218752	443361464	2644664	3886600	67047480	66274832	112165064	88225984	4067440	604151056	3692664	4365168	68696720	35569296	4618328	341086688	4391832	223074568	46859472	528823224	653013592	95176624	258373152	225116624	437559552	107317264	184200280	193169312	3969872	323108464	5472680	3492408	3212712	393370264	436960200	388090632	586350336	630153352	71370656	75796256	47943856	91360264	109345880	29935080	74534896	2712480	111878784	2887632	143549240	88097064	113532472	86931584	92693112	75547448	113800992	87094224	70682896	65367928	13332304	5355600	54852760	96761632	4958456	47956168	4352560	133546104	80146944	3837704	5596584	485062264	5096400	215369616	306751744	5069480	4949248	161197328	4794664	151812008	1086390496	260350552	248271456	227425624	4458456	4995536
