region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
ARE/SH	1113636	1	1	0
TUN/41	1113636	1	1	0
COL/NAR	917112	1	1	0
FRA	34588224	1	1	0
VNM/23	786096	1	1	0
BGD/C	917112	1	1	0
IND/TS	1703208	1	1	0
ISR/JM	1113636	1	1	0
PRI	1048128	1	1	0
VEN/I	1048128	1	1	0
DEU/SN	333621846	114	2	6
VNM/51	1179144	1	1	0
EGY/C	11987964	1	1	0
USA/TN	1375668	1	1	0
IRQ/BG	1113636	1	1	0
BEL/BRU	1375668	1	1	0
TUR/35	1113636	1	1	0
PHL/00	851604	1	1	0
MAR/04	16377000	1	1	0
GRC/H	2685828	1	1	0
UKR/18	2292780	1	1	0
UKR/51	1375668	1	1	0
