asset_path	bytes_sent
sub-Mouse 2071/sub-Mouse 2071_ses-Session 31_obj-w8p257.nwb	795949040
sub-Mouse 2071/sub-Mouse 2071_ses-Session 05_obj-gvcsaa.nwb	793872952
sub-Mouse 2071/sub-Mouse 2071_ses-Session 32.nwb	601060220
sub-Mouse 2054/sub-Mouse 2054_ses-Session 03_obj-cjtw55.nwb	518701216
sub-Mouse 2065/sub-Mouse 2065_ses-Session 02_obj-kltzyf.nwb	308860488
sub-Mouse 2073/sub-Mouse 2073_ses-Session 01_obj-1iu4lh2.nwb	306268516
sub-Mouse 2070/sub-Mouse 2070_ses-Session 03_obj-1nkfmwc.nwb	260155656
sub-Mouse 2065/sub-Mouse 2065_ses-Session 06.nwb	253848852
sub-Mouse 2071/sub-Mouse 2071_ses-Session 28_obj-1ofhz9w.nwb	253347652
sub-Mouse 2054/sub-Mouse 2054_ses-Session 12_obj-qljygr.nwb	246362900
sub-Mouse 2070/sub-Mouse 2070_ses-Session 04_obj-11l493l.nwb	245866500
sub-Mouse 2065/sub-Mouse 2065_ses-Session 04_obj-15qgkdo.nwb	243421192
sub-Mouse 2073/sub-Mouse 2073_ses-Session 12_obj-1yihe7n.nwb	242458504
sub-Mouse 2071/sub-Mouse 2071_ses-Session 15_obj-w8akk6.nwb	241491560
sub-Mouse 2071/sub-Mouse 2071_ses-Session 11_obj-niyhwk.nwb	238463640
sub-Mouse 2073/sub-Mouse 2073_ses-Session 09_obj-12a8pvk.nwb	237863900
sub-Mouse 2071/sub-Mouse 2071_ses-Session 12_obj-b8ckz8.nwb	237704816
sub-Mouse 2054/sub-Mouse 2054_ses-Session 13_obj-qnpom8.nwb	236856956
sub-Mouse 2070/sub-Mouse 2070_ses-Session 05_obj-kmowmo.nwb	236404784
sub-Mouse 2054/sub-Mouse 2054_ses-Session 04_obj-htdooj.nwb	233733928
sub-Mouse 2071/sub-Mouse 2071_ses-Session 30_obj-eafk9y.nwb	232349408
sub-Mouse 2065/sub-Mouse 2065_ses-Session 10.nwb	231690892
sub-Mouse 2054/sub-Mouse 2054_ses-Session 14.nwb	229492692
sub-Mouse 2071/sub-Mouse 2071_ses-Session 20_obj-km8lpv.nwb	227550924
sub-Mouse 2054/sub-Mouse 2054_ses-Session 10_obj-1k6ibuh.nwb	226850920
sub-Mouse 2071/sub-Mouse 2071_ses-Session 06_obj-9d8ktl.nwb	226691976
sub-Mouse 2065/sub-Mouse 2065_ses-Session 08.nwb	225807336
sub-Mouse 2054/sub-Mouse 2054_ses-Session 15.nwb	225509952
sub-Mouse 2073/sub-Mouse 2073_ses-Session 11_obj-hz69ji.nwb	223862064
sub-Mouse 2071/sub-Mouse 2071_ses-Session 25_obj-1mkgyap.nwb	222373636
sub-Mouse 2071/sub-Mouse 2071_ses-Session 14_obj-qulv0u.nwb	221580684
sub-Mouse 2065/sub-Mouse 2065_ses-Session 09.nwb	218847596
sub-Mouse 2064/sub-Mouse 2064_ses-Session 11_obj-173rfo2.nwb	218056180
sub-Mouse 2071/sub-Mouse 2071_ses-Session 24_obj-17m5i8j.nwb	217869204
sub-Mouse 2071/sub-Mouse 2071_ses-Session 23_obj-cev5yl.nwb	217390396
sub-Mouse 2071/sub-Mouse 2071_ses-Session 16_obj-k70hmx.nwb	216988396
sub-Mouse 2071/sub-Mouse 2071_ses-Session 08_obj-11t23z5.nwb	215826728
sub-Mouse 2065/sub-Mouse 2065_ses-Session 02_obj-1w7bt9d.nwb	215332000
sub-Mouse 2068/sub-Mouse 2068_ses-Session 07.nwb	214715772
sub-Mouse 2065/sub-Mouse 2065_ses-Session 11.nwb	214596060
sub-Mouse 2071/sub-Mouse 2071_ses-Session 10_obj-nqzc3i.nwb	214085896
sub-Mouse 2072/sub-Mouse 2072_ses-Session 01_obj-wkbg6c.nwb	213811068
sub-Mouse 2071/sub-Mouse 2071_ses-Session 12_obj-1pol0vy.nwb	213700988
sub-Mouse 2073/sub-Mouse 2073_ses-Session 09_obj-1tzkag5.nwb	212872436
sub-Mouse 2066/sub-Mouse 2066_ses-Session 02_obj-yxk0mq.nwb	211459304
sub-Mouse 2070/sub-Mouse 2070_ses-Session 02_obj-indu4u.nwb	210888256
sub-Mouse 2054/sub-Mouse 2054_ses-Session 08_obj-hfl3yf.nwb	210025736
sub-Mouse 2065/sub-Mouse 2065_ses-Session 03_obj-as8sm2.nwb	209949924
sub-Mouse 2068/sub-Mouse 2068_ses-Session 05_obj-bqojkx.nwb	209866268
sub-Mouse 2069/sub-Mouse 2069_ses-Session 05_obj-163xtqe.nwb	209772284
sub-Mouse 2065/sub-Mouse 2065_ses-Session 05.nwb	209690648
sub-Mouse 2064/sub-Mouse 2064_ses-Session 10_obj-6mwd24.nwb	209342676
sub-Mouse 2054/sub-Mouse 2054_ses-Session 07_obj-xylr1j.nwb	208753620
sub-Mouse 2068/sub-Mouse 2068_ses-Session 10.nwb	208686988
sub-Mouse 2066/sub-Mouse 2066_ses-Session 03_obj-16s5jfn.nwb	208145496
sub-Mouse 2073/sub-Mouse 2073_ses-Session 10_obj-1er2msz.nwb	207969436
sub-Mouse 2071/sub-Mouse 2071_ses-Session 13_obj-orhrpr.nwb	206641124
sub-Mouse 2073/sub-Mouse 2073_ses-Session 03_obj-mr9i9n.nwb	205577464
