date	bytes_sent
2021-04-22	53380708192
2021-04-23	6811882220
2021-04-26	15429161
2021-05-01	3815461
2021-05-03	8859125
2021-05-04	31953797
2021-05-07	1319727428
2021-05-08	4014191916
2021-05-11	15306051012
2021-07-13	5668922992
2021-07-16	83566253
2021-08-26	1366924124
2021-10-06	51332085
2021-10-12	25019228
2022-02-16	83968
2022-02-17	1326110140
2022-02-18	1327233028
2022-04-12	712032
2022-04-13	125037995806
2022-04-26	276440
2022-05-17	236112
2022-07-08	2646908268
2022-07-12	7014832754
2022-07-13	26150512503
2022-07-14	21383232535
2022-07-15	2974262529
2022-07-31	2004877312
2022-08-01	4850072628
2022-08-02	4244349084
2022-08-03	6489998136
2022-08-08	8424180644
2022-08-09	9845066300
2022-08-10	11819017112
2022-08-11	3341037072
2022-08-12	6852330332
2022-08-13	3956523124
2022-08-24	2412524344
2022-08-25	15753330360
2022-08-26	10191250060
2022-08-27	17142723264
2022-08-28	6792723156
2022-08-29	11809615588
2022-08-30	13088487440
2022-08-31	3939971652
2022-09-01	6552561220
2022-09-06	3928467412
2022-09-10	14395415004
2022-09-11	5235394976
2022-09-30	1669035980
2022-11-17	632999229
2022-11-18	1403953812
2022-12-16	4006319142
2023-01-04	709348960
2023-01-05	3422654232
2023-02-07	2243095072
2023-02-08	11889903546
2023-02-09	4496235241
2023-02-18	1222656412
2023-02-21	961007388
2023-02-26	694174108
2023-04-05	676825027
2023-04-06	159931612
2023-04-07	415321023
2023-04-08	554185238
2023-04-09	896686035
2023-04-10	64608029567
2023-04-11	605085543
2023-04-12	2626657848
2023-04-13	1502285364
2023-04-14	3029071848
2023-04-17	343157153
2023-04-18	331608769
2023-04-19	161226234
2023-04-20	515166958
2023-04-21	576852710
2023-04-25	134050590
2023-04-26	456267501
2023-04-27	297629463
2023-04-28	361873512
2023-04-29	457993020
2023-04-30	696931608
2023-05-01	186577227
2023-05-02	832182158
2023-05-03	268668557
2023-05-04	476676776
2023-05-05	89357719
2023-05-06	753711059
2023-05-07	1729719834
2023-05-08	34275599
2023-05-09	1017414999
2023-05-10	497813241
2023-05-11	841904898
2023-05-12	495759654
2023-05-13	84214095
2023-05-14	2737446222
2023-05-15	56573903
2023-05-16	8915269019
2023-05-17	484903263
2023-05-18	780283689
2023-05-19	414233825
2023-05-20	391307353
2023-05-21	556272641
2023-05-22	2776958589
2023-05-23	128384690
2023-05-24	1725688073
2023-05-25	320413214
2023-05-26	671858050
2023-05-27	313638865
2023-05-28	444860715
2023-05-29	167805060
2023-05-30	439380007
2023-05-31	675147666
2023-06-01	127807617
2023-06-02	402645451
2023-06-03	291125013
2023-06-04	399343853
2023-06-05	162846215
2023-06-06	116318192
2023-06-07	221755293
2023-06-08	423203669
2023-06-09	360492554
2023-06-10	879022293
2023-06-11	536857841
2023-06-12	43575442
2023-06-13	357844179
2023-06-14	341242193
2023-06-15	662174097
2023-06-16	10224693
2023-06-17	9473484
2023-06-18	93352
2023-06-19	279416
2023-06-20	1848859205
2023-06-21	180072
2023-06-22	186064
2023-06-23	235944
2023-06-24	414512
2023-06-25	1188891868
2023-06-26	615190604
2023-06-27	436332609
2023-06-28	217480
2023-06-29	1759031989
2023-06-30	3428299970
2023-07-01	1263014471
2023-07-02	512668192
2023-07-03	6074455551
2023-07-04	33433504
2023-07-05	619596527
2023-07-06	464717193
2023-07-07	257006888
2023-07-08	511722679
2023-07-09	144115744
2023-07-10	65851262901
2023-07-11	3720856852
2023-07-12	5391116944
2023-07-13	1441892456
2023-07-14	1838172184
2023-07-15	345191312
2023-07-16	733306688
2023-07-17	4239850452
2023-07-18	570029964
2023-07-19	3050201161
2023-07-20	9522819420
2023-07-21	4558111623
2023-07-22	3097869070
2023-07-23	317487730
2023-07-24	1706400249
2023-07-25	6482010035
2023-07-26	1661112866
2023-07-27	12343388526
2023-07-28	626791318
2023-07-29	1380407499
2023-07-30	304016361
2023-07-31	82714408853
2023-08-01	4058538169
2023-08-02	6777345042
2023-08-03	63675720
2023-08-04	57503574644
2023-08-05	53841772
2023-08-06	43754159848
2023-08-07	48698148
2023-08-08	1377826248
2023-08-09	4691792612
2023-08-10	5810236516
2023-08-11	342245824
2023-08-12	356222460
2023-08-13	127446180
2023-08-14	1615563284
2023-08-15	9633804636
2023-08-16	52604904
2023-08-17	925230672
2023-08-18	300617836
2023-08-19	367895312
2023-08-20	730133544
2023-08-21	744670128
2023-08-22	342326700
2023-08-23	1567680920
2023-08-24	8129052
2023-08-25	1803256456
2023-08-26	736277888
2023-08-27	1121467668
2023-08-28	638979828
2023-08-29	4387250412
2023-08-30	686887056
2023-08-31	11452843760
2023-09-01	5985635740
2023-09-02	64282020
2023-09-03	1063968
2023-09-04	112401216
2023-09-05	8222529956
2023-09-06	17876761564
2023-09-07	11049907076
2023-09-08	33733809116
2023-09-09	1012233324
2023-09-10	912894796
2023-09-11	692110480
2023-09-12	7209865892
