week_start	sub-740066/sub-740066_ses-multiplane-ophys-740066-2024-09-26-09-13-55_ophys.nwb	sub-740066/sub-740066_ses-multiplane-ophys-740066-2024-10-11-09-08-12_ophys.nwb	sub-740066/sub-740066_ses-multiplane-ophys-740066-2024-10-14-08-42-28_ophys.nwb	sub-740066/sub-740066_ses-multiplane-ophys-740066-2024-10-16-11-51-06_ophys.nwb	sub-740066/sub-740066_ses-multiplane-ophys-740066-2024-10-23-12-08-15_ophys.nwb	sub-740066/sub-740066_ses-multiplane-ophys-740066-2024-10-30-09-20-54_ophys.nwb	sub-740066/sub-740066_ses-multiplane-ophys-740066-2024-11-01-09-07-34_ophys.nwb	sub-740067/sub-740067_ses-multiplane-ophys-740067-2024-09-20-09-21-49_ophys.nwb	sub-740067/sub-740067_ses-multiplane-ophys-740067-2024-09-25-09-26-11_ophys.nwb	sub-740067/sub-740067_ses-multiplane-ophys-740067-2024-09-27-09-13-52_ophys.nwb	sub-740067/sub-740067_ses-multiplane-ophys-740067-2024-10-03-09-14-54_ophys.nwb	sub-740067/sub-740067_ses-multiplane-ophys-740067-2024-10-07-10-02-08_ophys.nwb	sub-740067/sub-740067_ses-multiplane-ophys-740067-2024-10-15-09-09-41_ophys.nwb	sub-740067/sub-740067_ses-multiplane-ophys-740067-2024-10-17-09-26-31_ophys.nwb	sub-740067/sub-740067_ses-multiplane-ophys-740067-2024-10-24-09-52-12_ophys.nwb	sub-741824/sub-741824_ses-multiplane-ophys-741824-2024-10-21-13-29-58_ophys.nwb	sub-741824/sub-741824_ses-multiplane-ophys-741824-2024-10-23-15-06-03_ophys.nwb	sub-741824/sub-741824_ses-multiplane-ophys-741824-2024-10-29-12-08-55_ophys.nwb	sub-741824/sub-741824_ses-multiplane-ophys-741824-2024-10-31-15-45-01_ophys.nwb	sub-741824/sub-741824_ses-multiplane-ophys-741824-2024-11-04-15-17-15_ophys.nwb	sub-741824/sub-741824_ses-multiplane-ophys-741824-2024-11-06-14-28-22_ophys.nwb	sub-741824/sub-741824_ses-multiplane-ophys-741824-2024-11-08-12-09-18_ophys.nwb	sub-741824/sub-741824_ses-multiplane-ophys-741824-2024-11-12-12-05-38_ophys.nwb	sub-741824/sub-741824_ses-multiplane-ophys-741824-2024-11-18-14-22-20_ophys.nwb	sub-745909/sub-745909_ses-multiplane-ophys-745909-2024-11-04-09-11-18_ophys.nwb	sub-745909/sub-745909_ses-multiplane-ophys-745909-2024-11-11-09-09-06_ophys.nwb	sub-745909/sub-745909_ses-multiplane-ophys-745909-2024-11-15-09-07-46_ophys.nwb	sub-745909/sub-745909_ses-multiplane-ophys-745909-2024-11-20-09-21-27_ophys.nwb	sub-745909/sub-745909_ses-multiplane-ophys-745909-2024-11-22-09-17-33_ophys.nwb	sub-745909/sub-745909_ses-multiplane-ophys-745909-2024-12-04-09-42-47_ophys.nwb	sub-745909/sub-745909_ses-multiplane-ophys-745909-2024-12-06-09-01-16_ophys.nwb	sub-745909/sub-745909_ses-multiplane-ophys-745909-2024-12-12-09-17-17_ophys.nwb	sub-745909/sub-745909_ses-multiplane-ophys-745909-2024-12-19-09-15-51_ophys.nwb	sub-749011/sub-749011_ses-multiplane-ophys-749011-2024-11-22-14-26-48_ophys.nwb	sub-749011/sub-749011_ses-multiplane-ophys-749011-2024-11-26-11-46-45_ophys.nwb	sub-749011/sub-749011_ses-multiplane-ophys-749011-2024-12-03-11-51-19_ophys.nwb	sub-749011/sub-749011_ses-multiplane-ophys-749011-2024-12-05-14-01-30_ophys.nwb	sub-749011/sub-749011_ses-multiplane-ophys-749011-2024-12-09-14-54-16_ophys.nwb	sub-749011/sub-749011_ses-multiplane-ophys-749011-2024-12-11-10-19-46_ophys.nwb	sub-749011/sub-749011_ses-multiplane-ophys-749011-2024-12-13-13-43-05_ophys.nwb	sub-749011/sub-749011_ses-multiplane-ophys-749011-2024-12-17-11-55-57_ophys.nwb	sub-749011/sub-749011_ses-multiplane-ophys-749011-2024-12-19-15-29-08_ophys.nwb	sub-749013/sub-749013_ses-multiplane-ophys-749013-2024-11-13-14-42-09_ophys.nwb	sub-749013/sub-749013_ses-multiplane-ophys-749013-2024-11-15-14-29-34_ophys.nwb	sub-749013/sub-749013_ses-multiplane-ophys-749013-2024-11-19-12-20-43_ophys.nwb	sub-749013/sub-749013_ses-multiplane-ophys-749013-2024-11-21-14-13-57_ophys.nwb	sub-749013/sub-749013_ses-multiplane-ophys-749013-2024-11-25-11-57-12_ophys.nwb	sub-749013/sub-749013_ses-multiplane-ophys-749013-2024-11-27-11-56-16_ophys.nwb	sub-749013/sub-749013_ses-multiplane-ophys-749013-2024-12-02-13-52-25_ophys.nwb	sub-749013/sub-749013_ses-multiplane-ophys-749013-2024-12-04-14-32-23_ophys.nwb	sub-749013/sub-749013_ses-multiplane-ophys-749013-2024-12-06-13-34-33_ophys.nwb	sub-749014/sub-749014_ses-multiplane-ophys-749014-2024-12-11-09-57-41.nwb	sub-749014/sub-749014_ses-multiplane-ophys-749014-2024-12-16-09-20-06.nwb	sub-749014/sub-749014_ses-multiplane-ophys-749014-2024-12-18-09-44-26_ophys.nwb	sub-749014/sub-749014_ses-multiplane-ophys-749014-2024-12-20-09-46-02_ophys.nwb	sub-749014/sub-749014_ses-multiplane-ophys-749014-2025-01-06-09-12-18_ophys.nwb	sub-749014/sub-749014_ses-multiplane-ophys-749014-2025-01-08-09-34-03_ophys.nwb	sub-749014/sub-749014_ses-multiplane-ophys-749014-2025-01-10-09-34-29_ophys.nwb	sub-749014/sub-749014_ses-multiplane-ophys-749014-2025-01-15-09-27-41_ophys.nwb	sub-749014/sub-749014_ses-multiplane-ophys-749014-2025-01-16-11-42-43_ophys.nwb	sub-762551/sub-762551_ses-multiplane-ophys-762551-2025-01-16-14-30-36_ophys.nwb	sub-762551/sub-762551_ses-multiplane-ophys-762551-2025-01-21-12-04-09_ophys.nwb	sub-762551/sub-762551_ses-multiplane-ophys-762551-2025-01-23-15-07-09_ophys.nwb	sub-762551/sub-762551_ses-multiplane-ophys-762551-2025-01-24-14-19-46_ophys.nwb	sub-762551/sub-762551_ses-multiplane-ophys-762551-2025-01-27-10-07-52_ophys.nwb	sub-762551/sub-762551_ses-multiplane-ophys-762551-2025-01-28-11-31-36_ophys.nwb	sub-762551/sub-762551_ses-multiplane-ophys-762551-2025-01-29-09-46-34_ophys.nwb	sub-762551/sub-762551_ses-multiplane-ophys-762551-2025-01-30-11-23-54_ophys.nwb	sub-766757/sub-766757_ses-multiplane-ophys-766757-2025-02-03-10-06-43_ophys.nwb	sub-766757/sub-766757_ses-multiplane-ophys-766757-2025-02-05-14-14-02_ophys.nwb	sub-766757/sub-766757_ses-multiplane-ophys-766757-2025-02-10-09-55-39_ophys.nwb	sub-766757/sub-766757_ses-multiplane-ophys-766757-2025-02-11-12-23-06_ophys.nwb	sub-766757/sub-766757_ses-multiplane-ophys-766757-2025-02-12-13-39-43_ophys.nwb	sub-766757/sub-766757_ses-multiplane-ophys-766757-2025-02-13-14-08-18_ophys.nwb	sub-766757/sub-766757_ses-multiplane-ophys-766757-2025-02-14-15-07-47_ophys.nwb	sub-766757/sub-766757_ses-multiplane-ophys-766757-2025-02-17-09-51-19_ophys.nwb	sub-766757/sub-766757_ses-multiplane-ophys-766757-2025-02-18-11-52-59_ophys.nwb	sub-766757/sub-766757_ses-multiplane-ophys-766757-2025-02-19-14-31-09_ophys.nwb	sub-766757/sub-766757_ses-multiplane-ophys-766757-2025-02-21-11-52-07_ophys.nwb	sub-770194/sub-770194_ses-multiplane-ophys-770194-2025-04-08-12-30-22_ophys.nwb	sub-770194/sub-770194_ses-multiplane-ophys-770194-2025-04-09-14-05-48_ophys.nwb	sub-770194/sub-770194_ses-multiplane-ophys-770194-2025-04-10-15-20-03_ophys.nwb	sub-770194/sub-770194_ses-multiplane-ophys-770194-2025-04-11-14-44-01_ophys.nwb	sub-770194/sub-770194_ses-multiplane-ophys-770194-2025-04-14-10-07-21_ophys.nwb	sub-770194/sub-770194_ses-multiplane-ophys-770194-2025-04-15-11-50-22_ophys.nwb	sub-770194/sub-770194_ses-multiplane-ophys-770194-2025-04-17-14-54-46_ophys.nwb	sub-770194/sub-770194_ses-multiplane-ophys-770194-2025-04-18-14-05-33_ophys.nwb	sub-770194/sub-770194_ses-multiplane-ophys-770194-2025-04-20-12-16-55_ophys.nwb	sub-770194/sub-770194_ses-multiplane-ophys-770194-2025-04-24-15-01-54_ophys.nwb	sub-770194/sub-770194_ses-multiplane-ophys-770194-2025-04-25-14-09-59_ophys.nwb	sub-770194/sub-770194_ses-multiplane-ophys-770194-2025-04-28-14-59-35_ophys.nwb	sub-770196/sub-770196_ses-multiplane-ophys-770196-2025-03-19-14-16-39_ophys.nwb	sub-770196/sub-770196_ses-multiplane-ophys-770196-2025-03-20-14-10-25_ophys.nwb	sub-770196/sub-770196_ses-multiplane-ophys-770196-2025-03-21-14-14-24_ophys.nwb	sub-770196/sub-770196_ses-multiplane-ophys-770196-2025-03-24-09-30-16_ophys.nwb	sub-770196/sub-770196_ses-multiplane-ophys-770196-2025-03-25-11-54-09_ophys.nwb	sub-770196/sub-770196_ses-multiplane-ophys-770196-2025-03-26-14-58-49_ophys.nwb	sub-770196/sub-770196_ses-multiplane-ophys-770196-2025-03-27-13-35-10_ophys.nwb	sub-770196/sub-770196_ses-multiplane-ophys-770196-2025-03-28-13-05-27_ophys.nwb	sub-770196/sub-770196_ses-multiplane-ophys-770196-2025-03-31-10-28-55_ophys.nwb	sub-770196/sub-770196_ses-multiplane-ophys-770196-2025-04-01-11-55-39_ophys.nwb	sub-770196/sub-770196_ses-multiplane-ophys-770196-2025-04-02-15-30-42_ophys.nwb	sub-770196/sub-770196_ses-multiplane-ophys-770196-2025-04-03-13-45-19_ophys.nwb	sub-770196/sub-770196_ses-multiplane-ophys-770196-2025-04-04-14-45-11_ophys.nwb	sub-770196/sub-770196_ses-multiplane-ophys-770196-2025-04-07-14-19-43_ophys.nwb	sub-770962/sub-770962_ses-multiplane-ophys-770962-2025-02-25-12-14-00_ophys.nwb	sub-770962/sub-770962_ses-multiplane-ophys-770962-2025-02-26-14-54-15_ophys.nwb	sub-770962/sub-770962_ses-multiplane-ophys-770962-2025-02-27-14-08-03_ophys.nwb	sub-770962/sub-770962_ses-multiplane-ophys-770962-2025-03-04-11-56-13_ophys.nwb	sub-770962/sub-770962_ses-multiplane-ophys-770962-2025-03-05-14-31-14_ophys.nwb	sub-770962/sub-770962_ses-multiplane-ophys-770962-2025-03-06-15-04-15_ophys.nwb	sub-770962/sub-770962_ses-multiplane-ophys-770962-2025-03-07-13-44-33_ophys.nwb	sub-770962/sub-770962_ses-multiplane-ophys-770962-2025-03-08-11-22-47_ophys.nwb	sub-770962/sub-770962_ses-multiplane-ophys-770962-2025-03-10-09-43-52_ophys.nwb	sub-770962/sub-770962_ses-multiplane-ophys-770962-2025-03-11-12-24-30_ophys.nwb	sub-770962/sub-770962_ses-multiplane-ophys-770962-2025-03-12-15-05-12_ophys.nwb	sub-770962/sub-770962_ses-multiplane-ophys-770962-2025-03-13-14-20-53_ophys.nwb	sub-770966/sub-770966_ses-multiplane-ophys-770966-2025-04-29-12-40-52_ophys.nwb	sub-770966/sub-770966_ses-multiplane-ophys-770966-2025-04-30-14-46-30_ophys.nwb	sub-770966/sub-770966_ses-multiplane-ophys-770966-2025-05-02-14-15-23_ophys.nwb	sub-770966/sub-770966_ses-multiplane-ophys-770966-2025-05-05-09-42-51_ophys.nwb	sub-770966/sub-770966_ses-multiplane-ophys-770966-2025-05-06-15-46-31_ophys.nwb	sub-770966/sub-770966_ses-multiplane-ophys-770966-2025-05-07-14-23-24_ophys.nwb	sub-770966/sub-770966_ses-multiplane-ophys-770966-2025-05-12-16-11-33_ophys.nwb	sub-770966/sub-770966_ses-multiplane-ophys-770966-2025-05-13-16-14-42_ophys.nwb	sub-770966/sub-770966_ses-multiplane-ophys-770966-2025-05-14-12-14-46_ophys.nwb	sub-770966/sub-770966_ses-multiplane-ophys-770966-2025-05-15-15-28-21_ophys.nwb	sub-770966/sub-770966_ses-multiplane-ophys-770966-2025-05-16-14-10-20_ophys.nwb	sub-770966/sub-770966_ses-multiplane-ophys-770966-2025-05-19-09-51-20_ophys.nwb	sub-784492/sub-784492_ses-multiplane-ophys-784492-2025-05-20-16-27-00_ophys.nwb	sub-784492/sub-784492_ses-multiplane-ophys-784492-2025-05-21-14-43-57_ophys.nwb	sub-784492/sub-784492_ses-multiplane-ophys-784492-2025-05-22-14-57-58_ophys.nwb	sub-784492/sub-784492_ses-multiplane-ophys-784492-2025-05-23-14-40-58_ophys.nwb	sub-784492/sub-784492_ses-multiplane-ophys-784492-2025-05-27-16-21-42_ophys.nwb	sub-784492/sub-784492_ses-multiplane-ophys-784492-2025-05-28-14-55-06_ophys.nwb	sub-784492/sub-784492_ses-multiplane-ophys-784492-2025-05-29-15-00-48_ophys.nwb	sub-784492/sub-784492_ses-multiplane-ophys-784492-2025-06-02-14-55-42_ophys.nwb	sub-784492/sub-784492_ses-multiplane-ophys-784492-2025-06-03-12-22-10_ophys.nwb	sub-784492/sub-784492_ses-multiplane-ophys-784492-2025-06-04-14-42-32_ophys.nwb	sub-784492/sub-784492_ses-multiplane-ophys-784492-2025-06-05-15-02-26_ophys.nwb
2025-06-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1671603180	1779890068	1545544760	1535386552	1594967040	1567637488	1450882180	1406331848	1449029752	1353441100	1469139180	1487157480	0	1501994340	1304774236	1335283316	3458143152	1673306784	0	1331144700	1492263864	1492354724	1583871808	1442057332	1485511768	1462916536	1468433200	1638608544	1331909856	1348882124	1257416044	1065200212	1080498856	1186946484	1085643476	1105647156	1003915216	1960939496	995088444	1021144564	1102936104	970700400	1830310724	1800291964	1778265124	1766566544	1737094908	1752725548	1858235440	1755833928	0	1909267552	1742564616	0	1674646436	1674640620	1612839260	1503368376	0	1396423956	0	0	0	0	0
2025-06-16	2155681704	2358746640	2797049880	2725730432	2911146848	3199923920	3403086872	1076064772	1200816852	1099221720	1143742896	1131237928	1188294316	1001114456	1320148228	1267464448	1316616508	1238658532	1267486000	1328545604	1252237780	1130119760	1267458632	1296401480	1509090644	1596396372	1539357808	1496587464	1505493452	1496604536	1419967492	1430658284	1441372176	1284411572	1287911692	1328575948	1357363804	1304799000	1374370424	1330163168	1330285628	1362376816	1303039676	1321811108	1328568200	1294617008	1386335920	1347277688	1360806832	1326848008	1372629616	16466828	16470368	922742676	919183296	917423168	942344532	1038566224	970858524	990440500	1518165220	1473571788	1393133956	1478666884	1344031012	1343279560	1336624268	1148788024	1843055864	1960065116	1991202128	2007582980	1956857212	1925755880	1742541548	0	0	0	0	0	0	0	0	0	0	0	0	1366403472	0	0	0	0	0	1598986452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	980469748	0	0	0	0	0	0	0	0	0	0	0	0	1853052740	0	0	1601764664	0	0	0	0	1483646248	0	1463240548	1411154256	1538470856	1414627956	1256017752
2025-06-23	2155681704	2358746640	2797049880	2725730432	2911146848	3199923920	3403086872	3258786552	3602450556	3322099644	3457693920	3417951744	3589841496	3040944960	3960444684	3802393344	3949849524	3715975596	3802458000	3985636812	3756713340	3390359280	2534917264	2592802960	4527271932	4789189116	4618073424	4489762392	4516480356	4489813608	4259902476	4291974852	4324116528	3853234716	3863735076	3985727844	4072091412	3914397000	4123111272	3990489504	2660571256	2724753632	2606079352	2643622216	2657136400	2589234016	2772671840	2694555376	2721613664	2653696016	2745259232	32933656	32940736	1845485352	1838366592	1834846336	1884689064	2077132448	1941717048	1980881000	3036330440	2947143576	2786267912	2957333768	2688062024	2686559120	2673248536	2297576048	3686111728	3920130232	3982404256	4015165960	3913714424	3851511760	3485083096	5014809540	5339670204	4636634280	3070773104	3189934080	3135274976	2901764360	2812663696	3255286972	3085792816	2938278360	2974314960	2732806944	3409131168	3570821224	3499652404	3458143152	3346613568	3197972904	2662289400	2984527728	2984709448	3167743616	2884114664	2971023536	2925833072	4405299600	3277217088	2663819712	2697764248	2514832088	2130400424	2160997712	2373892968	3256930428	3316941468	2007830432	1960939496	1990176888	2042289128	3308808312	2912101200	5490932172	5400875892	5334795372	5299699632	5211284724	5258176644	5574706320	5267501784	3706105480	5713305216	5227693848	3203529328	5023939308	5023921860	4838517780	4510105128	2967292496	4189271868	2926481096	2822308512	3076941712	2829255912	2512035504
2025-07-28	0	0	0	0	0	1599961960	0	0	1200816852	0	1143742896	1131237928	1188294316	0	0	0	1316616508	0	0	0	1252237780	0	0	0	0	0	1539357808	1496587464	1505493452	1496604536	1419967492	0	0	0	0	0	1357363804	0	0	1330163168	1873396924	0	1303039676	0	0	0	1386335920	0	0	0	0	0	0	0	0	0	942344532	0	970858524	990440500	0	1473571788	0	0	0	0	0	0	1843055864	1960065116	0	2007582980	0	1925755880	1742541548	0	0	1545544760	0	0	1567637488	0	0	1449029752	0	1469139180	0	0	1501994340	0	0	1729071576	0	1598986452	0	1492263864	1492354724	0	1442057332	0	0	0	0	0	0	0	0	0	0	0	0	0	980469748	0	0	0	0	1830310724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1396423956	1463240548	0	0	0	0
2025-08-04	0	1179373320	0	1362865216	0	0	0	0	0	1099221720	0	0	0	0	2425042292	0	0	0	0	1328545604	0	1130119760	0	1296401480	1509090644	0	0	0	0	0	0	0	1441372176	0	0	0	0	1304799000	1374370424	0	0	0	0	0	0	1294617008	0	0	1360806832	1338180892	0	16466828	0	922742676	0	0	0	0	0	0	1518165220	0	1393133956	0	1344031012	1343279560	1336624268	0	0	0	0	0	1956857212	0	0	0	0	0	0	0	0	1450882180	1406331848	0	0	0	0	0	0	1304774236	0	0	0	0	1331144700	0	0	1583871808	0	0	1462916536	0	1638608544	0	0	1257416044	1065200212	0	0	1085643476	0	0	0	0	1021144564	1102936104	992383548	0	0	0	0	0	1752725548	1858235440	0	0	0	0	0	1674646436	0	1612839260	1503368376	1483646248	0	0	1411154256	0	0	0
2025-08-11	1077840852	0	0	0	1455573424	0	1701543436	1076064772	0	0	0	0	0	1001114456	0	0	0	1238658532	0	0	0	0	1267458632	0	0	1596396372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1362376816	0	0	0	0	0	0	0	0	0	0	0	0	971612096	0	0	1038566224	0	0	0	0	0	0	0	0	0	1148788024	0	0	0	0	0	0	0	0	0	0	1535386552	0	0	0	0	0	1353441100	0	1487157480	0	0	0	0	0	1673306784	0	0	0	0	0	0	1485511768	0	1468433200	0	1331909856	1348882124	0	0	1080498856	0	0	1105647156	0	0	0	0	0	0	0	1800291964	1778265124	0	1737094908	0	0	1755833928	1853052740	0	1742564616	0	0	1674640620	0	0	0	0	0	0	1538470856	1414627956	1256017752
2025-08-18	0	0	1398524940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1430658284	0	1284411572	0	1328575948	0	0	0	0	0	0	0	1321811108	1328568200	0	0	0	0	0	1372629616	0	0	0	0	917423168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1671603180	1779890068	0	0	1594967040	0	0	0	0	0	0	0	1366403472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1186946484	0	0	1003915216	0	0	0	0	0	0	0	0	1766566544	0	0	0	0	0	0	0	1601764664	0	0	0	0	0	0	0	0	0	0	0
2025-08-25	0	0	0	0	1455573424	0	0	0	0	1099221720	0	0	0	0	0	0	0	0	0	0	0	0	0	1296401480	0	0	0	0	0	1496604536	0	0	1441372176	0	0	0	1357363804	0	1374370424	0	0	0	0	0	0	1294617008	0	0	0	0	0	16466828	0	0	0	0	0	0	0	0	0	0	0	0	1344031012	0	0	0	0	0	0	0	0	0	1794424780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1468433200	0	0	0	1257416044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1737094908	0	1858235440	1755833928	0	0	0	0	0	0	0	0	0	1396423956	0	0	0	1414627956	0
2025-09-01	0	0	0	0	0	0	0	0	0	0	1143742896	0	0	0	0	0	1316616508	1238658532	0	0	0	0	0	0	0	0	1539357808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386335920	0	0	0	0	0	0	922742676	0	0	0	0	0	0	0	0	0	0	0	0	1336624268	0	0	0	1991202128	2007582980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1729071576	0	0	0	1492263864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1830310724	0	1778265124	0	0	1752725548	0	0	0	1909267552	0	0	0	0	0	0	0	0	1463240548	0	1538470856	0	0
2025-09-08	0	0	0	0	0	1599961960	0	0	0	0	0	0	0	0	0	1267464448	0	0	1267486000	0	0	0	0	0	1509090644	0	0	0	0	0	0	0	0	0	1287911692	0	0	0	0	0	0	0	0	0	0	0	0	1347277688	0	0	0	0	16470368	0	0	0	0	0	0	0	0	0	0	1478666884	0	0	0	0	0	0	0	0	0	0	0	1671603180	0	0	0	0	0	1450882180	0	1449029752	1353441100	0	0	0	0	0	1335283316	0	0	0	0	0	0	0	1442057332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	995088444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-11-03	0	0	0	0	0	0	17163096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14673792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-12-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32033412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2026-02-09	29901980	29657124	29271420	29750620	30028520	30295088	29280040	29260576	33154428	29955032	29178516	29092564	29771720	29471860	29222432	29675976	29610528	28321536	29296204	28739624	28719800	29145964	28793728	28953900	28929648	30145592	1568346620	29517116	34738392	29345940	28681420	29308396	28795180	30062916	28664388	29150952	29881208	30440964	30151460	50651904	29250848	29049144	29075388	29611344	29245604	29905612	29464524	28703892	28921036	29806828	31314044	11787432	11958880	29501588	29665500	29609280	29889136	30358552	29694236	30164304	25204224	25278636	26231148	25707396	25559616	25348780	25320872	21599828	24630776	24838520	24669748	24330784	26075984	25335868	25017352	26450204	26013872	30215396	29961372	26819616	25868584	27471124	26143004	26949896	26347804	26368144	26265744	24855184	27341904	30465856	29956012	25948888	24865696	24299804	25221404	24800468	26558344	25542720	25426204	25896280	25929928	26646728	26134728	30494092	29693928	25947756	26383216	25286912	25184512	26674020	26177360	26845420	25518352	26825048	25634492	37307848	30085004	26352652	26169184	26129728	25555856	26226712	25669876	26191152	27880784	29982760	26040604	29341220	29955668	25181348	25568580	24979712	25446544	24570112	25245176	24914204	24959568	24746296	29969268	29743248
2026-02-23	72250480	71236704	72102996	69327440	72700084	73888300	72316760	71557244	70763400	73470220	71851680	70107584	72514024	62874200	71742988	72388044	71667576	69548148	70514864	69729244	70475692	69559304	70427024	71336940	70436832	71951608	20082730728	70825672	67708068	70876368	69416312	70604756	70036880	72310320	70102836	70027836	73322572	71232192	71701312	71170128	71406772	69824220	70662804	71472684	71330776	72847316	71113536	69985320	71009180	72060176	70292524	36348924	36429788	71515204	71580996	71075508	71962760	73949720	70917880	72513096	62527428	62152188	63205608	64385376	63303720	1405572036	64201900	56497780	61118500	62123560	61589492	61304612	63812392	62856224	62415716	66133024	64867312	73532392	71386644	65299656	63987164	66995720	64339480	66804868	65338652	65117300	65043516	62156888	64575516	73312724	71834480	1795053572	62964008	1660884184	60858580	62964568	65563208	62745864	63298928	63452984	63323756	1533190556	1704569172	74024276	1421044040	64014492	65016428	64199488	62684528	64942956	64670224	65547788	64138304	66031108	63387964	74222648	72878560	66593000	65308952	64771484	64868392	65227484	63327716	65876952	66373864	72870596	64069172	72373612	72750904	62874724	62994108	54217444	63339608	62045300	53569228	62667976	62562180	62725208	71729976	72784620
2026-03-02	122293748	1302849408	118264824	121098736	120638144	120787304	117578716	117435352	1318433232	1224085964	116386524	115649668	119479928	119983696	117151760	118834920	118180080	117478656	92015616	1452937252	118875188	117042412	119694964	124397148	122007360	1724250128	18590607232	1616948708	1597589648	1614512360	2930368280	1552804968	122059060	121051512	1402962292	123547656	1448710636	119929632	96677640	90836748	92862168	88588608	87422688	90209700	93370500	95612556	86035284	94038144	87090648	1415875444	88635984	35427804	37579848	91976688	85917624	90596556	93466872	92516832	90392868	90754944	9574131252	10769821440	8828999160	9342005820	8530154880	8514055668	8484430392	1219417720	1925267708	2038969712	2066652548	4088354836	2041635964	2005824980	1817724620	1830828468	1910549000	1729719488	3256502564	106819908	110221660	113356420	105947684	643331664	108339076	109599580	1595561364	76923840	108516012	121994440	120413620	2428438192	99331768	28855048596	103243904	103656416	1596491844	102236388	104390644	105746884	111122116	108028088	110565648	125448292	1467657836	165381720	135650036	102785348	129787532	105647952	131345356	138026564	431625760	107496716	101948396	126172576	130297232	1940830956	108083152	1883177084	102092408	108182248	1856453180	104830116	1871942624	93747744	106324180	119068088	1693858940	102821648	108956136	102080612	103816924	79868088	106155836	1539489844	79071216	82099848	89776788	92505144
