region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
USA/NV	6125773562	158	7	2
GBR/ENG	7715137509	12	12	0
CHN	10162910189	599	10	2
DEU/NW	289	2	2	0
VPN	6227846528	42	42	0
AWS/us-east-1	3111242229	418	53	1
USA/WA	263	1	1	0
GCP/us-central1	3055089259	4	4	0
USA/VA	3055088948	3	3	0
AWS/ap-southeast-1	12080163	9	9	0
USA/NY	6136126842	9	9	0
GCP/us-west4	664305252	4	4	0
AWS/us-east-2	3055089259	4	4	0
USA/MA	12407206486	198	14	8
GBR/SCT	4935094898	9	8	1
USA/DE	463708353	5	5	0
USA	3061593820	10	10	0
NLD/FL	3097363127	5	5	0
USA/IL	58865757	6	6	0
UGA/C	15097915	3	3	0
USA/NC	289	2	2	0
NLD	6989767918	190	5	1
VEN/G	263	1	1	0
BRA/RS	263	1	1	0
ARG/B	263	1	1	0
SGP	263	1	1	0
JPN/13	26246545	3	2	1
JPN	52	2	1	1
JAM/01	26	1	1	0
BRA/PR	26	1	1	0
USA/PA	3055088659	1	1	0
KOR/11	18781012	1	1	0
USA/CT	3055088659	1	1	0
UZB/TK	4778208	1	1	0
VNM/CT	12874616	1	1	0
SAU/02	5375484	1	1	0
USA/TX	3080776745	5	2	1
PHL/01	311	1	1	0
