region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
AWS/us-east-1	7387900489	899	2	15
GitHub	3058658088	1569	185	39
USA/PA	1979256948	769	55	3
CHN	7378434120	1408	0	1
GBR/SCT	10915830976	891	2	9
GBR/ENG	620773605	149	0	2
USA/NY	7877994520	182	14	3
USA/MA	18994265025	1046	4	5
VPN	7426370632	19	6	3
USA/VA	1987928416	516	0	2
CHE/ZH	1158804	4	1	1
CHE/GE	3990532	17	3	1
USA/IL	9073908388	2	2	0
USA/CA	7396889856	26	6	3
SGP	5010086	1	0	1
USA	9017579672	4	4	0
USA/MD	4770020	6	1	1
ITA/45	5040995	1	0	1
FRA/IDF	15726408	13	4	3
CHE/VD	1027788	4	1	1
SAU/02	3668448	1	1	0
DEU/NW	1326712	5	1	1
VNM/HN	11856948	1	1	0
TUR/06	4454544	1	1	0
MEX/CMX	2223484	9	2	2
UZB/TK	4716576	1	1	0
KGZ/GB	3340908	1	1	0
KOR/30	11823906821	2087	0	1
AWS/us-west-2	7378434120	1	1	0
JPN/26	34466008	34	0	1
GBR	1552711828	2	2	0
CHN/BJ	7385239784	2	1	1
USA/UT	1024	1	0	1
