week_start	Neurophysiology
2025-05-12	9598888318
2025-05-19	880736421
2025-05-26	18791412007
2025-06-02	2377737852
2025-06-09	2345139098
2025-07-14	7627184
2025-07-21	534571234
2025-07-28	3095368262
2025-08-04	2298786716
2025-08-11	2926810102
2025-08-18	868578704
2025-08-25	1391302262
2025-09-01	1605852760
2025-09-08	1160709264
2025-09-22	51934246
2025-10-06	1208602732
2025-10-13	2138343984
2025-10-20	581021968
2025-10-27	580366888
2025-11-03	2467541894
2025-11-10	1584610550
2025-11-17	1117467388
2025-11-24	1020948202
2025-12-01	1015969594
2025-12-08	892954436
2025-12-15	19785871302
2025-12-22	834671020
2025-12-29	965056988
2026-01-05	2256766932
2026-01-12	11066302058
2026-01-19	2479898524
2026-01-26	4855584744
2026-02-02	2290365434
2026-02-09	589275976
2026-02-16	496799002
2026-02-23	1558643490
2026-03-02	1280055868
2026-03-09	344357396
2026-03-16	4178263362
2026-03-23	1448845198
2026-03-30	4129555424
2026-04-06	10049701280
2026-04-13	10920630082
2026-04-20	11878360171
2026-04-27	12028475891
2026-05-04	208473710
2026-05-11	1296611702
2026-05-18	5084817948
2026-05-25	2492994428
2026-06-01	1700323082
2026-06-08	1896436262
2026-06-15	1783562988
2026-06-22	1497596254
2026-06-29	3382909988
2026-07-06	4845918277
2026-07-13	4290347724
2026-07-20	1251884126
2026-07-27	357751592
2026-08-03	205879046
2026-08-10	583532039
