week_start	Neurophysiology
2023-04-24	387255659135
2023-05-01	644982738821
2023-05-08	92028544
2023-05-15	28663752
2023-05-22	2055680
2023-05-29	1664184
2023-06-05	2094263812
2023-06-12	7028907908
2023-06-19	130112104
2023-06-26	139394024
2023-07-03	8753288
2023-07-10	26342196
2023-07-17	31489044
2023-07-24	53466272
2023-07-31	1798720
2023-08-07	39180313
2023-08-14	1798720
2023-08-21	1798720
2023-08-28	80070928
2023-09-04	291033028
2023-09-11	1798720
2023-09-18	96486452
2023-09-25	180930219
2023-10-02	60036304
2023-10-09	256960
2023-10-16	275390552
2023-10-23	367484728357
2023-10-30	500964270
2023-11-06	27552939749
2023-11-13	156303322862
2023-11-20	1253344121179
2023-11-27	114552051243
2023-12-04	49234810551
2023-12-11	54543032
2024-01-01	51692128
2024-01-08	256960
2024-01-15	40128736
2024-01-22	46776706831
2024-02-05	259664672
2024-02-12	27926088
2024-02-19	9433152
2024-02-26	11594916
2024-03-04	43546912
2024-03-11	431752089
2024-03-25	604605314
2024-04-01	208472131
2024-04-08	19455876
2024-04-15	182006899
2024-04-22	111560052
2024-05-06	102489233
2024-05-13	16669336
2024-05-27	7795452
2024-06-03	26006676
2024-06-10	52471908
2024-06-17	5265444822
2024-07-08	1742489931
2024-07-22	606276540
2024-07-29	347475277
2024-08-05	245010010
2024-08-12	17883684
2024-08-19	7795452
2024-08-26	62697018696
2024-09-02	214725774411
2024-09-09	539483544516
2024-09-16	1407623936
2024-09-23	7838629975
2024-09-30	1183756919
2024-10-07	12208792
2024-10-14	28129888
2024-10-21	1096772619
2024-10-28	247423716
2024-11-04	230519212
2024-11-11	76520704
2024-11-18	42813172
2024-11-25	44668520
2024-12-02	162336928
2024-12-09	2151192
2025-01-13	26530740
2025-01-20	17621652
2025-02-03	79199172
2025-02-10	584559572
2025-02-17	31090210457
2025-05-12	251658240
2025-06-16	27926088
2025-06-23	1406656512
2025-07-14	860283832
2025-07-21	31176567609
2025-07-28	313234654688
2025-08-04	114751477246
2025-08-11	195033172260
2025-08-18	64156887234
2025-08-25	127328537582
2025-09-01	185155117466
2025-09-08	77089923543
2025-09-15	48843792
2025-09-22	150758112
2025-09-29	33726124
2025-10-06	189426951
2025-10-13	113475420
2025-10-20	39026120
2025-10-27	268859312
2025-11-03	161979661
2025-11-10	122253492
2025-11-17	121432195
2025-11-24	66084815
2025-12-01	65364227
2025-12-08	31215108175
2025-12-15	392985153308
2025-12-22	36168125579
2025-12-29	72605559345
2026-01-05	83973032977
2026-01-12	119184268785
2026-01-19	35236371047
2026-01-26	478259021428
2026-02-02	56088678920
2026-02-09	37519436
2026-02-16	154778686
2026-02-23	265055716
2026-03-02	131847888
2026-03-09	62827098
2026-03-16	573365292
2026-03-23	520759519
2026-03-30	191955104
2026-04-06	280408108
2026-04-13	521281748
2026-04-20	1227864916
2026-04-27	1462162260
2026-05-04	387292072663
2026-05-11	17367424911
2026-05-18	1334706940
2026-05-25	845176336
2026-06-01	70423986
2026-06-08	494913570
2026-06-15	283475053
2026-06-22	762445674
2026-06-29	1164156986
2026-07-06	2354581850
2026-07-13	844480905
2026-07-20	51720904294
2026-07-27	648730170009
2026-08-03	4034786955
2026-08-10	153721617087
2026-08-17	11987135089
