week_start	Neurophysiology	Video
2026-05-11	868679764	0
2026-06-15	132688808	0
2026-06-22	132563248	0
2026-06-29	108890951	0
2026-07-06	329667245	0
2026-07-13	386997241	0
2026-07-20	53605880	0
2026-07-27	349617498342	1495770414972
2026-08-03	22674298320	211000263101
2026-08-10	1050076968	0
