date	bytes_sent	number_of_requests	number_of_downloads
2024-06-27	660278264	100	<50
2024-06-28	439709155	660	<50
2024-07-09	286265576	640	<50
2024-07-10	14269695	<50	<50
2024-07-16	12970584	<50	<50
2024-07-31	481282131	<50	<50
2024-08-23	14269695	<50	<50
2024-08-26	24700029	<50	<50
2024-08-27	11808704	<50	<50
2024-08-29	12711084	<50	<50
2024-08-30	13304517	<50	<50
2024-08-31	13304517	<50	<50
2024-09-02	20087035	<50	<50
2024-09-03	11717438	<50	<50
2024-09-04	31804473	<50	<50
2024-09-05	21874193	<50	<50
2024-09-08	92133923	<50	<50
2024-09-09	10977551	<50	<50
2024-09-10	86569173	<50	<50
2024-09-11	76150003	<50	<50
2024-09-20	425273552	640	<50
2024-09-25	639306744	140	<50
2024-09-30	10532734	<50	<50
2024-10-10	74747639	<50	<50
2024-10-11	8642925	<50	<50
2024-10-12	35675184	<50	<50
2024-10-16	13953204	<50	<50
2024-10-22	421716002	<50	<50
2024-10-28	639306744	140	<50
2024-11-20	39670898	<50	<50
2024-11-23	19979940	<50	<50
2024-11-27	26268708	<50	<50
2024-11-28	19586892	<50	<50
2024-12-02	37824305	<50	<50
2024-12-03	20087035	<50	<50
2025-02-21	11808704	<50	<50
2025-04-01	9760692	<50	<50
2025-04-08	14269695	<50	<50
2025-05-27	119541908	<50	<50
2025-05-31	660278264	<50	<50
2025-07-26	11808704	<50	<50
2025-07-27	12711084	<50	<50
2025-07-28	66874103	<50	<50
2025-07-30	31059948	<50	<50
2025-07-31	59856007	<50	<50
2025-08-01	25706107	<50	<50
2025-08-02	14786852	<50	<50
2025-08-03	26888706	<50	<50
2025-08-04	19608273	<50	<50
2025-08-08	21874193	<50	<50
2025-08-09	20836547	<50	<50
2025-08-10	14269695	<50	<50
2025-08-12	25807743	<50	<50
2025-08-14	33446541	<50	<50
2025-08-15	51007969	<50	<50
2025-08-16	9868697	<50	<50
2025-08-17	45421406	<50	<50
2025-08-18	9765144	<50	<50
2025-08-19	11717438	<50	<50
2025-08-24	22878098	<50	<50
