date	bytes_sent	number_of_requests	number_of_downloads
2025-03-13	137106737	380	<50
2025-06-02	9340082	<50	<50
2025-06-05	65380574	<50	<50
2025-06-25	7013682	360	<50
2025-07-15	2102790	100	<50
2025-07-16	4910892	260	<50
2025-07-29	28414005	<50	<50
2025-07-30	47271640	<50	<50
2025-08-02	9567004	<50	<50
2025-08-03	9353640	<50	<50
2025-08-04	9478784	<50	<50
2025-08-06	9559146	<50	<50
2025-08-10	19225845	<50	<50
2025-08-12	9462157	<50	<50
2025-08-14	9474293	<50	<50
2025-08-15	9370870	<50	<50
2025-08-26	9478784	<50	<50
2025-08-28	9542171	<50	<50
2025-08-30	9417583	<50	<50
2025-08-31	9462157	<50	<50
2025-09-01	9474293	<50	<50
2025-09-04	28397284	<50	<50
2025-09-09	18802895	<50	<50
2025-09-11	9431394	<50	<50
2025-09-12	9565028	<50	<50
2025-09-29	8292942	<50	<50
2025-10-08	21033076	<50	<50
2025-12-16	127216536	<50	<50
2025-12-18	189439689	<50	<50
2025-12-19	143683082	<50	<50
2025-12-22	9559146	<50	<50
2025-12-26	9353640	<50	<50
2026-01-09	9683674	<50	<50
2026-01-17	113647248	<50	<50
2026-01-18	28060920	<50	<50
2026-01-27	9363527	<50	<50
2026-01-28	47367523	<50	<50
2026-01-29	9565028	<50	<50
2026-01-30	28338480	<50	<50
2026-01-31	9474293	<50	<50
2026-02-02	18880396	<50	<50
2026-02-03	9478784	<50	<50
2026-02-04	9370870	<50	<50
2026-02-05	19004328	<50	<50
2026-02-20	170819466	80	<50
2026-02-26	20415178	<50	<50
2026-02-27	7861250	<50	<50
2026-02-28	6063382	<50	<50
2026-03-01	19675710	<50	<50
2026-03-02	12320064	<50	<50
2026-03-03	19167677	<50	<50
2026-03-04	6831417	<50	<50
2026-03-05	13211360	<50	<50
2026-03-06	12467550	<50	<50
2026-03-08	9772875	<50	<50
2026-03-09	6393210	<50	<50
2026-03-19	63015297	<50	<50
2026-03-26	12676148	<50	<50
2026-03-29	28796660	80	<50
2026-03-30	8970808	<50	<50
2026-04-02	9431394	<50	<50
2026-04-04	28265077	<50	<50
2026-04-07	34979774	<50	<50
2026-04-08	18785034	<50	<50
2026-04-10	18963280	<50	<50
2026-04-11	9353640	<50	<50
2026-04-12	37572218	<50	<50
2026-04-13	18910178	<50	<50
2026-04-14	8319516	<50	<50
2026-04-15	9353640	<50	<50
2026-04-16	45490262	<50	<50
2026-04-17	10400204	<50	<50
2026-04-18	16040266	<50	<50
2026-04-19	41197952	<50	<50
2026-04-20	19883295	<50	<50
2026-04-21	79701290	<50	<50
2026-04-23	9542171	<50	<50
2026-04-24	18978931	<50	<50
2026-04-26	9462157	<50	<50
2026-04-29	18936450	<50	<50
2026-04-30	9462157	<50	<50
2026-05-01	9474293	<50	<50
2026-05-03	9462157	<50	<50
2026-05-12	9340082	<50	<50
2026-05-15	7268977	<50	<50
2026-05-16	15539895	<50	<50
2026-05-17	34714720	<50	<50
2026-05-18	29467090	<50	<50
2026-05-19	22875739	<50	<50
2026-05-21	7031055	<50	<50
2026-05-23	3221992	<50	<50
2026-05-24	5495668	<50	<50
2026-05-26	24447441	<50	<50
2026-05-27	30146548	120	<50
2026-05-28	24380804	80	<50
2026-05-29	32163722	<50	<50
2026-05-30	5833787	<50	<50
2026-05-31	6820028	<50	<50
2026-06-01	8119701	<50	<50
2026-06-02	29018762	<50	<50
2026-06-03	9783580	<50	<50
2026-06-04	30965408	<50	<50
2026-06-06	53708604	<50	<50
2026-06-08	2947860	<50	<50
2026-06-10	51587171	160	<50
2026-06-12	5758446	<50	<50
2026-06-13	16343986	100	<50
2026-06-14	33757111	<50	<50
2026-06-15	14525286	<50	<50
2026-06-18	29927426	60	<50
2026-06-22	15757776	<50	<50
2026-06-23	11182774	60	<50
2026-06-24	20788624	<50	<50
2026-06-26	23579402	100	<50
2026-06-27	52848482	<50	<50
2026-06-29	18912786	<50	<50
2026-07-01	16859138	100	<50
2026-07-02	11180082	60	<50
2026-07-03	5540612	<50	<50
2026-07-04	5463794	<50	<50
2026-07-06	270651319	60	<50
2026-07-07	72942304	<50	<50
2026-07-08	25259216	100	<50
2026-07-09	23459088	60	<50
2026-07-10	6422538	<50	<50
