week_start	Neurophysiology
2024-12-16	405930339
2024-12-23	1440315
2025-01-27	108069892
2025-02-10	2819029
2025-02-17	309988415
2025-02-24	2169472
2025-06-30	206721122
2025-07-07	728370
2025-07-14	133706
2025-07-21	7062043
2025-07-28	69371987
2025-08-04	46157196
2025-08-11	53555584
2025-08-18	15613652
2025-08-25	33365199
2025-09-01	27452147
2025-09-08	21953567
2025-10-06	3307534
2025-11-24	1339731
2025-12-08	7062043
2025-12-15	635639229
2025-12-22	23996747
2025-12-29	23334794
2026-01-05	26242998
2026-01-12	633370183
2026-01-19	36688674
2026-01-26	53863533
2026-02-02	10240
2026-02-16	18547518
2026-02-23	130167581
2026-03-02	148469284
2026-03-09	40422676
2026-03-16	154950423
2026-03-23	44897392
2026-03-30	53685911
2026-04-06	90227388
2026-04-13	139060474
2026-04-20	258347224
2026-04-27	26229491
2026-05-04	1389126
2026-05-11	98409671
2026-05-18	903221148
2026-05-25	491861024
2026-06-01	185284929
2026-06-08	385530433
2026-06-15	226643910
