week_start	Neurophysiology
2024-10-14	142452177780
2024-10-21	2676460356
2024-10-28	744714133
2024-11-11	3748202320
2024-11-18	8630684856
2024-11-25	148113588
2024-12-02	19394755312
2025-02-10	526369137
2025-02-17	459241045
2025-03-03	4061496
2025-03-17	20372988
2025-03-24	502712572
2025-03-31	1753609474
2025-04-07	14346333
2025-06-02	374247204
2025-07-21	4419924720
2025-07-28	45107128447
2025-08-04	22835798118
2025-08-11	37337131897
2025-08-18	15194040549
2025-08-25	14347710822
2025-09-01	26177782884
2025-09-08	14979379288
2025-10-06	17479878
2025-12-08	1315360444
2025-12-15	151515611915
2025-12-22	12709467002
2025-12-29	12982626298
2026-01-05	10548386070
2026-01-12	136784086339
2026-01-19	34042930600
2026-01-26	55948068394
2026-02-02	20320336346
2026-02-16	200483076
2026-02-23	3175011912
2026-03-02	664799705
2026-03-09	168031680
2026-03-16	2066318844
2026-03-23	7214567613
2026-03-30	13402576689
2026-04-06	1918487837
2026-04-13	1474716147
2026-04-20	3346410685
2026-04-27	1500460747
2026-05-04	217945128
2026-05-11	8503393711
2026-05-18	2602801296
2026-05-25	953987218
2026-06-01	1478180121
