region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
ALB/10	593704	1	1	0
IRQ/AR	703184	1	1	0
NGA/LA	1244652	1	1	0
PER/LMA	6085729	1	1	0
DEU/BW	3799676	2	1	1
USA/IL	1738288	8	2	2
FRA/IDF	2093104	10	3	3
BRA/ES	993920	1	1	0
TUR/06	993920	1	1	0
BRA/MT	1307360	2	2	0
VEN/P	993920	1	1	0
COG/BZV	1061565	1	1	0
NPL	2767624	3	3	0
TUR/07	1034264	1	1	0
ARE/AJ	480840	1	1	0
ESP/CN	810704	1	1	0
USA/NC	810704	1	1	0
COL/CUN	391376	1	1	0
COL/ANT	391376	1	1	0
VNM/HP	426320	1	1	0
IND/PB	426320	1	1	0
BOL/L	6024622	1	1	0
JOR/AM	2018888	1	1	0
ARG/S	490128	1	1	0
EGY/ALX	310952	1	1	0
IDN	344768	1	1	0
ARG/H	344768	1	1	0
PHL/07	344768	1	1	0
TUR/01	1441176	1	1	0
PSE/RBH	2358288	1	1	0
IRQ/SU	5568180	1	1	0
CAN/MB	6316401	1	1	0
VNM/26	6024975	1	1	0
COL/MET	917112	1	1	0
GTM/01	6024975	1	1	0
EST/37	313440	1	1	0
HND/YO	313440	1	1	0
BRA/MS	1059129	1	1	0
NIC/MN	1059129	1	1	0
FRA/NOR	6017127	1	1	0
USA/FL	2002064	1	1	0
IDN/KB	7009356	1	1	0
TUN/41	417160	1	1	0
CHL/ML	4323528	1	1	0
ARE/DU	360240	1	1	0
UKR/63	1055614	1	1	0
