date	bytes_sent	number_of_requests	number_of_downloads
2023-06-29	4265158309	580	<50
2023-06-30	372094744	4040	<50
2023-07-01	4072382	4320	<50
2023-07-02	4072382	4320	<50
2023-07-03	65535231	<50	<50
2023-07-04	4072382	4320	<50
2023-07-06	177284023	5220	<50
2023-07-07	58954341	140	<50
2023-07-10	29728665	<50	<50
2023-07-11	4072382	4320	<50
2023-07-12	53358965	4320	<50
2023-07-14	104808757	420	<50
2023-07-15	4072382	4320	<50
2023-07-16	4072382	4320	<50
2023-07-17	4756411910	5040	160
2023-07-18	4133822	4320	<50
2023-07-19	4072382	4320	<50
2023-07-20	131269437	7200	<50
2023-07-21	4072382	4320	<50
2023-07-22	4072382	4320	<50
2023-07-23	4072382	4320	<50
2023-07-24	4072382	4320	<50
2023-07-25	4569488173	4460	160
2023-07-26	4072382	4320	<50
2023-07-28	176208339	<50	<50
2023-07-29	4072382	4320	<50
2023-07-31	31648504	4320	<50
2023-08-02	4072382	4320	<50
2023-08-04	4072382	4320	<50
2023-08-07	4072382	4320	<50
2023-08-08	4072382	4320	<50
2023-08-09	4072382	4320	<50
2023-08-10	4628300559	160	160
2023-08-12	4072382	4320	<50
2023-08-13	4072382	4320	<50
2023-08-16	4072382	4320	<50
2023-08-18	4632372941	4460	160
2023-08-19	4072286	4320	<50
2023-08-22	4072382	4320	<50
2023-08-25	4072382	4320	<50
2023-08-28	4628300559	160	160
2023-08-29	27576122	<50	<50
2023-08-30	4072382	4320	<50
2023-08-31	95797596	4300	<50
2023-09-02	4072382	4320	<50
2023-09-03	8144764	8620	<50
2023-09-04	4072382	4320	<50
2023-09-07	4072382	4320	<50
2023-09-08	4072382	4320	<50
2023-09-11	4072382	4320	<50
2023-09-14	27251328	<50	<50
2023-09-16	4072382	4320	<50
2023-09-18	4072966	4320	<50
2023-09-21	4072382	4320	<50
2023-09-22	4072382	4320	<50
2023-09-24	4072382	4320	<50
2023-09-25	8144764	8620	<50
2023-09-26	4289468993	140	140
2023-09-27	4703833231	4480	160
2023-09-29	4072382	4320	<50
2023-10-01	4072382	4320	<50
2023-10-07	4072382	4320	<50
2023-10-08	4072382	4320	<50
2023-10-09	17333935	<50	<50
2023-10-12	4072382	4320	<50
2023-10-16	4072382	4320	<50
2023-10-20	25088223	<50	<50
2023-10-21	91617727	<50	<50
2023-10-22	149663441	<50	<50
2023-10-23	126092379	<50	<50
2023-10-24	108719039	<50	<50
2023-10-25	3832304107	140	120
2023-10-26	3703649168	120	120
2023-10-31	72287371	4320	<50
2023-11-01	75109048	<50	<50
2023-11-02	17114011	<50	<50
2023-11-03	71460290	<50	<50
2023-11-05	54690671	<50	<50
2023-11-06	93244259	<50	<50
2023-11-10	45085232	<50	<50
2023-11-12	60192770	<50	<50
2023-11-13	18573320	<50	<50
2023-11-16	4124622	4300	<50
2023-11-18	71460290	<50	<50
2023-11-19	4534567686	1080	<50
2023-11-21	17761749439	1600	440
2023-11-27	4628300559	160	160
2023-11-28	3791906602	120	120
2023-11-29	17715936	80	<50
2023-11-30	4072382	4320	<50
2023-12-01	4072382	4320	<50
2023-12-05	4072382	4320	<50
2023-12-07	26722344	<50	<50
2023-12-08	4072382	4320	<50
2023-12-11	4924809885	1020	<50
2023-12-12	1829026157	380	<50
2023-12-13	71460290	<50	<50
2024-01-04	71460290	<50	<50
2024-01-05	71460290	<50	<50
2024-01-17	51276390	<50	<50
2024-01-22	423633552	1800	<50
2024-01-23	142466728	520	<50
2024-01-24	382371038	1180	<50
2024-01-25	258794999	720	<50
2024-01-26	362832141	1360	<50
2024-01-27	300482970	1200	<50
2024-01-28	326545333	1100	<50
2024-01-29	281734259	920	<50
2024-01-30	280997853	1060	<50
2024-01-31	244291444	820	<50
2024-02-01	324080792	1340	<50
2024-02-02	192839238	740	<50
2024-02-03	279173577	1000	<50
2024-02-04	254554745	980	<50
2024-02-05	241336911	1000	<50
2024-02-06	271502337	1060	<50
2024-02-07	206155916	820	<50
2024-02-08	43809190	140	<50
2024-02-11	40742667	160	<50
2024-02-12	121726100	420	<50
2024-02-13	201182068	680	<50
2024-02-14	14082373	60	<50
2024-02-15	69257287	220	<50
2024-02-19	19396644	80	<50
2024-02-21	16184461	<50	<50
2024-02-23	7795452	<50	<50
2024-02-24	160334061	540	<50
2024-02-25	141082235	520	<50
2024-02-26	105699821	400	<50
2024-02-27	152379778	620	<50
2024-02-28	19267424	60	<50
2024-02-29	37806427	160	<50
2024-03-02	45271340	200	<50
2024-03-03	37645628	140	<50
2024-03-04	17421709	<50	<50
2024-03-05	21115707	80	<50
2024-03-06	7795452	<50	<50
2024-03-08	87515578	<50	<50
2024-03-09	35930148	80	<50
2024-03-11	7729944	<50	<50
2024-03-12	9922869135	12780	240
2024-03-13	7476842131	16180	380
2024-03-14	2179332265	5280	140
2024-03-15	3955504575	9940	260
2024-03-16	4167092962	10980	280
2024-03-17	3365375050	9000	240
2024-03-18	4930407486	16780	280
2024-03-19	1413605390	6540	<50
2024-03-20	3889058742	18280	120
2024-03-21	2701493268	12680	80
2024-03-22	17569013	60	<50
2024-03-25	3001313793	10180	160
2024-03-26	2927421730	10020	140
2024-03-27	1832539067	8900	60
2024-03-28	4832792747	23680	160
2024-03-29	1902761044	9520	60
2024-03-30	123421210	520	<50
2024-03-31	8586542525	280	280
2024-04-01	62839085	300	<50
2024-04-02	70677890	360	<50
2024-04-03	86843868	420	<50
2024-04-04	1484968565	7140	<50
2024-04-05	2287919897	11000	80
2024-04-06	1027969420	5240	<50
2024-04-07	1312162758	6160	<50
2024-04-08	771206108	3540	<50
2024-04-09	386331960	1880	<50
2024-04-10	41786905	220	<50
