date	bytes_sent	number_of_requests	number_of_downloads
2024-08-30	69288154	<50	<50
2024-08-31	75592849	160	<50
2024-09-07	2608343	<50	<50
2024-09-08	2392083	<50	<50
2024-09-09	2098536	<50	<50
2024-09-10	7460346	<50	<50
2024-09-11	2478083	<50	<50
2024-09-20	78609617	160	<50
2024-09-25	62437943	<50	<50
2024-10-03	1958976	<50	<50
2024-10-13	313160	<50	<50
2024-10-17	37753914	<50	<50
2024-10-20	8981819	<50	<50
2024-10-28	62437943	<50	<50
2024-11-05	62931383	<50	<50
2024-11-23	8941870	<50	<50
2024-11-30	794771	<50	<50
2024-12-01	2461075	<50	<50
2024-12-02	5173143	<50	<50
2025-01-31	2898218	<50	<50
2025-02-11	1245256	<50	<50
2025-02-21	71163074	<50	<50
2025-05-10	6220308	<50	<50
2025-06-12	71163074	<50	<50
2025-07-21	1874920	<50	<50
2025-07-26	1245256	<50	<50
2025-07-28	2536645	<50	<50
2025-07-30	5725201	<50	<50
2025-07-31	2098536	<50	<50
2025-08-01	15001178	<50	<50
2025-08-02	3131011	<50	<50
2025-08-03	1071946	<50	<50
2025-08-05	794771	<50	<50
2025-08-06	2024347	<50	<50
2025-08-10	5338736	<50	<50
2025-08-11	4944012	<50	<50
2025-08-12	795515	<50	<50
2025-08-13	542264	<50	<50
2025-08-15	3904872	<50	<50
2025-08-17	2266144	<50	<50
2025-08-19	2392083	<50	<50
2025-08-23	3666238	<50	<50
2025-08-27	3110154	<50	<50
2025-08-28	6313935	<50	<50
2025-08-29	4960972	<50	<50
2025-08-30	3098753	<50	<50
2025-09-02	4685522	<50	<50
2025-09-04	1306063	<50	<50
2025-09-05	575709	<50	<50
2025-09-07	599840	<50	<50
2025-09-08	3810806	<50	<50
2025-09-12	8538064	<50	<50
2025-10-08	13524296	<50	<50
2025-12-12	1245256	<50	<50
2025-12-16	71163074	<50	<50
2025-12-18	145477727	80	80
2025-12-19	73771417	<50	<50
2025-12-20	795515	<50	<50
2025-12-26	10240	<50	<50
2025-12-27	2392083	<50	<50
2025-12-29	2024347	<50	<50
2026-01-02	542264	<50	<50
2026-01-03	1666304	<50	<50
2026-01-09	348237	<50	<50
2026-01-10	375123	<50	<50
2026-01-16	29822178	<50	<50
2026-01-17	20518341	<50	<50
2026-01-18	33285714	<50	<50
2026-01-22	2753695	<50	<50
2026-01-23	4363061	<50	<50
2026-01-24	599840	<50	<50
2026-01-26	794771	<50	<50
2026-01-27	4480581	<50	<50
2026-01-28	4655861	<50	<50
2026-01-29	679795	<50	<50
2026-01-30	12762337	<50	<50
2026-02-02	8828060	<50	<50
2026-02-03	5752501	<50	<50
2026-02-04	5924316	<50	<50
2026-02-05	2902762	<50	<50
2026-02-06	2773936	<50	<50
2026-02-20	41742474	60	<50
2026-02-24	3708106	<50	<50
2026-02-25	9113590	<50	<50
2026-02-26	27045932	<50	<50
2026-02-27	8976304	<50	<50
2026-02-28	13663362	<50	<50
2026-03-01	2361372	<50	<50
2026-03-02	7193818	<50	<50
2026-03-03	3645190	<50	<50
2026-03-05	4867588	<50	<50
2026-03-06	5588522	<50	<50
2026-03-07	8651634	<50	<50
2026-03-08	6353188	<50	<50
2026-03-09	4073132	<50	<50
2026-03-10	15753842	<50	<50
2026-03-15	1874920	<50	<50
2026-03-19	41938732	<50	<50
2026-03-20	2478083	<50	<50
2026-03-21	1845259	<50	<50
2026-03-26	12163476	<50	<50
2026-03-27	4335995	<50	<50
2026-04-01	3105502	<50	<50
2026-04-02	1874920	<50	<50
2026-04-04	3330410	<50	<50
2026-04-05	6533675	<50	<50
2026-04-06	4009417	<50	<50
2026-04-07	5147131	<50	<50
2026-04-08	2733589	<50	<50
2026-04-10	2146810	<50	<50
2026-04-11	6429163	<50	<50
2026-04-12	6112288	<50	<50
2026-04-13	4237368	<50	<50
2026-04-14	2362448	<50	<50
2026-04-15	2024347	<50	<50
2026-04-17	6469672	<50	<50
2026-04-18	2608343	<50	<50
2026-04-21	35950344	<50	<50
2026-04-22	3316200	<50	<50
2026-04-24	6296955	<50	<50
2026-04-26	11433961	<50	<50
2026-04-29	2392083	<50	<50
2026-04-30	2392083	<50	<50
2026-05-11	348237	<50	<50
2026-05-12	348237	<50	<50
2026-05-14	1348831	<50	<50
2026-05-15	5310414	<50	<50
2026-05-16	994000	<50	<50
2026-05-17	13833016	<50	<50
2026-05-18	33276259	<50	<50
2026-05-19	12649048	<50	<50
