region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
USA/NH	3226417668	13253	2407	1826
GH-actions	2963912924	12119	2744	2560
VPN	319266304	851	255	120
GBR/ENG	101624206	139	106	4
AWS/us-east-1	198367792	215	215	0
USA/MA	103373312	128	0	116
CHN	91391640	106	103	1
AWS/ap-southeast-1	154884584	180	180	0
USA/CA	229619596	777	206	206
USA/NY	89989624	101	101	0
CHN/SH	89989640	103	101	1
AWS/us-east-2	19883936	22	22	0
THA	90720976	104	104	0
AWS/us-west-2	4933568	6	6	0
MEX/CMX	68483876	297	67	47
VNM/HP	1354440	1	1	0
HKG	1134880	2	2	0
THA/91	15374968	28	28	0
VNM/44	1367600	1	1	0
VNM/22	497272	1	1	0
EST/37	243784	1	1	0
CHE/VD	346184	2	1	1
CHN/GS	2041096	2	2	0
SGP	3274888	14	5	4
CHE/ZH	49152	3	0	1
JAM	501472	1	1	0
GCP/us-central1	2765168	5	5	0
USA/IL	2876920	10	2	2
FRA/IDF	2701632	12	3	3
VNM/13	662664	1	1	0
BGD	2517984	2	2	0
PRT/13	1507800	1	1	0
MEX/NLE	1507800	1	1	0
IRQ/BG	1507800	1	1	0
CHL/RM	2038448	2	2	0
VNM/68	527272	1	1	0
VNM/SG	2727600	3	3	0
BRA/RJ	530648	1	1	0
VNM	901088	1	1	0
KEN	259640	1	1	0
KEN/30	259640	1	1	0
UZB/TK	259640	1	1	0
MAR/07	259640	1	1	0
MAR/04	1010184	1	1	0
BRA/PE	638496	1	1	0
VNM/HN	1426312	1	1	0
