date	bytes_sent	number_of_requests	number_of_downloads
2026-02-04	384939392	760	380
2026-02-05	410804132	1560	260
2026-02-06	7079144	<50	<50
2026-02-07	12521232	<50	<50
2026-02-08	9739024	<50	<50
2026-02-09	8875842	<50	<50
2026-02-10	240423604	920	180
2026-02-11	10799443	<50	<50
2026-02-12	239765984	920	180
2026-02-13	1617968	<50	<50
2026-02-14	4836520	<50	<50
2026-02-15	7972600	<50	<50
2026-02-16	5606840	<50	<50
2026-02-17	235402016	920	180
2026-02-18	6002209	<50	<50
2026-02-19	74035096	80	<50
2026-02-20	24363096	60	<50
2026-02-21	3926288	<50	<50
2026-02-24	233492184	920	160
2026-02-25	8825216	<50	<50
2026-02-26	12557680	<50	<50
2026-02-27	6600096	<50	<50
2026-02-28	239765152	960	180
2026-03-01	1822976	<50	<50
2026-03-02	17111120	80	<50
2026-03-03	12600832	40	<50
2026-03-04	16211696	60	<50
2026-03-05	10676128	<50	<50
2026-03-06	16090400	60	<50
2026-03-07	8981520	<50	<50
2026-03-08	18777872	80	<50
2026-03-09	5008256	<50	<50
2026-03-10	8249056	<50	<50
2026-03-18	324019680	1380	240
2026-03-19	273157240	980	240
2026-03-20	218599312	920	160
2026-03-26	2556600	<50	<50
2026-03-27	107953404	460	80
2026-04-10	173094848	640	100
2026-04-20	217865024	920	160
2026-04-21	490654488	1900	400
2026-04-22	220586140	920	160
2026-05-12	243784	<50	<50
2026-05-15	10333660	<50	<50
2026-05-16	7062612	<50	<50
2026-05-17	22681788	80	<50
2026-05-18	56781612	80	60
2026-05-19	138612812	420	120
2026-05-20	117626464	400	100
2026-05-21	5009904	<50	<50
2026-05-22	3048916	<50	<50
2026-05-23	10753612	<50	<50
2026-05-24	96553284	120	100
2026-05-25	5474892	<50	<50
2026-05-26	5588900	<50	<50
2026-05-27	48345620	200	<50
2026-05-28	122459228	500	120
2026-05-29	3875072	<50	<50
2026-05-30	104331520	400	100
2026-05-31	8351860	<50	<50
2026-06-01	102149492	400	100
2026-06-02	3316152	<50	<50
2026-06-03	108318964	420	120
2026-06-04	203407064	540	220
2026-06-05	1310568	<50	<50
2026-06-06	898136	<50	<50
2026-06-07	98869728	380	100
2026-06-08	99806044	380	100
2026-06-09	99054712	380	100
2026-06-10	21745648	100	<50
2026-06-11	108613608	420	120
2026-06-12	106632752	420	100
2026-06-13	19561708	80	<50
