week_start	Neurophysiology
2024-06-10	4987267282
2024-07-01	1484686048
2024-07-08	1405364809
2024-07-22	80050776
2024-08-12	687891540
2024-08-26	684378309
2024-09-02	2502116694
2024-09-09	59948620
2024-09-16	57226105
2024-09-30	34260684
2024-10-21	71010672
2024-11-11	13953204
2024-11-18	22141704
2024-12-02	1372269849
2025-02-10	687891540
2025-02-24	28299456
2025-03-10	11987964
2025-07-21	687891540
2025-07-28	3450900849
2025-08-11	687891540
2025-08-18	650483528
2025-08-25	101566072
2025-09-01	2098054313
2025-10-06	21699368
2025-12-08	687891540
2025-12-15	5587376114
2025-12-29	668468227
2026-01-12	4074233331
2026-01-19	650483528
2026-01-26	1424336347
2026-02-02	673717966
2026-02-16	139732152
2026-02-23	14626952
2026-03-02	14245198
2026-03-09	1281340555
2026-03-16	4866247817
2026-03-23	63228870
2026-03-30	2023916
2026-04-13	4855504506
2026-04-20	137959848
2026-04-27	17883684
2026-05-11	57178256
2026-05-18	49431118
