asset_path	bytes_sent
sub-1912-2019-11-04-0083/sub-1912-2019-11-04-0083_icephys.nwb	449473903
sub-X2019-01-22-19122026/sub-X2019-01-22-19122026_icephys.nwb	303326369
sub-1911-19o10010/sub-1911-19o10010_icephys.nwb	147415766
sub-1808-18320005/sub-1808-18320005_icephys.nwb	132008957
sub-X2015-11-09-2015-11-09-0017/sub-X2015-11-09-2015-11-09-0017_icephys.nwb	212122590
sub-X2019-01-22-19122017/sub-X2019-01-22-19122017_icephys.nwb	282063640
sub-X2016-02-25-2016-02-25-0073/sub-X2016-02-25-2016-02-25-0073_icephys.nwb	187898178
sub-X2019-01-29-19129069/sub-X2019-01-29-19129069_icephys.nwb	326702170
sub-1909-19328019/sub-1909-19328019_icephys.nwb	333996022
sub-1802-18201004/sub-1802-18201004_icephys.nwb	205796337
sub-1813-18329014/sub-1813-18329014_icephys.nwb	154231799
sub-1908-19320022/sub-1908-19320022_icephys.nwb	326016368
sub-X2019-01-29-19129057/sub-X2019-01-29-19129057_icephys.nwb	304771524
sub-1911-19o10045/sub-1911-19o10045_icephys.nwb	163463189
sub-X2019-01-29-19129004/sub-X2019-01-29-19129004_icephys.nwb	306582418
sub-X2016-01-28-2016-01-28-0012/sub-X2016-01-28-2016-01-28-0012_icephys.nwb	196248726
sub-X2019-01-28-19128068/sub-X2019-01-28-19128068_icephys.nwb	292955576
sub-X2015-10-08-15o08032/sub-X2015-10-08-15o08032_icephys.nwb	214715140
sub-1913-2019-11-26-0019/sub-1913-2019-11-26-0019_icephys.nwb	101467745
sub-X2015-11-09-2015-11-09-0106/sub-X2015-11-09-2015-11-09-0106_icephys.nwb	262924711
sub-X2019-01-28-19128061/sub-X2019-01-28-19128061_icephys.nwb	293032785
sub-X2019-01-28-19128003/sub-X2019-01-28-19128003_icephys.nwb	299670089
sub-1914-2019-11-28-0038/sub-1914-2019-11-28-0038_icephys.nwb	277956291
sub-X2016-03-03-2016-03-03-0002/sub-X2016-03-03-2016-03-03-0002_icephys.nwb	285191388
sub-X2015-10-08-15o08002/sub-X2015-10-08-15o08002_icephys.nwb	231984768
sub-1902-19128006/sub-1902-19128006_icephys.nwb	303938864
sub-X2020-01-06-2020-01-06-0095/sub-X2020-01-06-2020-01-06-0095_icephys.nwb	139873470
sub-X2016-02-04-2016-02-04-0009/sub-X2016-02-04-2016-02-04-0009_icephys.nwb	190191282
sub-X2015-11-09-2015-11-09-0107/sub-X2015-11-09-2015-11-09-0107_icephys.nwb	255648692
sub-X2019-11-28-2019-11-28-0093/sub-X2019-11-28-2019-11-28-0093_icephys.nwb	119220682
sub-1803-18220019/sub-1803-18220019_icephys.nwb	152217026
sub-X2019-11-26-2019-11-26-0110/sub-X2019-11-26-2019-11-26-0110_icephys.nwb	126223845
sub-X2020-01-06-2020-01-06-0017/sub-X2020-01-06-2020-01-06-0017_icephys.nwb	136526034
sub-X2015-10-08-15o08011/sub-X2015-10-08-15o08011_icephys.nwb	219550328
sub-X2016-02-29-2016-02-29-0065/sub-X2016-02-29-2016-02-29-0065_icephys.nwb	262385454
sub-X2015-10-08-15o08020/sub-X2015-10-08-15o08020_icephys.nwb	240246965
sub-1902-19128040/sub-1902-19128040_icephys.nwb	311556252
sub-1822-18o22020/sub-1822-18o22020_icephys.nwb	150288966
sub-X2015-10-08-15o08017/sub-X2015-10-08-15o08017_icephys.nwb	204834580
sub-1813-18329062/sub-1813-18329062_icephys.nwb	125877886
sub-1907-19319025/sub-1907-19319025_icephys.nwb	297630263
sub-X2020-01-27-2020-01-27-0038/sub-X2020-01-27-2020-01-27-0038_icephys.nwb	134940058
sub-1909-19328034/sub-1909-19328034_icephys.nwb	348103907
sub-X2019-01-29-19129043/sub-X2019-01-29-19129043_icephys.nwb	270596828
sub-X2020-03-02-2020-03-02-0023/sub-X2020-03-02-2020-03-02-0023_icephys.nwb	117060447
sub-X2020-01-28-2020-01-28-0017/sub-X2020-01-28-2020-01-28-0017_icephys.nwb	141272684
sub-1808-18320021/sub-1808-18320021_icephys.nwb	112345700
sub-X2019-03-20-19320017/sub-X2019-03-20-19320017_icephys.nwb	304802807
sub-X2020-01-27-2020-01-27-0008/sub-X2020-01-27-2020-01-27-0008_icephys.nwb	129941566
sub-1912-2019-11-04-0001/sub-1912-2019-11-04-0001_icephys.nwb	129679510
sub-X2016-03-03-2016-03-03-0100/sub-X2016-03-03-2016-03-03-0100_icephys.nwb	215207042
sub-X2016-02-25-2016-02-25-0255/sub-X2016-02-25-2016-02-25-0255_icephys.nwb	265791987
sub-X2015-11-09-2015-11-09-0003/sub-X2015-11-09-2015-11-09-0003_icephys.nwb	207787814
sub-X2019-01-22-19122003/sub-X2019-01-22-19122003_icephys.nwb	455408288
sub-X2016-02-25-2016-02-25-0005/sub-X2016-02-25-2016-02-25-0005_icephys.nwb	283998755
sub-X2020-01-28-2020-01-28-0029/sub-X2020-01-28-2020-01-28-0029_icephys.nwb	132238366
sub-1802-18201011/sub-1802-18201011_icephys.nwb	151718072
sub-X2016-01-28-2016-01-28-0019/sub-X2016-01-28-2016-01-28-0019_icephys.nwb	181960946
sub-1906-19228068/sub-1906-19228068_icephys.nwb	324214996
sub-1903-19129058/sub-1903-19129058_icephys.nwb	308132435
sub-X2015-11-09-2015-11-09-0078/sub-X2015-11-09-2015-11-09-0078_icephys.nwb	259075670
sub-X2019-03-20-19320001/sub-X2019-03-20-19320001_icephys.nwb	314493120
sub-X2020-01-28-2020-01-28-0008/sub-X2020-01-28-2020-01-28-0008_icephys.nwb	129222969
sub-X2019-03-20-19320030/sub-X2019-03-20-19320030_icephys.nwb	318218178
sub-X2019-01-29-19129052/sub-X2019-01-29-19129052_icephys.nwb	278728747
sub-X2016-02-25-2016-02-25-0082/sub-X2016-02-25-2016-02-25-0082_icephys.nwb	266379158
sub-1906-19228058/sub-1906-19228058_icephys.nwb	363681560
sub-1813-18329044/sub-1813-18329044_icephys.nwb	161635302
sub-1909-19328046/sub-1909-19328046_icephys.nwb	348411782
sub-1809-18320031/sub-1809-18320031_icephys.nwb	139709456
sub-X2016-02-04-2016-02-04-0033/sub-X2016-02-04-2016-02-04-0033_icephys.nwb	198519550
sub-X2019-01-22-19122024/sub-X2019-01-22-19122024_icephys.nwb	476148699
sub-X2020-01-06-2020-01-06-0063/sub-X2020-01-06-2020-01-06-0063_icephys.nwb	132768031
sub-1803-18220008/sub-1803-18220008_icephys.nwb	196965670
sub-X2020-01-27-2020-01-27-0042/sub-X2020-01-27-2020-01-27-0042_icephys.nwb	786382522
sub-X2020-01-06-2020-01-06-0090/sub-X2020-01-06-2020-01-06-0090_icephys.nwb	172371398
sub-1822-18o22001/sub-1822-18o22001_icephys.nwb	163398142
sub-X2015-10-08-15o08007/sub-X2015-10-08-15o08007_icephys.nwb	195641871
sub-X2015-10-08-15o08038/sub-X2015-10-08-15o08038_icephys.nwb	205030920
sub-X2019-11-28-2019-11-28-0079/sub-X2019-11-28-2019-11-28-0079_icephys.nwb	96227816
sub-X2016-03-01-2016-03-01-0000/sub-X2016-03-01-2016-03-01-0000_icephys.nwb	240138656
sub-1914-2019-11-28-0010/sub-1914-2019-11-28-0010_icephys.nwb	117111288
sub-X2016-03-03-2016-03-03-0054/sub-X2016-03-03-2016-03-03-0054_icephys.nwb	255741069
sub-X2016-02-25-2016-02-25-0134/sub-X2016-02-25-2016-02-25-0134_icephys.nwb	171115364
sub-1913-2019-11-26-0037/sub-1913-2019-11-26-0037_icephys.nwb	101300341
sub-X2016-03-01-2016-03-01-0047/sub-X2016-03-01-2016-03-01-0047_icephys.nwb	256595218
sub-1913-2019-11-26-0006/sub-1913-2019-11-26-0006_icephys.nwb	127717758
sub-X2020-01-06-2020-01-06-0082/sub-X2020-01-06-2020-01-06-0082_icephys.nwb	124815242
sub-X2016-02-04-2016-02-04-0021/sub-X2016-02-04-2016-02-04-0021_icephys.nwb	232036716
sub-X2016-02-29-2016-02-29-0032/sub-X2016-02-29-2016-02-29-0032_icephys.nwb	269406074
sub-X2015-10-08-15o08022/sub-X2015-10-08-15o08022_icephys.nwb	183999994
sub-X2016-02-04-2016-02-04-0045/sub-X2016-02-04-2016-02-04-0045_icephys.nwb	208778622
sub-X2020-01-06-2020-01-06-0048/sub-X2020-01-06-2020-01-06-0048_icephys.nwb	123968153
sub-X2016-02-04-2016-02-04-0042/sub-X2016-02-04-2016-02-04-0042_icephys.nwb	281910996
sub-X2016-02-04-2016-02-04-0029/sub-X2016-02-04-2016-02-04-0029_icephys.nwb	182280334
sub-X2016-02-04-2016-02-04-0018/sub-X2016-02-04-2016-02-04-0018_icephys.nwb	281214048
sub-X2016-02-25-2016-02-25-0007/sub-X2016-02-25-2016-02-25-0007_icephys.nwb	230147924
sub-X2019-01-29-19129040/sub-X2019-01-29-19129040_icephys.nwb	302575226
sub-X2019-03-20-19320025/sub-X2019-03-20-19320025_icephys.nwb	306900231
sub-1903-19129072/sub-1903-19129072_icephys.nwb	268496774
sub-X2019-01-29-19129022/sub-X2019-01-29-19129022_icephys.nwb	290880981
sub-X2019-11-26-2019-11-26-0094/sub-X2019-11-26-2019-11-26-0094_icephys.nwb	123471144
sub-X2019-11-28-2019-11-28-0119/sub-X2019-11-28-2019-11-28-0119_icephys.nwb	94105912
sub-1909-19328001/sub-1909-19328001_icephys.nwb	354087409
sub-1815-18426017/sub-1815-18426017_icephys.nwb	150151322
sub-X2019-03-20-19320024/sub-X2019-03-20-19320024_icephys.nwb	308811818
sub-1813-18329051/sub-1813-18329051_icephys.nwb	142980520
sub-1911-19o10065/sub-1911-19o10065_icephys.nwb	131470190
sub-X2019-01-29-19129015/sub-X2019-01-29-19129015_icephys.nwb	311190010
sub-1906-19228044/sub-1906-19228044_icephys.nwb	338157900
sub-X2016-01-28-2016-01-28-0004/sub-X2016-01-28-2016-01-28-0004_icephys.nwb	237987924
sub-X2020-01-27-2020-01-27-0002/sub-X2020-01-27-2020-01-27-0002_icephys.nwb	131890648
sub-1911-19o10054/sub-1911-19o10054_icephys.nwb	124417058
sub-1909-19328009/sub-1909-19328009_icephys.nwb	333273922
sub-X2019-03-20-19320041/sub-X2019-03-20-19320041_icephys.nwb	299797411
sub-X2019-01-29-19129024/sub-X2019-01-29-19129024_icephys.nwb	297614994
sub-X2015-11-09-2015-11-09-0053/sub-X2015-11-09-2015-11-09-0053_icephys.nwb	209859650
sub-X2016-03-03-2016-03-03-0103/sub-X2016-03-03-2016-03-03-0103_icephys.nwb	269923129
