region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
AWS/us-east-1	40487928585	5070	838	556
CHN	53772475305	5640	53	569
AWS/ap-southeast-1	5104121328	967	967	0
USA	16157842834	2616	556	174
VPN	257100418479	17089	6642	6746
GH-actions	244539453548	967587	34407	33488
USA/MA	48325938683	1706	7	791
CAN/ON	33236734129	560	560	0
CAN	33112101454	556	556	0
OMN/MA	70945164	7	7	0
AWS/us-east-2	4400126231	74	74	0
AWS/us-west-2	431847117	447	11	2
VNM/22	1048128	1	1	0
SGP	208402651	41	23	2
VNM/HN	144510648	18	18	0
KAZ/19	2030748	1	1	0
MEX/VER	9040104	2	2	0
UKR/51	12839568	1	1	0
CRI/SJ	46445172	5	5	0
COL/DC	43038756	8	8	0
ZAF/WC	35046780	3	3	0
MEX/CMX	390922524	1554	85	60
VNM/SG	323806044	31	31	0
BGD/C	63018696	9	9	0
DZA/16	9826200	2	2	0
FRA/IDF	326518679	1238	13	14
BGD	216797213	21	20	1
ITA	55481225	1	1	0
ALB/11	17163096	2	2	0
ARE/DU	41663088	4	4	0
ARG/X	37863624	4	4	0
MEX/HID	14411760	1	1	0
RUS/BRY	917112	1	1	0
NPL/P1	14280744	1	1	0
TJK/DU	5961228	1	1	0
VEN/O	24434484	2	2	0
BRA/PR	20504005	5	4	1
CHN/HE	34276996	2	1	1
VEN/B	2620320	1	1	0
UKR/30	7402404	1	1	0
VNM/21	11070852	1	1	0
IRQ/DA	30526728	3	3	0
PRY/10	1	1	0	1
ZMB/09	1113636	1	1	0
CIV/AB	29282076	5	5	0
USA/CA	2146094214	65	41	4
ITA/45	47813	11	0	1
USA/PA	87300133	174	6	1
UKR/56	23255340	2	2	0
ARG/P	3340908	1	1	0
BOL/C	6026736	2	2	0
BRA/RS	100610356	8	7	1
GCP/us-east1	8385024	1	1	0
ECU/A	2292780	1	1	0
IRQ	24106945	4	3	1
IRQ/BG	47362285	15	14	1
IDN/JB	44021376	7	7	0
MYS/10	42776724	7	7	0
SYR/HI	2358288	1	1	0
DOM/01	11136360	1	1	0
VEN/S	3733956	1	1	0
BRA/BA	46657566	3	1	2
UZB/TK	43431804	6	6	0
VNM	57057468	5	5	0
COL/PUT	14673792	1	1	0
VNM/43	5633688	1	1	0
CHL/RM	94105198	8	7	1
VEN/A	101930448	6	6	0
MAR/09	7074864	1	1	0
DZA/15	3078876	1	1	0
USA/IL	98409031	192	3	2
VNM/DN	88501308	8	8	0
MYS/12	917112	1	1	0
KEN/30	44938488	8	8	0
IRQ/NI	12184488	4	4	0
ARG/J	8122992	1	1	0
CHL/LI	65062655	1	1	0
BRA/SP	372178581	19	18	1
PHL/00	96080834	7	6	1
BRA/RJ	90807299	6	6	0
USA/WA	10227524	4	2	2
JOR/AM	14215236	2	2	0
VNM/HP	40025388	5	5	0
ARG/B	100585634	10	10	0
MEX/CHP	11005344	1	1	0
CAN/BC	16245984	1	1	0
SEN/DK	30657744	6	6	0
SRB/00	14280744	1	1	0
BGD/E	2489305	3	2	1
VNM/54	11660424	1	1	0
JOR	1	1	0	1
IND/HR	9302136	2	2	0
BRA/SC	16835556	2	2	0
ECU/P	40876992	4	4	0
MAR/03	24499992	2	2	0
GCP/us-central1	225949826	5	5	0
IDN/JK	29347584	5	5	0
BGR/02	17097588	1	1	0
ARG/A	2423796	1	1	0
SAU/02	51589367	3	3	0
EGY/ALX	7860960	1	1	0
HKG	106516008	18	18	0
ECU/SE	2292780	1	1	0
UKR/46	2358288	1	1	0
GUY/DE	15459888	1	1	0
