asset_path	bytes_sent	number_of_requests	number_of_downloads	number_of_views
sub-A19034/sub-A19034_ses-s084-J210525_ecephys.nwb	180462928	911	198	158
sub-Z11111/sub-Z11111_ses-s000-F190723_ecephys.nwb	154210552	766	193	154
sub-A19034/sub-A19034_ses-s108-J210617_ecephys.nwb	209651024	916	193	153
sub-A19034/sub-A19034_ses-s086-J210526_ecephys.nwb	197190276	900	199	155
sub-Z11111/sub-Z11111_ses-s041-F200617_ecephys.nwb	196752432	880	192	153
sub-A19034/sub-A19034_ses-s063-J210502_ecephys.nwb	191594925	1004	203	164
sub-Z11111/sub-Z11111_ses-s007-F190813_ecephys.nwb	173569960	934	199	163
sub-A19034/sub-A19034_ses-s073-J210516_ecephys.nwb	133518048	776	197	155
sub-Z11111/sub-Z11111_ses-s027-F200225_ecephys.nwb	178457176	869	189	152
sub-Z11111/sub-Z11111_ses-s059-F200815_ecephys.nwb	152785152	758	191	153
sub-A19034/sub-A19034_ses-s089-J210528_ecephys.nwb	239632992	896	195	155
sub-Z11111/sub-Z11111_ses-s013-F190911_ecephys.nwb	155344608	770	192	155
sub-A19034/sub-A19034_ses-s098-J210606_ecephys.nwb	167338848	892	194	155
sub-Z11111/sub-Z11111_ses-s028-F200324_ecephys.nwb	170319360	913	195	160
sub-Z11111/sub-Z11111_ses-s055-F200807_ecephys.nwb	157468448	867	189	152
sub-A19034/sub-A19034_ses-s090-J210528_ecephys.nwb	148318824	774	193	155
sub-Z11111/sub-Z11111_ses-s026-F200221_ecephys.nwb	140534320	771	194	155
sub-A19034/sub-A19034_ses-s126-J210711_ecephys.nwb	200951920	908	194	157
sub-Z11111/sub-Z11111_ses-s014-F190912_ecephys.nwb	126759904	752	189	153
sub-A19034/sub-A19034_ses-s069-J210510_ecephys.nwb	199307512	1043	200	159
sub-Z11111/sub-Z11111_ses-s039-F200614_ecephys.nwb	209106604	879	190	152
sub-A19034/sub-A19034_ses-s070-J210510_ecephys.nwb	141686880	797	199	158
sub-Z11111/sub-Z11111_ses-s044-F200623_ecephys.nwb	156298304	767	192	154
sub-Z11111/sub-Z11111_ses-s049-F200710_ecephys.nwb	160477480	872	189	153
sub-A19034/sub-A19034_ses-s117-J210624_ecephys.nwb	161256624	882	192	154
sub-Z11111/sub-Z11111_ses-s022-F191227_ecephys.nwb	182881480	870	188	153
sub-Z11111/sub-Z11111_ses-s021-F191226_ecephys.nwb	157221824	770	191	154
sub-Z11111/sub-Z11111_ses-s031-F200522_ecephys.nwb	140587392	749	187	152
sub-Z11111/sub-Z11111_ses-s045-F200625_ecephys.nwb	177588560	875	187	153
sub-A19034/sub-A19034_ses-s065-J210506_ecephys.nwb	202043328	889	195	157
sub-A19034/sub-A19034_ses-s129-J210714_ecephys.nwb	193579040	865	185	153
sub-Z11111/sub-Z11111_ses-s009-F190821_ecephys.nwb	151872316	752	187	153
sub-Z11111/sub-Z11111_ses-s032-F200527_ecephys.nwb	156937232	875	187	153
sub-Z11111/sub-Z11111_ses-s020-F191220_ecephys.nwb	208296712	764	189	154
sub-A19034/sub-A19034_ses-s115-J210623_ecephys.nwb	198020960	885	190	156
sub-A19034/sub-A19034_ses-s105-J210615_ecephys.nwb	189527560	906	195	157
sub-A19034/sub-A19034_ses-s107-J210617_ecephys.nwb	151521096	798	197	158
sub-A19034/sub-A19034_ses-s102-J210609_ecephys.nwb	159633184	823	202	164
sub-A19034/sub-A19034_ses-s110-J210618_ecephys.nwb	186099952	773	192	155
sub-A19034/sub-A19034_ses-s079-J210522_ecephys.nwb	185977616	938	200	163
sub-Z11111/sub-Z11111_ses-s008-F190815_ecephys.nwb	155053640	824	204	165
sub-Z11111/sub-Z11111_ses-s040-F200616_ecephys.nwb	165979460	917	194	161
sub-Z11111/sub-Z11111_ses-s016-F190924_ecephys.nwb	141414760	751	186	153
sub-A19034/sub-A19034_ses-s096-J210605_ecephys.nwb	163996608	774	193	155
sub-Z11111/sub-Z11111_ses-s053-F200718_ecephys.nwb	163739456	899	191	155
sub-Z11111/sub-Z11111_ses-s048-F200704_ecephys.nwb	194146948	865	185	152
sub-A19034/sub-A19034_ses-s125-J210702_ecephys.nwb	180370312	886	190	155
sub-Z11111/sub-Z11111_ses-s002-F190730_ecephys.nwb	153195856	760	187	154
sub-Z11111/sub-Z11111_ses-s017-F190926_ecephys.nwb	136618336	757	185	154
sub-Z11111/sub-Z11111_ses-s034-F200606_ecephys.nwb	165087304	875	182	154
sub-A19034/sub-A19034_ses-s111-J210621_ecephys.nwb	228991704	956	198	165
sub-A19034/sub-A19034_ses-s095-J210605_ecephys.nwb	162303576	896	188	156
sub-A19034/sub-A19034_ses-s100-J210607_ecephys.nwb	129135104	669	194	159
sub-A19034/sub-A19034_ses-s106-J210615_ecephys.nwb	187451916	885	184	155
sub-Z11111/sub-Z11111_ses-s043-F200621_ecephys.nwb	182475536	870	179	153
sub-Z11111/sub-Z11111_ses-s012-F190905_ecephys.nwb	138391936	750	178	154
sub-A19034/sub-A19034_ses-s101-J210609_ecephys.nwb	162388248	880	182	155
sub-Z11111/sub-Z11111_ses-s010-F190828_ecephys.nwb	140397280	751	178	154
sub-Z11111/sub-Z11111_ses-s018-F191203_ecephys.nwb	220834564	918	188	162
sub-A19034/sub-A19034_ses-s091-J210601_ecephys.nwb	139480896	754	182	154
sub-A19034/sub-A19034_ses-s099-J210607_ecephys.nwb	204588960	934	191	164
sub-A19034/sub-A19034_ses-s113-J210622_ecephys.nwb	175882528	871	178	154
sub-Z11111/sub-Z11111_ses-s025-F200220_ecephys.nwb	146898592	797	187	162
