date	bytes_sent	number_of_requests	number_of_downloads
2025-03-12	132107784	240	240
2025-03-13	141596060	640	140
2025-03-14	9040	<50	<50
2025-03-15	9040	<50	<50
2025-03-16	9040	<50	<50
2025-03-17	119976	<50	<50
2025-03-18	790032	<50	<50
2025-03-19	9040	<50	<50
2025-03-20	9040	<50	<50
2025-03-21	9040	<50	<50
2025-03-22	9040	<50	<50
2025-03-23	9040	<50	<50
2025-03-24	9040	<50	<50
2025-03-25	9040	<50	<50
2025-03-26	9040	<50	<50
2025-03-27	9040	<50	<50
2025-03-28	9040	<50	<50
2025-03-29	9040	<50	<50
2025-03-30	9040	<50	<50
2025-03-31	9040	<50	<50
2025-04-01	9040	<50	<50
2025-04-02	9040	<50	<50
2025-04-03	9040	<50	<50
2025-04-04	9040	<50	<50
2025-04-05	9040	<50	<50
2025-04-06	9040	<50	<50
2025-04-07	570704	<50	<50
2025-04-08	9040	<50	<50
2025-04-09	9040	<50	<50
2025-04-10	9040	<50	<50
2025-04-11	9040	<50	<50
2025-04-12	9040	<50	<50
2025-04-13	9040	<50	<50
2025-04-14	9040	<50	<50
2025-04-15	9040	<50	<50
2025-04-16	9040	<50	<50
2025-04-17	9040	<50	<50
2025-04-18	9040	<50	<50
2025-04-19	9040	<50	<50
2025-04-20	71595880	140	140
2025-04-21	9040	<50	<50
2025-04-22	9040	<50	<50
2025-04-23	9040	<50	<50
2025-04-24	9040	<50	<50
2025-04-25	9040	<50	<50
2025-04-26	9040	<50	<50
2025-04-27	9040	<50	<50
2025-04-28	9040	<50	<50
2025-04-29	9040	<50	<50
2025-04-30	9040	<50	<50
2025-05-01	9040	<50	<50
2025-05-02	9040	<50	<50
2025-05-03	9040	<50	<50
2025-05-04	9040	<50	<50
2025-05-05	9040	<50	<50
2025-07-05	1163424	<50	<50
2025-07-16	54240	<50	<50
2025-07-17	9040	<50	<50
2025-07-26	1570568	<50	<50
2025-07-27	1184952	<50	<50
2025-07-28	4972864	<50	<50
2025-07-29	589712	<50	<50
2025-07-30	5015424	<50	<50
2025-07-31	2982624	<50	<50
2025-08-01	2628144	<50	<50
2025-08-02	4132768	<50	<50
2025-08-03	4291168	<50	<50
2025-08-04	1025568	<50	<50
2025-08-05	1353424	<50	<50
2025-08-06	3221840	<50	<50
2025-08-07	1390088	<50	<50
2025-08-08	904864	<50	<50
2025-08-09	473368	<50	<50
2025-08-10	2781680	<50	<50
2025-08-11	2696696	<50	<50
2025-08-12	3852736	<50	<50
2025-08-13	1774528	<50	<50
2025-08-14	552264	<50	<50
2025-08-15	3400968	<50	<50
2025-08-16	2716848	<50	<50
2025-08-17	3368160	<50	<50
2025-08-18	72928744	140	140
2025-08-19	900632	<50	<50
2025-08-20	489464	<50	<50
2025-08-21	1149792	<50	<50
2025-08-22	669320	<50	<50
2025-08-23	839080	<50	<50
2025-08-24	620992	<50	<50
2025-08-25	9040	<50	<50
2025-08-27	993632	<50	<50
2025-08-28	1109248	<50	<50
2025-08-29	2292824	<50	<50
2025-08-30	502672	<50	<50
2025-08-31	2753896	<50	<50
2025-09-01	1813224	<50	<50
2025-09-02	459056	<50	<50
2025-09-03	1936288	<50	<50
2025-09-04	2462648	<50	<50
2025-09-05	1535864	<50	<50
2025-09-06	1309760	<50	<50
2025-09-07	1657416	<50	<50
2025-09-08	2316848	<50	<50
2025-09-09	2218928	<50	<50
2025-09-10	3554432	<50	<50
2025-09-11	900056	<50	<50
2025-09-12	994440	<50	<50
2025-09-13	1871016	<50	<50
2025-09-16	9040	<50	<50
2025-09-19	9040	<50	<50
2025-09-22	9040	<50	<50
2025-09-25	5799472	<50	<50
2025-09-28	9040	<50	<50
2025-10-01	9040	<50	<50
2025-10-04	9040	<50	<50
2025-10-07	138472320	740	140
2025-10-08	2531648	<50	<50
2025-10-10	9040	<50	<50
2025-10-12	138463280	740	140
2025-10-13	9040	<50	<50
2025-10-16	138472320	740	140
2025-10-19	9040	<50	<50
2025-10-22	9040	<50	<50
2025-10-25	9040	<50	<50
2025-10-26	138463280	740	140
2025-10-28	9040	<50	<50
2025-10-29	138463280	740	140
2025-10-31	9040	<50	<50
2025-11-01	9040	<50	<50
2025-11-04	276935600	1480	260
2025-11-05	276926560	1480	260
2025-11-06	276926560	1480	260
2025-11-07	414822104	2220	400
2025-11-08	276926560	1480	260
2025-11-09	415276784	2220	400
2025-11-10	276935600	1480	260
2025-11-11	276926560	1480	260
2025-11-12	276926560	1480	260
2025-11-13	276935600	1480	260
2025-11-14	140056024	760	140
2025-11-15	138463280	740	140
2025-11-16	137913528	740	140
2025-11-17	138004584	740	140
2025-11-18	138463280	740	140
2025-11-19	138472320	740	140
2025-11-20	138463280	740	140
2025-11-21	138463280	740	140
2025-11-22	138472320	740	140
2025-11-23	138463280	740	140
2025-11-24	138463280	740	140
2025-11-25	138459524	740	140
2025-11-26	138463280	740	140
2025-11-27	138463280	740	140
2025-11-28	138463280	740	140
2025-11-29	138463280	740	140
2025-11-30	138463280	740	140
2025-12-01	138463280	740	140
2025-12-02	138463280	740	140
2025-12-03	138463280	740	140
2025-12-04	138463280	740	140
2025-12-05	138463280	740	140
2025-12-06	138452392	740	140
2025-12-07	138463280	740	140
2025-12-08	138463280	740	140
2025-12-09	276926560	1480	260
2025-12-10	276926560	1480	260
2025-12-12	529496	<50	<50
2025-12-13	461664	<50	<50
2025-12-14	1201848	<50	<50
2025-12-15	562512	<50	<50
2025-12-16	351807216	1620	400
2025-12-17	277425856	1480	260
2025-12-18	625940848	3100	660
2025-12-19	72068648	140	140
2025-12-20	2344712	<50	<50
2025-12-21	1711768	<50	<50
2025-12-22	2009048	<50	<50
2025-12-23	1775936	<50	<50
2025-12-24	2656176	<50	<50
2025-12-25	568120	<50	<50
2025-12-26	1000408	<50	<50
2025-12-27	1369200	<50	<50
2025-12-28	968584	<50	<50
2025-12-30	979688	<50	<50
2025-12-31	1621232	<50	<50
2026-01-01	956640	<50	<50
2026-01-02	1253736	<50	<50
2026-01-03	353536	<50	<50
2026-01-04	2846176	<50	<50
2026-01-05	277794304	1480	260
2026-01-06	277383632	1480	260
2026-01-07	139032720	740	140
2026-01-08	417337476	2220	400
2026-01-09	140069480	740	140
2026-01-15	2525392	<50	<50
2026-01-16	222903672	400	400
2026-01-22	3825192	<50	<50
2026-01-23	285070760	1500	280
2026-01-24	279613104	1480	260
2026-01-26	5074504	<50	<50
2026-01-27	142488016	740	140
2026-01-28	284127400	1500	280
2026-01-29	140150392	740	140
2026-01-30	276926560	1480	260
2026-02-04	276926560	1480	260
2026-02-05	276926560	1480	260
2026-02-10	276926560	1480	260
2026-02-12	276926560	1480	260
2026-02-17	276926560	1480	260
2026-02-19	1874688	<50	<50
2026-02-20	16643632	60	<50
2026-02-24	278766608	1480	260
2026-02-25	8941792	<50	<50
2026-02-26	10256608	60	<50
2026-02-27	9699536	60	<50
2026-02-28	286831384	1540	280
2026-03-01	9389024	60	<50
2026-03-02	15328976	80	<50
2026-03-03	15205440	80	<50
2026-03-04	15001344	80	<50
2026-03-05	10797248	60	<50
2026-03-06	8306944	<50	<50
2026-03-07	14988064	80	<50
2026-03-08	2948672	<50	<50
2026-03-09	7453184	<50	<50
2026-03-10	5857616	<50	<50
2026-03-18	551198668	2960	520
2026-03-19	330275812	1580	360
2026-03-20	274651868	1480	260
2026-03-26	3010108	<50	<50
2026-03-27	137528512	740	140
