asset_path	bytes_sent	number_of_requests	number_of_downloads	number_of_views
sub-b433-5/sub-b433-5_ses-Sciatic 1H9 1_ophys.nwb	535001633	102	46	20
sub-KI/sub-KI_ses-IEFD 5_ophys.nwb	222157452	64	35	10
sub-b534-0-/sub-b534-0-_ses-Sciatic 1H9 1_ophys.nwb	251268127	61	36	8
sub-b522-3/sub-b522-3_ses-Sciatic 1H9 2_ophys.nwb	399582279	98	39	18
sub-b732-0/sub-b732-0_ses-DRG 1H9 2_ophys.nwb	299821470	78	34	13
sub-KO/sub-KO_ses-IEFD 2_obj-1l5tncd_ophys.nwb	259651520	55	28	8
sub-b433-5/sub-b433-5_ses-SpinalCord 1H9 1_ophys.nwb	3213535330	248	44	22
sub-b596-1-/sub-b596-1-_ses-DRG 1H9 2_ophys.nwb	295864895	65	35	9
sub-b601-1/sub-b601-1_ses-DRG 1H9 2_ophys.nwb	321067668	91	36	17
sub-b732-0/sub-b732-0_ses-DRG 1H9 1_ophys.nwb	529006396	312	90	57
sub-b539-1/sub-b539-1_ses-Sural 1_ophys.nwb	86892427	105	44	20
sub-b433-5/sub-b433-5_ses-Sciatic 1H9 2_ophys.nwb	424573111	116	47	23
sub-b490-3/sub-b490-3_ses-Sciatic 1H9 1_ophys.nwb	294189168	89	43	14
sub-KI/sub-KI_ses-IEFD 2_ophys.nwb	519770144	126	35	15
sub-b490-2/sub-b490-2_ses-Sciatic 1H9 2_ophys.nwb	198086000	59	28	9
sub-b535-7/sub-b535-7_ses-Sural 2_ophys.nwb	75032088	57	32	7
sub-b732-2/sub-b732-2_ses-DRG 1H9 2_ophys.nwb	235062380	64	33	10
sub-b490-1/sub-b490-1_ses-Sciatic 1H9 1_ophys.nwb	210834533	67	31	11
sub-b539-6/sub-b539-6_ses-Sural 3_ophys.nwb	70906623	60	32	8
sub-b490-3/sub-b490-3_ses-Sciatic 1H9 2_ophys.nwb	252050963	62	33	10
sub-b490-0/sub-b490-0_ses-DRG 1H9 1_ophys.nwb	637598030	372	108	71
sub-b522-3/sub-b522-3_ses-Sciatic 1H9 1_ophys.nwb	245695816	70	31	12
sub-b545-0/sub-b545-0_ses-Sural 3_ophys.nwb	58144403	56	25	7
sub-b548-2/sub-b548-2_ses-DRG 1H9 1_ophys.nwb	716689964	363	114	67
sub-b490-0/sub-b490-0_ses-Sciatic 1H9 1_ophys.nwb	333701325	89	42	15
sub-b490-0/sub-b490-0_ses-SpinalCord 1H9 1_ophys.nwb	1610130717	243	48	23
sub-b553-1/sub-b553-1_ses-Sciatic 1H9 2_ophys.nwb	176866265	46	19	8
sub-b539-0/sub-b539-0_ses-Sural 3_ophys.nwb	75420372	85	36	16
sub-b539-2/sub-b539-2_ses-Sural 1_ophys.nwb	52980456	40	21	6
sub-b433-5/sub-b433-5_ses-DRG 1H9 2_ophys.nwb	286589777	73	25	11
sub-b597-6/sub-b597-6_ses-DRG 1H9 2_ophys.nwb	156818332	41	17	8
sub-Western-Blots/sub-Western-Blots_ses-CreValidation_ophys.nwb	476749539	330	99	65
