week_start	Neurophysiology
2025-06-30	2948921822
2025-07-14	7989560087
2025-07-21	435480795
2025-07-28	2222865520
2025-08-04	1772682059
2025-08-11	1581619891
2025-08-18	921248808
2025-08-25	1052427051
2025-09-01	1051560817
2025-09-08	844868495
2025-10-06	15621962
2025-12-08	282365899
2025-12-15	12151152179
2025-12-22	410115761
2025-12-29	642657794
2026-01-05	616534540
2026-01-12	6845793330
2026-01-19	2045617642
2026-01-26	2526047347
2026-02-02	1432458393
2026-02-16	186535780
2026-02-23	637142052
2026-03-02	771427040
2026-03-09	160216173
2026-03-16	2163364456
2026-03-23	1309942828
2026-03-30	2687124673
2026-04-06	4002376259
2026-04-13	3473654331
2026-04-20	5715132540
2026-04-27	2411051903
2026-05-11	869521498
2026-05-18	3046751939
2026-05-25	400125413
