date	bytes_sent	number_of_requests	number_of_downloads
2023-03-14	32671541284	655820	<50
2023-03-15	33958610	960	<50
2023-04-06	176475786	<50	<50
2023-04-12	173644353	<50	<50
2023-04-21	194979864	<50	<50
2023-04-26	2043551034	1420	<50
2023-05-09	173644353	<50	<50
2023-05-14	348138676	<50	<50
2023-05-25	228512	360	<50
2023-05-26	228512	360	<50
2023-05-27	114256	180	<50
2023-05-28	114256	180	<50
2023-05-29	114256	180	<50
2023-05-30	114256	180	<50
2023-05-31	114256	180	<50
2023-06-01	114256	180	<50
2023-06-02	114256	180	<50
2023-06-03	114256	180	<50
2023-06-04	114256	180	<50
2023-06-05	114256	180	<50
2023-06-06	114256	180	<50
2023-06-07	114256	180	<50
2023-06-08	114256	180	<50
2023-06-09	114256	180	<50
2023-06-10	114256	180	<50
2023-06-11	114256	180	<50
2023-06-12	114256	180	<50
2023-06-13	114256	180	<50
2023-06-14	114256	180	<50
2023-06-15	114256	180	<50
2023-06-17	228512	360	<50
2023-06-18	114256	180	<50
2023-06-19	114256	180	<50
2023-06-20	114256	180	<50
2023-06-21	114256	180	<50
2023-06-22	114256	180	<50
2023-06-23	114256	180	<50
2023-06-24	375667525	440	<50
2023-06-25	26847367	180	<50
2023-06-26	53580478	200	<50
2023-06-27	114256	180	<50
2023-06-30	114256	180	<50
2023-07-01	26847367	180	<50
2023-07-02	114256	180	<50
2023-07-03	9025293	180	<50
2023-07-04	114256	180	<50
2023-07-05	182778616	220	<50
2023-07-06	114256	180	<50
2023-07-07	114256	180	<50
2023-07-08	114256	180	<50
2023-07-09	114256	180	<50
2023-07-10	114256	180	<50
2023-07-11	114256	180	<50
2023-07-12	114256	180	<50
2023-07-13	114256	180	<50
2023-07-14	114256	180	<50
2023-07-15	114256	180	<50
2023-07-16	114256	180	<50
2023-07-17	114256	180	<50
2023-07-18	114256	180	<50
2023-07-19	114256	180	<50
2023-07-20	114256	180	<50
2023-07-21	114256	180	<50
2023-07-22	114256	180	<50
2023-07-23	114256	180	<50
2023-07-24	114256	180	<50
2023-07-25	114256	180	<50
2023-07-26	114256	180	<50
2023-07-27	114256	180	<50
2023-07-28	114256	180	<50
2023-07-29	114256	180	<50
2023-07-30	114256	180	<50
2023-07-31	348252932	180	<50
2023-08-01	114256	180	<50
2023-08-02	114256	180	<50
2023-08-03	114256	180	<50
2023-08-04	114256	180	<50
2023-08-05	114256	180	<50
2023-08-06	114256	180	<50
2023-08-07	114256	180	<50
2023-08-08	114256	180	<50
2023-08-09	114256	180	<50
2023-08-11	114256	180	<50
2023-08-12	114256	180	<50
2023-08-13	114256	180	<50
2023-08-14	114256	180	<50
2023-08-15	114256	180	<50
2023-08-16	114256	180	<50
2023-08-17	114256	180	<50
2023-08-18	114256	180	<50
2023-08-19	114256	180	<50
2023-08-20	114256	180	<50
2023-08-21	114256	180	<50
2023-08-22	114256	180	<50
2023-08-23	114256	180	<50
2023-08-24	114256	180	<50
2023-08-25	114256	180	<50
2023-08-26	114256	180	<50
2023-08-27	114256	180	<50
2023-08-28	114256	180	<50
2023-08-29	348252932	180	<50
2023-08-30	114256	180	<50
2023-08-31	696391608	180	<50
2023-09-01	114256	180	<50
2023-09-02	114256	180	<50
2023-09-03	342768	540	<50
2023-09-04	114256	180	<50
2023-09-05	114256	180	<50
2023-09-06	114256	180	<50
2023-09-07	228512	360	<50
2023-09-08	114256	180	<50
2023-09-10	114256	180	<50
2023-09-11	114256	180	<50
2023-09-12	114256	180	<50
2023-09-13	114256	180	<50
2023-09-14	114256	180	<50
2023-09-15	114256	180	<50
2023-09-16	114256	180	<50
2023-09-17	114256	180	<50
2023-09-18	114256	180	<50
2023-09-19	114256	180	<50
2023-09-20	114256	180	<50
2023-09-21	114256	180	<50
2023-09-22	114256	180	<50
2023-09-23	114256	180	<50
2023-09-24	114256	180	<50
2023-09-25	228512	360	<50
2023-09-26	114256	180	<50
2023-09-27	348252932	180	<50
2023-09-29	114256	180	<50
2023-09-30	114256	180	<50
2023-10-01	114256	180	<50
2023-10-02	114256	180	<50
2023-10-03	114256	180	<50
2023-10-04	67700758	2180	<50
2023-10-05	114256	180	<50
2023-10-07	114256	180	<50
2023-10-21	173758609	200	<50
2023-10-23	348138676	<50	<50
2023-10-24	348138676	<50	<50
2023-10-26	114256	180	<50
2023-10-29	114256	180	<50
2023-10-31	350503838	220	<50
2023-11-02	175834802	<50	<50
2023-11-03	348252932	180	<50
2023-11-05	358650130	<50	<50
2023-11-07	3173179408	200	<50
2023-11-10	114256	180	<50
2023-11-14	114256	180	<50
2023-11-17	348138676	<50	<50
2023-11-19	39693820	<50	<50
2023-11-21	46566401	<50	<50
2023-11-24	8313757	<50	<50
2023-11-28	114256	180	<50
2023-12-04	114256	180	<50
2023-12-08	8911037	<50	<50
2023-12-10	147923392	<50	<50
2023-12-12	228512	360	<50
2023-12-13	348138676	<50	<50
2024-01-04	696277352	<50	<50
2024-01-22	82269624	100	<50
2024-01-24	348138676	<50	<50
2024-01-26	81549036	100	<50
2024-03-08	35644148	<50	<50
2024-03-12	162926524	120	<50
2024-03-26	119748476	100	<50
2024-03-27	125906228	100	<50
2024-03-28	107498480	100	<50
2024-04-04	131801948	100	<50
2024-04-19	350373328	1400	<50
2024-05-03	17090297	<50	<50
2024-06-02	18342240	<50	<50
2024-06-03	17228604	<50	<50
2024-06-04	10284756	<50	<50
2024-06-07	7795452	<50	<50
2024-06-11	7860960	<50	<50
2024-06-12	32491968	<50	<50
2024-06-13	1136666628	<50	<50
2024-06-15	19979940	<50	<50
2024-06-16	11660424	<50	<50
2024-06-23	7795452	<50	<50
2024-06-26	7795452	<50	<50
2024-07-11	359564995	<50	<50
2024-07-13	407913792	1380	<50
2024-07-26	197768652	<50	<50
2024-08-17	21814164	<50	<50
2024-08-22	7860960	<50	<50
2024-08-26	8911037	<50	<50
2024-08-27	173644353	<50	<50
2024-08-30	406280616	<50	<50
2024-09-04	347288706	<50	<50
2024-09-05	173644353	<50	<50
2024-09-06	375972250	<50	<50
2024-09-07	9564168	<50	<50
2024-09-08	572931002	<50	<50
2024-09-09	578559225	<50	<50
2024-09-13	38597280	<50	<50
2024-09-14	203340336	<50	<50
2024-09-21	392715936	1380	<50
2024-09-25	7795452	<50	<50
2024-10-10	299130036	<50	<50
2024-10-21	158922408	<50	<50
2024-11-15	4061496	<50	<50
2024-11-17	10415772	<50	<50
2024-11-19	10808820	<50	<50
2024-11-21	150340860	<50	<50
2024-11-23	7926468	<50	<50
2024-12-02	173644353	<50	<50
2024-12-03	174549373	<50	<50
2025-02-19	173644353	<50	<50
2025-05-07	182664360	<50	<50
2025-07-18	182664360	<50	<50
2025-07-26	173644353	<50	<50
2025-07-28	351452772	<50	<50
2025-07-30	176683197	<50	<50
2025-08-04	176417694	<50	<50
2025-08-07	175531946	<50	<50
2025-08-09	526375352	<50	<50
2025-08-10	351247202	<50	<50
2025-08-11	347807063	<50	<50
2025-08-13	358992539	<50	<50
2025-08-14	175989023	<50	<50
2025-08-15	175834802	<50	<50
2025-08-16	183089209	<50	<50
2025-08-28	176475786	<50	<50
2025-08-29	702369091	<50	<50
2025-09-03	175989023	<50	<50
2025-09-07	183089209	<50	<50
2025-09-22	23201354	<50	<50
2025-09-24	47516344	60	<50
2025-09-25	24904562	<50	<50
2025-09-29	9165361	<50	<50
2025-10-07	81545248	100	<50
2025-10-08	24496722	<50	<50
2025-10-12	87178936	100	<50
2025-10-15	169379264	200	<50
2025-10-16	156932744	200	<50
2025-10-26	85999792	100	<50
2025-10-27	175012952	200	<50
2025-10-28	260816220	280	60
2025-10-29	171934076	200	<50
2025-11-04	169444772	200	<50
2025-11-05	171410012	200	<50
2025-11-06	172392632	200	<50
2025-11-07	249024780	280	60
2025-11-08	166627928	200	<50
2025-11-09	261536808	280	60
2025-11-10	257213280	280	60
2025-11-11	168855200	200	<50
2025-11-12	170754932	200	<50
2025-11-13	172523648	200	<50
2025-11-14	85475728	100	<50
2025-11-15	84427600	100	<50
2025-11-16	85541236	100	<50
2025-11-17	85279204	100	<50
2025-11-18	84820648	100	<50
2025-11-19	85148188	100	<50
2025-11-20	83772520	100	<50
2025-11-21	85017172	100	<50
2025-11-22	87244444	100	<50
2025-11-23	83903536	100	<50
2025-11-24	84689632	100	<50
2025-11-25	84165568	100	<50
2025-11-26	85999792	100	<50
2025-11-27	86327332	100	<50
2025-11-28	84493108	100	<50
2025-11-29	84034552	100	<50
2025-11-30	88882144	100	<50
2025-12-01	87506476	100	<50
2025-12-02	83838028	100	<50
2025-12-03	85017172	100	<50
2025-12-04	84886156	100	<50
2025-12-05	84100060	100	<50
2025-12-06	83444980	100	<50
2025-12-07	85082680	100	<50
2025-12-08	171213488	200	<50
2025-12-09	176061080	200	<50
2025-12-10	169903328	200	<50
2025-12-13	173644353	<50	<50
2025-12-16	3465140900	220	80
2025-12-17	171672044	200	<50
2025-12-18	3510120472	400	80
2025-12-19	137108244	<50	<50
2025-12-24	174549373	<50	<50
2025-12-29	175895259	<50	<50
2025-12-30	174494323	<50	<50
2026-01-04	85999792	100	<50
2026-01-05	88751128	100	<50
2026-01-06	170492900	200	<50
2026-01-07	261769086	120	<50
2026-01-08	260095632	280	60
