region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
NLD	5135091300	242	0	1
GitHub	19259147904	3514378	2350	135
AWS/us-east-2	100513505582	593985	4	14
USA/NH	44841318412	216329	110	98
USA/VA	180257529776	47694	2	3
USA/CA	379699450	2526	3	4
CHN	7785862944	1486	0	1
CAN/QC	7114774304	1358	0	1
NOR/50	81416466528	15555	0	2
USA/RI	10012606268	1912	0	1
USA/VT	4014985796	19317	13	6
AWS/us-east-1	36305295268	6369	7	5
VPN	9923317355	4125	10	40
USA/MA	63035482899	11695	0	5
JPN/13	408485948	1971	1	1
USA/MD	423911048	1991	4	3
USA/NY	16442508	2	2	0
UKR/30	4127004	1	1	0
AWS/ap-southeast-1	14280744	1	1	0
USA/SC	308482260	2	1	1
USA	9629676	1	1	0
BRA/RN	24237960	1	1	0
MEX/CMX	402622636	2006	6	5
CHE/VD	174071024	955	2	1
USA/CO	1977536	3	0	1
USA/WA	11987964	1	1	0
VNM/SG	14346252	1	1	0
COL/DC	1375668	1	1	0
USA/TX	1899732	1	1	0
USA/IL	360662764	1984	1	1
IND/MH	1113636	1	1	0
FRA/IDF	5044816	20	4	3
