asset_path	bytes_sent
sub-AIROF/sub-AIROF_obj-1yoevrs_ecephys.nwb	34351172
sub-AIROF/sub-AIROF_obj-o40thn_ecephys.nwb	12607808
sub-AIROF/sub-AIROF_obj-7z0i2i_ecephys.nwb	11437784
sub-AIROF/sub-AIROF_obj-lr1nqg_ecephys.nwb	11501772
sub-AIROF/sub-AIROF_obj-122qg8l_ecephys.nwb	13841820
sub-SIROF/sub-SIROF_obj-81qh22_ecephys.nwb	15011844
sub-AIROF/sub-AIROF_obj-578a6_ecephys.nwb	11891780
sub-SIROF/sub-SIROF_obj-1q7tsgd_ecephys.nwb	11501772
sub-SIROF/sub-SIROF_obj-mwwvxg_ecephys.nwb	11632788
sub-AIROF/sub-AIROF_obj-u7ou1v_ecephys.nwb	12476792
sub-SIROF/sub-SIROF_obj-18mw32i_ecephys.nwb	11501772
sub-SIROF/sub-SIROF_obj-11y4w1z_ecephys.nwb	11891780
sub-RuOx/sub-RuOx_obj-lvds5u_ecephys.nwb	11111764
sub-RuOx/sub-RuOx_obj-3pfoo4_ecephys.nwb	11891780
sub-SIROF/sub-SIROF_obj-lprsag_ecephys.nwb	11501772
sub-RuOx/sub-RuOx_obj-b9ezsh_ecephys.nwb	12086784
sub-RuOx/sub-RuOx_obj-t4d093_ecephys.nwb	11501772
sub-RuOx/sub-RuOx_obj-57wh23_ecephys.nwb	11306768
sub-RuOx/sub-RuOx_obj-281mpl_ecephys.nwb	10916760
sub-RuOx/sub-RuOx_obj-xhqsd5_ecephys.nwb	13841820
sub-RuOx/sub-RuOx_obj-gan4pb_ecephys.nwb	11111764
sub-RuOx/sub-RuOx_obj-k89anw_ecephys.nwb	11242780
sub-RuOx/sub-RuOx_obj-1tz5t9y_ecephys.nwb	10721756
sub-RuOx/sub-RuOx_obj-11z9vc8_ecephys.nwb	10721756
sub-RuOx/sub-RuOx_obj-16p7k2g_ecephys.nwb	10721756
sub-RuOx/sub-RuOx_obj-1an2112_ecephys.nwb	10852772
sub-RuOx/sub-RuOx_obj-1ip2lmq_ecephys.nwb	12281788
