week_start	Neurophysiology
2024-05-13	156896096
2024-05-27	1017980
2024-06-10	610748
2024-07-08	104355504
2024-07-15	203596
2024-07-22	52119296
2024-08-26	5089700
2024-09-02	24837792
2024-09-09	8958024
2024-09-16	104645784
2024-10-14	3053940
2024-10-21	52730044
2024-11-04	203596
2024-11-11	814264
2024-11-18	7125860
2024-11-25	4682388
2024-12-02	407192
2025-02-10	1017940
2025-02-17	203596
2025-02-24	39089192
2025-03-17	6515072
2025-06-16	52322892
2025-07-21	2850264
2025-07-28	16490836
2025-08-04	10383156
2025-08-11	16694512
2025-08-18	12622832
2025-08-25	7736488
2025-09-01	11604892
2025-09-08	5700568
2025-10-06	53544428
2025-12-08	2443072
2025-12-15	218666944
2025-12-22	5303536
2025-12-29	6718428
2026-01-05	7940084
2026-01-12	163076436
2026-01-19	8347276
2026-01-26	11197620
2026-02-02	213836
2026-02-16	6119920
2026-02-23	46208180
2026-03-02	51101396
2026-03-09	14251400
2026-03-16	45603984
2026-03-23	5396940
2026-03-30	4275396
2026-04-06	3053860
2026-04-13	1628728
2026-04-20	44585964
2026-04-27	1425132
2026-05-04	1017980
2026-05-11	25652616
2026-05-18	90800936
2026-05-25	54598808
2026-06-01	19546020
2026-06-08	77572812
2026-06-15	48047696
2026-06-22	109734684
2026-06-29	83064848
2026-07-06	134166894
2026-07-13	65963984
2026-07-20	15879688
