week_start	Microscopy	Miscellaneous
2026-04-13	14573039930	2508
2026-04-20	2629003264	1002
2026-04-27	266039	0
2026-05-11	504620881	0
2026-05-18	10075431036	2256
2026-06-01	835753222	1254
2026-06-08	4574218849	2004
2026-06-15	4451778765	1254
2026-06-22	1767122765	1002
